gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
BOLA1	7.8587	1.305	30.776	1.305	0	0	3.391	0	26.08
BOLA3	9.2682	1.375	30.36	0.723	0.123	0.529	3.451	0	25.533
BOLL	0.6894	0.663	11.128	0.663	0	0	3.992	3.938	2.535
BOP1	0.6815	0.31	0.868	0	0	0.31	0	0	0.558
BORA	0.4283	1.149	19.275	0.172	0	0.976	1.289	4.441	12.397
BORCS5	0.6266	8.17	30.437	1.732	0	6.439	4.335	0	17.932
BORCS6	0	0.788	17.402	0	0	0.788	1.46	3.299	11.855
BORCS7	11.2013	2.282	21.732	0.677	0.483	1.121	6.261	1.633	11.556
BORCS8	0.6277	5.776	262.141	2.082	0	3.693	2.414	0	253.952
BPGM	3.5485	0	6.305	0	0	0	0	0.349	5.957
BPHL	0.721	0	7.318	0	0	0	2.174	0	5.144
BPI	6.6779	0.479	7.295	0	0	0.479	0.949	0.719	5.147
BPIFA1	2.1169	0.747	5.41	0	0.747	0	0	1.524	3.139
BPIFA2	0.5725	0	5.837	0	0	0	0	1.649	4.188
BPIFA3	0.6819	0.479	10.054	0.479	0	0	1.814	6.153	1.608
BPIFB1	0.6446	0.468	18.226	0	0	0.468	3.925	2.968	10.864
BPIFB2	12.1573	0	5.815	0	0	0	2.468	1.017	2.329
BPIFB3	0.6389	0	4.508	0	0	0	0.725	2.116	1.667
BPIFB4	8.14	0	3.613	0	0	0	0.235	0.562	2.816
BPIFB6	2.5772	0	5.876	0	0	0	0.981	0.321	4.575
BPIFC	0.6116	0.448	8.07	0	0	0.448	1.615	0	6.007
BPNT1	5.3736	2.381	75.559	0	0	2.381	15.966	0.472	56.739
BPTF	0.5117	1.766	10.306	0	0	1.766	0.785	0	7.755
BRAF	9.1923	0	4.896	0	0	0	0.845	0.599	3.453
BRAP	0.6568	0.542	32.004	0	0	0.542	1.819	3.054	26.588
BRAT1	11.5914	23.401	79.399	0	0	23.401	18.832	0.592	36.574
BRCA1	13.0596	1.038	14.326	0	0	1.038	0.667	0	12.621
BRCA2	0.6541	1.636	34.054	0.468	0	1.168	16.071	1.194	15.153
BRCC3	6.7799	12.614	19.672	0	0	12.614	0.408	0.834	5.815
BRD1	10.1604	0.89	6.171	0.308	0	0.582	1.904	0.418	2.959
BRD2	1.1567	0.622	3.554	0	0	0.622	0	0	2.933
BRD3	0.6197	0.37	2.83	0	0	0.37	0	0	2.46
BRD7	12.4847	0	12.593	0	0	0	2.62	0.389	9.584
BRD8	8.8497	1.52	10.919	0	0.172	1.347	0	0	9.399
BRD9	2.1585	0	5.877	0	0	0	0.425	1.668	3.784
BRDT	13.3476	1.004	7.916	0	0.449	0.554	0	3.912	3
BRF1	0.7916	0	0.683	0	0	0	0	0	0.683
BRF2	0.6039	0.468	6.709	0	0	0.468	0	0	6.241
BRI3	0.4104	1.058	41.635	0	0.308	0.75	10.611	1.922	28.044
BRI3BP	10.7847	1.277	79.038	0	0	1.277	2.872	0	74.889
BRICD5	0.4763	5.286	11.965	0	0	5.286	1.669	5.009	0
BRINP1	0.5832	0	4.895	0	0	0	1.619	0.493	2.784
BRINP2	0.4943	0	1.826	0	0	0	0.37	0.396	1.061
BRINP3	0.647	0	0	0	0	0	0	0	0
BRIP1	19.4857	0.387	10.461	0.387	0	0	2.226	0	7.849
BRIX1	0.5666	0.246	10.55	0	0	0.246	2.197	0	8.107
BRK1	0.6422	0.431	22.59	0	0	0.431	1.848	0	20.311
BRMS1	0.3696	1.377	15.139	0	0	1.377	0	2.546	11.215
BRMS1L	0.6945	0.308	18.092	0	0	0.308	4.388	3.759	9.637
BROX	0.7059	0.282	6.58	0	0	0.282	3.729	2.047	0.522
BRPF1	1.0485	0.356	17.03	0	0	0.356	0.797	6.62	9.257
BRPF3	0.5381	0	11.869	0	0	0	3.91	0.305	7.653
BRS3	6.9841	0	1.819	0	0	0	0.732	0.491	0.596
BRSK1	11.3511	1.169	15.926	0	0	1.169	0.848	1.016	12.894
BRSK2	0.9834	0	2.715	0	0	0	1.657	0.062	0.997
BRWD1	9.9589	0.565	34.904	0	0.565	0	2.434	1.773	30.133
BRWD3	15.7426	0	1.448	0	0	0	0.678	0.202	0.568
BSCL2	0.3664	2.485	81.694	0	0	2.485	0.185	0	79.023
BSDC1	0.7031	3.717	37.551	0.308	2.458	0.951	1.408	23.327	9.099
BSG	11.1127	0.513	16.053	0	0	0.513	0.47	0	15.07
BSN	0.5598	0	3.099	0	0	0	0	0	3.099
BSND	3.5495	0	4.461	0	0	0	0.68	0.553	3.228
BSPH1	5.4126	0.678	3.888	0	0.678	0	0	1.466	1.745
BSPRY	0.4918	0.93	21.654	0	0	0.93	2.053	6.296	12.374
BST1	0.9718	0.148	8.143	0	0	0.148	2.782	0.37	4.842
BSX	0.893	0	1.805	0	0	0	0	0	1.805
BTAF1	0.4343	2.775	111.735	0	0	2.775	10.92	0	98.041
BTBD1	0.7238	0.977	20.811	0	0	0.977	1.6	11.368	6.866
BTBD10	0.753	0.799	5.532	0	0	0.799	2.766	0.859	1.108
BTBD11	0.5336	0.246	19.079	0	0	0.246	4.512	2.52	11.801
BTBD16	3.2106	0.932	9.778	0	0	0.932	2.512	1.868	4.467
BTBD17	0.6156	0.996	6.908	0	0	0.996	0	0	5.912
BTBD18	9.6307	2.626	19.287	0	0	2.626	0	0	16.661
BTBD2	0.6275	2.313	9.063	0	0	2.313	0	0	6.751
BTBD6	0.528	0	11.653	0	0	0	0	2.773	8.881
BTBD7	9.7847	0.308	6.513	0	0	0.308	0.515	0.593	5.096
BTBD8	4.3936	0.352	13.512	0	0	0.352	6.176	1.244	5.74
BTBD9	13.0347	0.134	2.907	0	0	0.134	1.278	0.656	0.839
BTC	0.622	0	2.79	0	0	0	0.219	0.958	1.613
BTD	0.8663	0.516	26.335	0	0	0.516	1.351	6.611	17.857
BTF3	5.2998	0.673	15.966	0	0	0.673	4.028	2.005	9.26
BTF3L4	0.4983	1.272	9.817	0	0	1.272	1.269	0.856	6.421
BTG1	0.8246	0	17.092	0	0	0	1.035	1.705	14.351
BTG2	12.4472	0	1.471	0	0	0	0	0	1.471
BTG3	9.8137	1.22	5.538	0	1.047	0.172	0	0	4.319
BTG4	0.7646	0.918	10.039	0	0.185	0.733	0.328	1.531	7.262
BTK	0.7365	7.377	40.879	0	0	7.377	0	6.056	27.446
BTLA	3.4597	1.548	16.607	0	1.548	0	0	5.401	9.658
BTN1A1	0.6359	0	14.006	0	0	0	3.127	1.25	9.628
BTN2A2	0.0948	0.345	9.889	0	0	0.345	4.342	0	5.202
BTNL2	0.7413	0.082	24.511	0	0	0.082	3.694	1.945	18.791
BTNL9	13.9732	0.338	8.044	0	0	0.338	2.903	1.293	3.51
BTRC	0.4012	1.516	16.984	0	0	1.516	1.831	0	13.638
BUB1	0.6924	0.739	2.511	0	0.739	0	0	0.271	1.501
BUB1B	0.6521	8.425	60.546	0	0	8.425	5.061	22.987	24.073
BUB3	0.5669	2.975	24.055	0	0	2.975	0	5.078	16.003
BUD13	0.6511	2.342	13.06	0.08	0	2.262	1.434	0	9.283
BVES	4.6635	0.515	13.296	0	0	0.515	3.565	3.938	5.277
BYSL	0.5591	0.89	3.981	0	0	0.89	0.903	0	2.188
BZW1	12.1062	2.027	39.3	0	0	2.027	0.472	0	36.801
BZW2	0.5553	0.405	7.094	0	0	0.405	0.816	0	5.873
C10orf105	0.5888	0.346	7.93	0	0	0.346	4.305	0	3.278
C10orf120	0.5915	1.384	6.029	0.283	1.101	0	2.232	1.258	1.154
C10orf53	0.6781	0.729	4.675	0	0	0.729	1.592	0	2.354
C10orf62	0.3648	1.003	10.872	0	0	1.003	1.82	1.029	7.02
C10orf71	12.3139	0	5.152	0	0	0	2.827	1.526	0.799
C10orf82	0.4111	0	8.147	0	0	0	5.082	0.457	2.608
C10orf88	0.7219	0.246	11.883	0.246	0	0	5.701	2.45	3.486
C10orf90	0.7212	1.3	11.354	0	0.65	0.65	4.058	1.316	4.68
C11orf1	0.7045	0.384	10.811	0.384	0	0	2.236	2.368	5.824
C11orf16	8.5064	0.401	11.155	0	0	0.401	0.75	0	10.004
C11orf24	10.8482	1.957	21.634	0	0	1.957	0.87	0.389	18.418
C11orf42	10.3311	0	2.192	0	0	0	0	0	2.192
C11orf49	0.6372	0	14.751	0	0	0	0	0	14.751
C11orf52	5.0904	0.246	10.23	0	0	0.246	0	1.597	8.387
C11orf53	10.7313	0.308	1.695	0	0.308	0	1.032	0.355	0
C11orf54	0.5939	0.709	41.708	0	0	0.709	29.321	0.693	10.985
C11orf58	8.3872	1.224	6.815	0	0	1.224	0	0.563	5.027
C11orf65	0.6993	2.933	19.303	0	0	2.933	9.462	0.542	6.366
C11orf68	0.3413	0.168	47.849	0	0	0.168	1.231	0	46.451
C11orf71	4.045	0.858	59.146	0	0	0.858	0	0.582	57.706
C11orf74	0.3918	0.49	8.241	0	0.208	0.282	1.703	3.54	2.508
C11orf80	0.2191	0.645	20.559	0	0	0.645	1.111	0	18.802
C11orf86	0.2483	0.9	16.482	0.773	0	0.127	0.792	1.156	13.633
C11orf87	0.8421	0	2.817	0	0	0	1.128	1.176	0.513
C11orf88	0.6649	1.254	5.333	0	1.254	0	1.121	0	2.959
C11orf91	0.6742	0	7.947	0	0	0	2.16	1.041	4.745
C11orf94	10.0804	0	0.782	0	0	0	0	0	0.782
C11orf95	8.0683	0.317	13.211	0	0	0.317	0.591	0.931	11.372
C11orf96	17.0463	0	9.067	0	0	0	3.582	0.426	5.059
C11orf97	0.5191	0.411	8.194	0.123	0.287	0	2.711	0	5.073
C11orf98	0.3305	10.355	54.717	0	0	10.355	1.417	0	42.946
C12orf10	0.6824	1.802	27.055	0	0	1.802	5.112	0	20.141
C12orf29	0.7238	0.752	7.615	0.752	0	0	1.185	4.309	1.369
C12orf4	6.8945	0.229	46.496	0	0	0.229	0.809	20.709	24.749
C12orf42	0.5518	0	6.597	0	0	0	2.903	0	3.693
C12orf43	0.7552	2.088	18.335	0.256	0	1.833	1.063	1.066	14.117
C12orf45	0.5507	11.812	52.674	0	0	11.812	6.832	2.779	31.251
C12orf49	0.749	0.847	7.179	0.847	0	0	1.618	0.447	4.267
C12orf50	0.7186	0	2.793	0	0	0	1.583	1.21	0
C12orf56	0.5856	2.087	12.922	0.481	0	1.606	2.54	0.644	7.652
C12orf57	0.6378	0.307	24.49	0	0.307	0	0	0.699	23.484
C12orf60	0.7187	0.965	71.828	0	0.164	0.801	5.944	0	64.918
C12orf65	0.9272	1.61	23.291	0	0.062	1.548	0	0.981	20.701
C12orf66	0.6013	1.269	10.84	0	0	1.269	3.605	2.639	3.327
C12orf71	12.4017	0	3.02	0	0	0	1.167	0.314	1.54
C12orf73	0.9973	0.715	43.543	0.542	0.172	0	13.647	2.283	26.898
C14orf119	0.63	0	29.337	0	0	0	0	0	29.337
C14orf180	0.6964	0.215	4.529	0	0	0.215	2.716	0.783	0.815
C14orf28	7.3844	0	3.641	0	0	0	1.655	0.702	1.283
C14orf39	0.4857	0.505	7.708	0	0	0.505	0.534	2.532	4.136
C14orf93	0.5454	0.901	23.033	0	0.268	0.633	0.674	0	21.459
C15orf38-AP3S2	13.5696	1.038	39.53	0	0	1.038	2.144	0.262	36.086
C15orf39	0.6316	0	2.296	0	0	0	0.731	0	1.566
C15orf40	0.5208	2.503	13.091	0	0	2.503	2.219	0.583	7.786
C15orf41	0.5591	0.339	7.861	0	0	0.339	1.093	2.377	4.053
C15orf48	10.2337	0.431	7.015	0	0	0.431	0.674	2.836	3.074
C15orf61	11.2812	2.099	6.797	0	2.099	0	0.226	1.142	3.331
C15orf62	12.9296	0.624	18.371	0	0	0.624	5.441	0	12.306
C15orf65	9.204	1.647	16.491	1.055	0	0.591	2.591	0	12.253
C16orf45	0.5564	0.445	13.775	0	0	0.445	0.67	1.939	10.721
C16orf46	0.6524	1.475	12.709	0.84	0	0.635	0	1.737	9.497
C16orf54	0.3236	0	65.958	0	0	0	51.655	0	14.303
C16orf58	0.5669	0	1.874	0	0	0	0.814	0.574	0.486
C16orf70	0.6795	1.565	14.869	0	0	1.565	0.123	0	13.181
C16orf72	9.0812	3.003	17.807	0	0	3.003	0.909	0	13.894
C16orf74	13.4174	1.969	19.441	0	0	1.969	5.324	0	12.149
C16orf78	0.585	0.336	10.724	0.336	0	0	7.569	2.21	0.609
C16orf86	0.7096	0.929	31.24	0	0	0.929	1.256	13.816	15.24
C16orf87	0.5315	1.345	15.856	0	0	1.345	6.594	2.28	5.638
C16orf89	0.5861	0.324	19.082	0	0	0.324	3.802	0	14.955
C16orf90	0.7342	0.768	16.243	0	0	0.768	0	12.018	3.458
C16orf91	0.5253	0.402	28.927	0	0	0.402	2.095	0	26.431
C16orf92	12.8958	0	10.836	0	0	0	1.994	2.239	6.603
C16orf95	0.6262	2.204	10.783	0.554	0	1.651	0.526	1.137	6.916
C16orf96	14.4369	0.314	17.832	0	0	0.314	2.383	2.297	12.837
C17orf100	0.4393	0.127	14.478	0	0	0.127	1.953	3.46	8.938
C17orf107	1.756	1.051	5.137	0	0	1.051	1.118	0	2.968
C17orf49	0.5163	0	13.148	0	0	0	0	0	13.148
C17orf50	10.1724	0.565	9.96	0	0	0.565	2.382	0	7.014
C17orf53	0.5309	0.549	42.394	0	0	0.549	0.372	0	41.473
C17orf58	0.688	0.453	35.277	0	0	0.453	0.785	0.754	33.286
C17orf64	10.4403	1.691	13.697	0.301	0	1.39	0	2.646	9.36
C17orf67	16.0725	0.534	37.833	0	0	0.534	7.498	10.827	18.974
C17orf75	0.6513	4.794	16.407	1.195	0	3.599	1.678	0.151	9.785
C17orf78	0.7141	3.019	18.712	0.985	0.467	1.567	0	0.797	14.896
C17orf80	0.417	7.834	69.099	0	0	7.834	1.203	0	60.062
C17orf97	0.6581	3.102	19.653	0	0	3.102	2.05	0.87	13.631
C17orf98	9.5567	1.538	27.264	0	0	1.538	1.198	0.681	23.847
C17orf99	0.6231	2.618	20.799	0	0	2.618	5.046	0	13.136
C18orf21	0.4068	0	35.898	0	0	0	0.61	4.465	30.822
C18orf25	4.8743	1.378	5.819	0	0	1.378	0	0.639	3.802
C18orf32	0.4229	8.693	22.116	0	0	8.693	0	0	13.423
C18orf54	8.9102	0.672	10.801	0	0.672	0	1.643	2.699	5.785
C19orf12	0.6745	2.529	42.455	0	0	2.529	6.354	0	33.572
C19orf18	11.5946	0.383	11.199	0	0.383	0	5.461	3.708	1.646
C19orf24	13.2756	4.494	25.05	0	0	4.494	0.384	0	20.173
C19orf25	11.1987	21.514	115.516	0	0	21.514	0	28.495	65.507
C19orf38	0.6501	1.121	17.129	0.308	0	0.813	1.247	0.856	13.905
C19orf44	10.8462	7.318	43.674	1.106	0	6.213	18.099	1.252	17.005
C19orf47	8.5084	0.647	130.106	0	0.37	0.277	2.961	1.133	125.366
C19orf53	14.5256	3.112	65.481	0	2.593	0.518	0.733	2.135	59.501
C19orf54	10.8422	0.505	52.059	0	0	0.505	1.104	23.781	26.669
C19orf57	0.6261	0.987	23.304	0	0	0.987	2.009	0.775	19.533
C19orf66	0.6801	0	19.861	0	0	0	1.446	0.601	17.814
C19orf67	0.636	1.722	23.379	0	0	1.722	0	0	21.657
C19orf70	12.5301	11.226	29.65	0	0	11.226	11.888	0.484	6.052
C19orf71	11.3022	0	3.636	0	0	0	0	1.185	2.451
C19orf81	11.48	0.77	7.777	0	0	0.77	1.165	0	5.842
C1D	8.8608	0.055	91.926	0	0	0.055	4.168	11.073	76.629
C1GALT1	0.6906	2.144	4.578	0	0	2.144	0	2.032	0.402
C1GALT1C1	0.1564	0.277	16.442	0	0	0.277	0.123	0.082	15.96
C1QA	0.5944	0.466	8.827	0.466	0	0	0	0	8.36
C1QB	0.5543	0.32	11.172	0.32	0	0	1.354	0	9.498
C1QBP	9.0587	17.868	47.771	0	0	17.868	0.908	0	28.994
C1QC	0.8664	0.226	5.715	0	0	0.226	0	0.643	4.846
C1QL1	0.5975	0.49	5.98	0	0	0.49	0	0.844	4.646
C1QL2	0.5354	0	3.897	0	0	0	0.813	0.514	2.57
C1QL3	5.7684	0	1.566	0	0	0	0	0	1.566
C1QL4	0.6208	0.259	3.425	0	0	0.259	0	0	3.166
C1QTNF1	16.2189	0.254	14.827	0	0	0.254	3.79	1.282	9.501
C1QTNF2	5.9421	0.393	9.769	0	0	0.393	0.892	0.678	7.807
C1QTNF3	8.6589	0	5.741	0	0	0	0.831	2.61	2.299
C1QTNF4	6.1795	0.236	10.136	0	0.236	0	3.072	0	6.828
C1QTNF5	0.5612	0.678	23.374	0	0	0.678	0	0	22.696
C1QTNF6	0.6215	0	3.832	0	0	0	0.927	0	2.905
C1QTNF7	0.9123	0	8.007	0	0	0	1.737	4.283	1.988
C1QTNF9B	0.661	0	11.942	0	0	0	0	6.515	5.427
C1R	0.7387	0.1335	3.2535	0	0.041	0.0925	0.371	0	2.749
C1RL	3.0833	0	15.858	0	0	0	4.151	3.397	8.31
C1S	1.30535	0.764	9.4105	0.764	0	0	0.7115	0	7.935
C1orf100	8.9215	0	9.479	0	0	0	5.014	0.484	3.981
C1orf105	0.7461	0.431	2.624	0	0.431	0	0.326	1.867	0
C1orf109	0.5074	1.139	34.934	0	0	1.139	3.354	0.537	29.904
C1orf112	0.8877	0.185	4.97	0	0	0.185	0	1.238	3.548
C1orf115	0.6382	1.337	9.207	0.885	0	0.452	1.5	0	6.37
C1orf116	0.6642	0	3.426	0	0	0	1.395	0.83	1.2
C1orf127	0.6963	0.892	20.663	0	0	0.892	2.9	1.35	15.521
C1orf131	0.6353	0.109	15.019	0	0	0.109	1.222	0.331	13.357
C1orf146	12.624	0.062	16.635	0	0	0.062	4.867	3.128	8.579
C1orf158	0.6552	0.361	15.189	0	0	0.361	4.314	1.711	8.803
C1orf159	0.5847	21.336	48.045	0	0	21.336	8.317	1.419	16.973
C1orf162	0.6405	1.639	13.73	0	1.104	0.535	1.95	1.471	8.669
C1orf174	0.6589	0.649	23.058	0	0	0.649	5.473	9.097	7.839
C1orf185	0.4234	0	13.372	0	0	0	1.334	0.474	11.564
C1orf189	9.4369	3.303	12.598	0	0	3.303	0	0	9.294
C1orf194	0.5999	0	8.477	0	0	0	0	0.616	7.861
C1orf198	0.5981	0.557	4.601	0	0.557	0	2.862	0	1.181
C1orf21	9.9986	0.205	1.077	0	0.205	0	0	0.123	0.748
C1orf210	9.3521	0	5.814	0	0	0	1.444	0.308	4.061
C1orf216	0.699	4.326	21.136	0	0	4.326	2.186	0.487	14.137
C1orf226	0.6071	0	1.939	0	0	0	0.425	0	1.513
C1orf35	0.5533	0.953	5.78	0	0	0.953	0.448	0	4.379
C1orf43	0.6983	0.863	26.999	0.739	0.123	0	0	5.79	20.347
C1orf50	0.6998	0.852	15.054	0	0	0.852	2.705	0.905	10.591
C1orf52	11.4399	1.021	51.053	0.55	0	0.471	2.643	0.649	46.74
C1orf53	0.7335	0.978	2.731	0	0	0.978	0.737	0	1.016
C1orf54	0.8299	1.959	12.43	0	0	1.959	3.107	0.709	6.655
C1orf56	4.7995	0.503	11.509	0	0	0.503	0	0	11.007
C1orf68	0.8849	0.734	5.284	0	0.734	0	0	1.368	3.182
C1orf74	0.6755	0	172.502	0	0	0	7.316	0	165.186
C1orf87	13.5705	0	4.404	0	0	0	1.651	0	2.752
C1orf94	11.8227	0	21.346	0	0	0	7.808	6.553	6.985
C2	0.6356	0	9.945	0	0	0	1.111	1.205	7.63
C20orf141	0.6146	1.232	18.939	0	0	1.232	4.056	0.86	12.791
C20orf173	6.7608	0.483	12.684	0	0	0.483	3.435	0.144	8.622
C20orf194	0.7053	0.94	11.011	0	0	0.94	0.456	0.308	9.307
C20orf27	5.1377	0.745	14.839	0	0	0.745	0	1.579	12.515
C20orf85	8.2288	0.849	10.807	0	0	0.849	4.097	0	5.862
C20orf96	0.6019	0.316	8.578	0	0	0.316	4.233	0	4.029
C21orf62	0.7317	0	4.24	0	0	0	0.656	0	3.584
C21orf91	0.6146	0.491	16.594	0	0.491	0	4.046	0	12.058
C22orf15	0.6179	0.782	22.955	0	0.246	0.536	1.722	6.752	13.699
C22orf23	0.8318	0.484	6.744	0	0	0.484	0	0	6.26
C2CD2	1.5543	8.919	27.773	0	0	8.919	4.841	2.035	11.979
C2CD2L	0.6368	2.065	42.315	0	0	2.065	0	0	40.25
C2CD3	4.2976	0.716	14.189	0	0.203	0.513	0	0.344	13.129
C2CD4A	3.0735	0	10.022	0	0	0	1.829	1.177	7.017
C2CD4B	0.7323	0.246	9.829	0	0	0.246	2.467	0.678	6.438
C2CD4C	0.6382	0.843	6.876	0	0.308	0.535	4.128	0	1.905
C2CD4D	13.6654	0.46	18.334	0	0	0.46	2.023	2.476	13.376
C2CD5	12.4921	1.45	5.079	0.845	0.317	0.288	0.955	1.642	1.032
C2orf40	0.6886	1.726	8.815	0	1.233	0.493	5.034	0.76	1.295
C2orf42	0.6163	2.563	206.093	0	0	2.563	2.457	0	201.072
C2orf49	0.9401	2.494	5.061	0	0.456	2.037	0	0.454	2.113
C2orf50	8.4708	0.555	11.888	0.246	0	0.308	2.265	0	9.068
C2orf68	7.5824	0	33.189	0	0	0	7.703	6.881	18.605
C2orf69	1.0763	0.78	13.539	0.78	0	0	6.936	1.272	4.551
C2orf70	0.7181	0.431	6.271	0	0	0.431	1.799	0	4.041
C2orf72	0.4695	0.123	10.75	0	0	0.123	3.343	2.193	5.09
C2orf73	0.8507	0.912	9.693	0	0.69	0.222	1.827	1.459	5.495
C2orf74	9.2634	1.603	13.569	0.884	0	0.719	7.374	1.025	3.567
C2orf76	8.8917	0	20.297	0	0	0	5.544	0.581	14.172
C2orf80	12.6554	0.246	9.588	0	0.246	0	0.959	1.379	7.004
C2orf81	8.3361	0.401	12.301	0	0	0.401	0.191	0.83	10.88
C2orf88	0.656	0	4.854	0	0	0	2.634	1.784	0.436
C3	0.5724	0.246	11.517	0	0.246	0	4.093	0.699	6.478
C3AR1	0.8366	0	5.924	0	0	0	0.852	2.167	2.905
C3orf14	10.3078	0	8.132	0	0	0	0.986	0	7.146
C3orf18	0.9063	0.176	56.386	0	0.176	0	0	0.43	55.78
C3orf20	0.556	0.274	9.607	0	0.274	0	4.112	1.042	4.179
C3orf30	0.6258	0.308	15.215	0	0.104	0.204	5.294	3.611	6.002
C3orf33	0.5644	0.73	15.805	0.554	0	0.176	4.765	0	10.31
C3orf38	11.7163	0.84	18.383	0	0	0.84	4.017	0	13.526
C3orf52	0.7426	0.272	6.925	0	0	0.272	2.889	1.807	1.957
C3orf62	0.9669	0	10.93	0	0	0	0	0	10.93
C3orf67	8.6781	0	7.974	0	0	0	3.92	0.419	3.635
C3orf70	0.6434	0	2.387	0	0	0	1.661	0	0.726
C3orf80	7.7367	0.569	3.503	0	0	0.569	0	0.447	2.488
C3orf84	0.7719	0.472	17.37	0	0.164	0.308	1.05	1.455	14.393
C4A	6.2926	0.258	5.6635	0.258	0	0	0.686	0	4.719
C4B	6.2926	0.258	5.6635	0.258	0	0	0.686	0	4.719
C4orf17	0.5233	0.202	8.044	0	0.202	0	5.564	0	2.277
C4orf19	0	0.524	1.179	0	0	0.524	0.655	0	0
C4orf33	0.6115	0.739	16.994	0	0	0.739	2.395	2.721	11.138
C4orf36	4.1502	1.381	16.876	0	0	1.381	3.5	1.879	10.117
C4orf45	8.9707	0.185	10.161	0	0	0.185	1.152	5.931	2.893
C4orf46	0.6444	4.357	11.027	0	3.371	0.986	0.308	1.879	4.482
C4orf47	6.1862	1.09	7.358	0.443	0.647	0	1.734	0.977	3.557
C4orf51	7.3554	0.431	6.697	0	0	0.431	2.159	0	4.107
C5	0.5273	0.657	14.054	0	0	0.657	4.504	1.826	7.067
C5AR1	0.6233	0.823	40.345	0	0	0.823	3.763	0	35.759
C5AR2	1.092	3.741	31.027	3.383	0	0.357	7.435	1.305	18.546
C5orf15	0.5935	3.66	37.328	0.851	0.41	2.399	1.389	3.098	29.18
C5orf22	0.6879	1.16	34.213	0.54	0	0.62	7.095	4.054	21.904
C5orf24	0	11.137	46.447	0.692	0	10.446	3.239	1.663	30.407
C5orf30	0.5405	0	4.648	0	0	0	0.616	0	4.032
C5orf34	0.584	0.919	23.074	0.464	0	0.455	2.144	5.27	14.741
C5orf46	11.5753	0.544	3.361	0	0.544	0	0.7	0.218	1.899
C5orf47	0.6554	1.478	12.878	0	0	1.478	4.527	3.318	3.555
C5orf49	0.5964	1.031	11.062	0	0	1.031	7.219	2.812	0
C5orf51	0.6897	0	6.241	0	0	0	0.63	0.875	4.736
C5orf52	2.2641	0.878	16.683	0.878	0	0	4.95	2.479	8.375
C5orf63	0	0	4.975	0	0	0	1.455	1.15	2.37
C6	1.8226	0.611	3.605	0	0.611	0	0	1.535	1.459
C6orf106	13.0921	0.408	4.627	0	0	0.408	0	0	4.219
C6orf118	6.9658	0.263	22.407	0.263	0	0	22.144	0	0
C6orf120	3.5764	0.277	3.298	0	0	0.277	0.715	2.305	0
C6orf136	10.9678	0.833	17.954	0	0	0.833	0.715	0	16.406
C6orf141	0.5755	0	12.941	0	0	0	2.651	0.56	9.73
C6orf15	12.9879	0.829	7.971	0.274	0.123	0.431	4.447	0.623	2.073
C6orf163	1.2801	0	8.666	0	0	0	2.865	1.787	4.014
C6orf201	0.4839	0	10.427	0	0	0	4.982	1.987	3.458
C6orf203	0.4981	1.528	18.455	0.062	0	1.466	1.907	0	15.021
C6orf222	0.6545	3.147	36.62	3.147	0	0	5.548	0	27.925
C6orf47	0.7027	4.664	23.238	0	0	4.664	0	0	18.574
C6orf62	0.5557	1.276	6.635	0	0.246	1.03	0	0.565	4.794
C6orf89	0.6678	0.912	91.93	0	0.062	0.85	15.455	0	75.562
C7	0.7742	0.959	4.798	0.959	0	0	0.946	0	2.892
C7orf25	0.6144	0.695	50.362	0	0	0.695	5.795	9.78	34.093
C7orf26	7.6017	0	14.367	0	0	0	1.972	0.986	11.409
C7orf31	0.6153	2.825	10.219	1.901	0	0.924	1.544	0.64	5.21
C7orf43	0.6695	0	36.28	0	0	0	0	1.952	34.328
C7orf50	10.7398	0.794	6.023	0	0	0.794	0.383	0	4.847
C7orf57	5.0697	0.245	4.198	0	0	0.245	0.85	0.541	2.562
C8A	0.6815	0	7.201	0	0	0	3.438	0.493	3.27
C8B	2.0912	0	3.6	0	0	0	1.256	0.533	1.811
C8G	0.7916	0.705	4.967	0	0	0.705	0	1.754	2.508
C8orf33	0.6479	0.906	36.028	0.555	0	0.352	7.624	0.655	26.843
C8orf34	0.5225	0.301	3.361	0	0	0.301	0	0	3.06
C8orf37	0.5972	2.2	23.778	0.062	0.123	2.015	0.28	0.527	20.772
C8orf44-SGK3	0.5869	0.317	11.607	0	0	0.317	0	1.8	9.49
C8orf48	0.7023	0.287	5.703	0	0.287	0	3.719	1.173	0.524
C8orf58	0.5337	0.194	33.136	0	0	0.194	0	0	32.941
C8orf59	0.6246	0.123	15.705	0	0	0.123	11.068	0	4.514
C8orf74	0.6356	0	5.458	0	0	0	1.309	0	4.149
C8orf76	9.9648	0.161	9.984	0	0	0.161	6.011	0	3.812
C8orf82	3.4067	0	6.229	0	0	0	0	0	6.229
C8orf88	12.692	0.246	6.053	0.246	0	0	1.284	0.522	4
C8orf89	8.8627	3.389	11.479	2.294	0.283	0.811	1.252	0.537	6.301
C9	5.6466	0	4.322	0	0	0	1.607	0.634	2.082
C9orf116	0.4648	0.836	11.687	0	0.123	0.713	2.763	0	8.088
C9orf131	9.6184	1.159	10.09	0	0	1.159	3.211	1.232	4.488
C9orf135	0.5286	0	12.075	0	0	0	8.46	0.874	2.741
C9orf152	9.0398	0.571	9.463	0	0.123	0.447	2.423	1.942	4.527
