gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CFAP221	2.1233	0.261	10.578	0	0	0.261	3.485	0.39	6.442
CFAP36	5.7093	0	5.475	0	0	0	0	1.096	4.379
CFAP410	4.0673	0.288	3.519	0	0	0.288	0.541	0.366	2.324
CFAP43	4.2264	0.537	1.575	0.191	0	0.346	0	1.038	0
CFAP44	0.385	1.19	5.777	0	0	1.19	2.046	2.073	0.468
CFAP45	0.5968	0	6.33	0	0	0	0.551	5.215	0.564
CFAP52	5.0339	0	4.788	0	0	0	0.287	0	4.501
CFAP53	0.4824	0	4.125	0	0	0	2.559	0	1.566
CFAP57	0.5469	0	3.806	0	0	0	1.276	0.617	1.913
CFAP58	0.4027	0	3.207	0	0	0	1.091	0.306	1.81
CFAP69	0.6487	0	1.825	0	0	0	0.303	0.713	0.809
CFAP70	0.4093	1.943	41.718	0	1.943	0	11.266	0.238	28.27
CFAP73	0.3634	0	4.279	0	0	0	0	0.23	4.049
CFAP74	0.8313	0.91	5.891	0	0	0.91	1.868	0	3.113
CFAP77	0.3475	0	5.741	0	0	0	4.164	0.583	0.994
CFAP97	2.1631	0.192	6.674	0	0	0.192	1.361	1.421	3.7
CFB	0.6124	0	7.151	0	0	0	0.317	0	6.834
CFC1	3.629	0.62	1.832	0.317	0	0.303	0	0.605	0.606
CFC1B	3.629	0.62	1.832	0.317	0	0.303	0	0.605	0.606
CFD	0.6291	0.491	4.379	0	0	0.491	0.401	0	3.488
CFDP1	0.4233	1.473	7.795	0	0	1.473	0	0	6.322
CFH	3.1558	0	3.146	0	0	0	1.514	1.632	0
CFHR1	0.4432	0	0	0	0	0	0	0	0
CFI	7.0818	0	8.422	0	0	0	4.217	0	4.205
CFL1	0.3363	16.011	30.579	0	0	16.011	0	0	14.568
CFL2	0.5053	0.781	21.301	0	0	0.781	0.172	0	20.348
CFLAR	0.951	17.943	236.106	0	0	17.943	48.675	0.606	168.881
CFP	4.7267	0.328	3.187	0	0.328	0	1.246	0	1.613
CFTR	0.4653	0	0.744	0	0	0	0	0	0.744
CGA	0.4568	1.669	16.172	0	0	1.669	4.255	0	10.248
CGGBP1	3.8351	4.267	12.432	0	0	4.267	0	0	8.165
CGN	0.6136	1.151	5.755	0	0	1.151	0.515	0	4.089
CGNL1	0.3772	0	3.843	0	0	0	0	1.267	2.576
CGREF1	3.2448	0.64	3.664	0	0	0.64	0.594	0	2.43
CGRRF1	2.4191	0	6.663	0	0	0	1.792	1.829	3.041
CH25H	0.3861	0	1.981	0	0	0	0.598	0.606	0.776
CHAC1	0	0.569	7.265	0	0	0.569	0.344	0	6.352
CHAC2	11.5084	0	8.924	0	0	0	2.184	4.431	2.31
CHAD	13.8837	0.247	3.224	0	0	0.247	0	1.139	1.838
CHADL	1.2363	0.68	4.575	0	0	0.68	0.191	0	3.703
CHAF1A	0.4763	17.829	85.631	0	0	17.829	14.334	0	53.467
CHAF1B	0.5913	2.465	22.722	0	0	2.465	2.671	0.857	16.729
CHAMP1	0.4516	1.695	20.742	0.751	0	0.944	2.508	0.191	16.348
CHAT	0.9335	0	1.246	0	0	0	0.676	0.267	0.303
CHCHD1	0.2756	4.847	58.6	0	0	4.847	1.032	0	52.72
CHCHD10	0.6054	0.772	12.22	0	0	0.772	0	7.289	4.159
CHCHD2	0.5852	3.709	20.454	0.886	0	2.823	1.819	0	14.926
CHCHD3	0.4752	0	0.883	0	0	0	0.589	0.294	0
CHCHD4	0.5241	0	5.642	0	0	0	0.386	0.735	4.521
CHCHD5	0.4532	0	10.968	0	0	0	1.928	4.024	5.016
CHCHD6	0.4755	0	1.029	0	0	0	0.502	0	0.527
CHCHD7	0.3859	0	0	0	0	0	0	0	0
CHD1	2.6957	0.472	12.733	0	0	0.472	2.245	1.076	8.94
CHD1L	0.4445	0.17	6.309	0	0	0.17	2.273	0.699	3.167
CHD2	4.7076	0	2.92	0	0	0	0.791	0.323	1.806
CHD3	0.4628	0	3.042	0	0	0	0.302	0	2.74
CHD4	0.2695	0.356	7.744	0	0	0.356	0.397	0	6.991
CHD5	0.7205	0.687	4.867	0	0	0.687	0	0	4.18
CHD6	3.8497	0	3.529	0	0	0	0.519	0.387	2.623
CHD7	0.4805	1.213	1.516	0	0	1.213	0	0	0.303
CHD8	0.3396	0.382	39.986	0	0	0.382	0	1.536	38.068
CHD9	0.5299	0.309	16.479	0	0	0.309	0.949	3.675	11.545
CHDH	0.4708	0	28.665	0	0	0	4.598	15.914	8.154
CHEK1	0.5221	0	3.575	0	0	0	1.572	0.495	1.509
CHEK2	0.6756	14.995	142.594	0	2.405	12.589	1.848	1.127	124.625
CHERP	1.1187	0.579	4.819	0.352	0	0.228	1.197	0	3.042
CHFR	0.6482	2.783	31.226	0	0	2.783	7.778	6.693	13.971
CHGA	0.4404	0	1.655	0	0	0	0	0.906	0.749
CHGB	0.4386	0	4.576	0	0	0	1.068	0.634	2.873
CHI3L1	3.8079	0	1.41	0	0	0	0	0	1.41
CHIA	2.7211	0	1.276	0	0	0	0.303	0.669	0.303
CHIC1	0.534	0	2.24	0	0	0	0	0.606	1.634
CHIC2	0.5773	0.358	6.836	0	0	0.358	0.789	0.607	5.082
CHID1	0.6623	0.409	1.764	0	0	0.409	0	0	1.355
CHIT1	0.8284	0	5.255	0	0	0	2.612	0	2.643
CHKA	2.0889	1.716	12.024	0	0	1.716	0.839	0.469	9.001
CHKB	0.5442	1.663	14.535	0	0	1.663	0	0	12.871
CHL1	0.3756	0	1.645	0	0	0	0	1.415	0.23
CHM	0.9089	0.202	5.313	0	0.202	0	0	2.902	2.21
CHML	0.442	0	9.849	0	0	0	3.526	0	6.323
CHMP1A	0.4666	0	2.13	0	0	0	0	0	2.13
CHMP1B	0.2756	0	3.284	0	0	0	0	0.294	2.99
CHMP2A	2.0399	3.702	7.917	0	0	3.702	0	0	4.215
CHMP2B	0.5075	0	2.038	0	0	0	0	0.91	1.129
CHMP3	0.4807	1.174	17.514	0.239	0	0.934	2.488	12.998	0.854
CHMP4B	0.5323	0.457	28.636	0	0	0.457	2.43	0.777	24.971
CHMP4C	7.8487	0	2.128	0	0	0	0.303	0.606	1.219
CHMP5	0.4828	0	9.049	0	0	0	0	0.049	9
CHMP6	18.1643	0.361	2.937	0	0	0.361	1.366	0	1.209
CHMP7	1.2726	0.419	5.578	0.419	0	0	3.005	0.367	1.786
CHN1	0.5034	0	7.333	0	0	0	1.805	0.294	5.234
CHN2	0.4811	0	7.019	0	0	0	1.287	1.372	4.36
CHODL	4.1269	0	1.553	0	0	0	0.485	0.721	0.346
CHORDC1	0.4983	0.548	3.815	0.548	0	0	1.064	0.709	1.494
CHP1	0.2426	0.719	18.377	0	0	0.719	0.533	0.809	16.316
CHP2	2.1174	0	2.696	0	0	0	0.468	0	2.229
CHPF	0.6483	0	3.53	0	0	0	0	0.142	3.388
CHPF2	0.7015	0	7.933	0	0	0	1.637	0.358	5.938
CHPT1	3.4618	0	7.64	0	0	0	0	1.213	6.427
CHRAC1	0.5656	2.248	29.566	0	0	2.248	5.21	0	22.108
CHRD	0.6228	0	4.061	0	0	0	1.365	0	2.696
CHRDL1	4.0259	0	4.227	0	0	0	0.899	0.822	2.505
CHRDL2	0.4422	0	6.029	0	0	0	1.72	1.673	2.635
CHRM1	0.5213	0	4.662	0	0	0	0.603	0	4.06
CHRM2	0.4904	0	0.708	0	0	0	0	0.708	0
CHRM3	0.6433	0	2.3	0	0	0	1.104	0	1.196
CHRM4	0.5829	0.47	3.583	0	0	0.47	0	0	3.113
CHRM5	0.4674	1.307	3.023	0	0.408	0.899	0	0.751	0.965
CHRNA1	0.7224	0.403	7.293	0	0	0.403	2.826	1.03	3.035
CHRNA10	0.6115	0.245	3.031	0	0	0.245	0	0	2.786
CHRNA2	0.6206	0	2.734	0	0	0	0.403	0.162	2.169
CHRNA3	0.8618	0	6.397	0	0	0	2.594	0.384	3.42
CHRNA4	10.9219	0.223	0.566	0	0	0.223	0	0	0.343
CHRNA5	0.3749	0.303	5.344	0	0	0.303	0.846	1.194	3.002
CHRNA6	0.4382	0	0.809	0	0	0	0.809	0	0
CHRNA7	4.1907	0	1.213	0	0	0	0.303	0.606	0.303
CHRNA9	0.3838	2.16	5.202	0.942	0	1.218	0.344	0	2.697
CHRNB1	0.559	0.479	17.587	0	0	0.479	0.186	2.122	14.8
CHRNB2	1.002	0.215	0.215	0	0	0.215	0	0	0
CHRNB3	0.2894	0	1.414	0	0	0	0	0.201	1.213
CHRNB4	0.525	0.582	5.242	0	0	0.582	0.507	0.804	3.35
CHRND	0.5668	0	3.606	0	0	0	0	0	3.606
CHRNE	0.7111	0	0.87	0	0	0	0.192	0	0.677
CHRNG	0.5208	0	4.558	0	0	0	2.088	0	2.471
CHST1	0.5995	0	2.451	0	0	0	0	1.138	1.313
CHST10	0.2426	0.801	8.807	0.801	0	0	6.167	0	1.839
CHST11	0.4351	0	2.203	0	0	0	0	0.965	1.238
CHST12	6.0153	0.206	68.763	0	0	0.206	17.343	5.473	45.742
CHST13	0.3567	0	0.808	0	0	0	0.202	0.606	0
CHST14	0.515	0	1.951	0	0	0	0.344	0	1.607
CHST15	4.278	0.593	6.452	0.33	0	0.263	1.394	3.786	0.679
CHST2	5.9381	0	0.606	0	0	0	0	0	0.606
CHST3	0.4106	0	6.789	0	0	0	4.835	0	1.954
CHST4	0.5567	0	3.059	0	0	0	0.841	0.606	1.612
CHST6	0.5256	10.203	66.14	6.266	0	3.938	28.144	0	27.793
CHST7	2.1887	0	2.986	0	0	0	2.236	0.433	0.317
CHST8	0.3602	0	2.02	0	0	0	0	0	2.02
CHST9	0.6192	0	0	0	0	0	0	0	0
CHSY1	0.4835	0.474	38	0	0	0.474	0.318	0	37.208
CHSY3	0.465	0	0.608	0	0	0	0	0	0.608
CHTF18	8.4567	0.28	1.343	0	0	0.28	0	0	1.063
CHTF8	0.7151	0	5.192	0	0	0	0.572	0	4.62
CHUK	0.3032	1.158	7.698	0	0	1.158	1.103	0	5.436
CHURC1	0.5112	0.998	130.713	0.172	0.344	0.481	1.908	37.079	90.727
CIAO1	6.5752	0.454	4.318	0	0	0.454	0	0	3.864
CIAO3	0.5275	0.432	5.585	0	0	0.432	1.477	0.809	2.867
CIAPIN1	5.1195	0.223	11.551	0	0	0.223	2.375	0	8.953
CIART	0.3745	1.625	8.865	0	0	1.625	0.481	0.444	6.315
CIB1	6.0553	0.38	15.015	0	0	0.38	1.611	0	13.024
CIB2	13.4461	0	1.86	0	0	0	0	0.416	1.444
CIB3	0.641	0.51	8.457	0	0	0.51	2.065	2.079	3.803
CIB4	7.2834	0	1.91	0	0	0	0.781	0	1.128
CIC	0.3343	24.765	70.728	20.177	0	4.588	12.599	0	33.364
CIDEA	0.3032	0.255	3.577	0	0	0.255	0	0.191	3.13
CIDEB	2.6934	1.221	12.614	0	0	1.221	0.992	0	10.401
CIDEC	0.6718	3.287	74.413	0	0	3.287	4.312	1.514	65.3
CIITA	0.5303	0	6.745	0	0	0	0.303	0.724	5.718
CILP	3.307	0	4.731	0	0	0	0	0.541	4.191
CILP2	4.3806	0	2.118	0	0	0	0	0	2.118
CINP	0.7207	1.467	19.985	0	0	1.467	1.731	0	16.787
CIPC	0.5162	0.65	45.651	0	0	0.65	0	5.508	39.493
CIR1	0.6722	0	0.303	0	0	0	0	0	0.303
CIRBP	1.4941	3.304	27.257	0	0	3.304	0	0	23.952
CISD1	5.1082	0.871	5.477	0	0	0.871	0.737	0	3.869
CISD2	0.5339	0.215	6.211	0	0	0.215	1.792	0	4.205
CISD3	1.6088	0	2.065	0	0	0	0	0	2.065
CISH	0	0	43.139	0	0	0	0	0	43.139
CIT	6.0916	0.676	78.084	0	0	0.676	36.117	0	41.291
CITED1	24.1319	0	2.581	0	0	0	0.357	0.303	1.92
CITED2	0.4165	0	6.822	0	0	0	3.146	1.064	2.612
CITED4	0.5238	2.857	99.39	0	2.692	0.165	1.596	13.555	81.382
CIZ1	0.7192	0.552	23.77	0	0	0.552	0	4.619	18.599
CKAP2	0.4736	0	9.588	0	0	0	1.897	0	7.691
CKAP2L	0.6305	0.324	3.21	0	0	0.324	2.322	0	0.564
CKAP4	5.5278	1.437	7.379	0	1.126	0.311	1.024	0.446	4.471
CKAP5	0.4575	1.71	11.848	0	0	1.71	0.457	0.606	9.074
CKB	3.3859	0.57	3.097	0	0	0.57	0	0.312	2.215
CKLF	0.4835	0.164	21.395	0	0	0.164	10.205	3.566	7.461
CKM	0.3361	1.332	5.62	0.341	0	0.992	0.454	0	3.834
CKMT1A	0.5933	0	3.573	0	0	0	0.578	0	2.995
CKMT1B	0.5933	0	3.573	0	0	0	0.578	0	2.995
CKMT2	0.4378	0.317	2.387	0.317	0	0	0.799	0.303	0.968
CKS1B	0.4004	11.451	86.208	0	0	11.451	1.189	0	73.568
CKS2	0	28.857	69.353	0	0	28.857	0.814	4.146	35.536
CLASP1	0.5251	1.711	18.729	0	0	1.711	5.688	4.78	6.549
CLASP2	0.4185	0.239	36.525	0	0	0.239	5.894	1.323	29.069
CLCA1	0.4637	0	0.23	0	0	0	0.23	0	0
CLCA2	0.6365	0	2.41	0	0	0	0.519	1.39	0.501
CLCA4	2.59375	0	5.199	0	0	0	0.3705	1.709	3.119
CLCC1	0.477	37.723	56.342	0	0	37.723	6.492	1.248	10.88
CLCF1	5.7457	0	2.8	0	0	0	0	0	2.8
CLCN1	0.4593	0	4.412	0	0	0	0	3.052	1.36
CLCN2	8.9934	1.714	43.268	0	0	1.714	0	0	41.554
CLCN3	1.0695	0	6.927	0	0	0	0	2.041	4.886
CLCN4	1.5499	0.62	3.888	0	0.62	0	1.615	0.249	1.404
CLCN5	4.9861	0	1.205	0	0	0	0	0	1.205
CLCN6	0.4586	0	1.419	0	0	0	0.434	0	0.985
CLCN7	0.472	2.962	14.709	2.445	0	0.517	1.101	0.714	9.932
CLCNKA	2.1629	0.631	8.393	0	0	0.631	2.713	0.573	4.476
CLCNKB	10.627	0	1.165	0	0	0	0	0	1.165
CLDN1	0.4219	0	1.213	0	0	0	0.606	0	0.606
CLDN10	4.6074	0	4.175	0	0	0	1.478	0.89	1.808
CLDN11	0.4941	0.303	19.922	0	0	0.303	0	0.399	19.22
CLDN12	0.4553	0	3.203	0	0	0	0	0.684	2.519
CLDN14	8.8687	4.262	10.897	0	0	4.262	2.814	0	3.821
CLDN15	0.2021	0.172	10.471	0	0	0.172	0	0	10.298
CLDN16	0.4874	0	1.45	0	0	0	0	1.147	0.303
CLDN17	0.452	0	1.359	0	0	0	0.303	0.753	0.303
CLDN18	0.3817	0.172	1.396	0	0	0.172	0.634	0	0.589
CLDN19	0.4671	0.688	3.192	0	0	0.688	0.541	0	1.963
CLDN2	0.8633	0	11.446	0	0	0	1.12	3.467	6.859
CLDN20	2.9072	0	16.318	0	0	0	3.991	6.27	6.057
CLDN22	0.5844	0	2.486	0	0	0	0	0	2.486
CLDN23	0.5324	0	3.183	0	0	0	0.942	0.394	1.847
CLDN24	2.1005	0	4.069	0	0	0	0.713	0	3.356
CLDN3	13.2448	0.42	9.968	0	0	0.42	0.142	0.711	8.696
CLDN34	0.4941	0.303	1.496	0	0.303	0	0.889	0	0.303
CLDN4	13.5023	0	9.989	0	0	0	0.719	0	9.27
CLDN5	0.7692	0.354	3.816	0	0	0.354	1.566	0.567	1.329
CLDN6	0.3723	0.519	10.786	0	0	0.519	0	0	10.267
CLDN7	0.407	2.604	12.03	0	0	2.604	2.306	0.172	6.947
CLDN8	0.5073	0	1.615	0	0	0	0.494	0	1.12
CLDN9	0.4831	0.519	15.588	0	0	0.519	0	0	15.068
CLDND1	7.5211	0	1.38	0	0	0	0.545	0.24	0.594
CLDND2	0.4309	0	11.191	0	0	0	0	0.537	10.653
CLEC10A	8.47575	0.753	6.4875	0.5765	0	0.1765	2.154	0.3575	3.2225
CLEC11A	0.5595	0	2.983	0	0	0	1.342	0.431	1.211
CLEC12A	0.5912	0	10.351	0	0	0	8.914	0	1.437
CLEC12B	0.6165	0	1.352	0	0	0	0.635	0.303	0.413
CLEC14A	16.1839	0	0.26	0	0	0	0	0.26	0
CLEC16A	0.5234	0	16.576	0	0	0	0.744	2.25	13.581
CLEC18B	6.8153	6.991	37.167	0.377	0	6.614	2.256	0	27.921
CLEC1A	0.5638	0	2.644	0	0	0	0.34	1.091	1.213
CLEC1B	0.6366	0	3.624	0	0	0	1.437	0	2.187
CLEC2A	0.4296	14.277	204.508	14.277	0	0	145.128	36.591	8.512
CLEC2L	4.6107	0	3.479	0	0	0	2.151	0	1.327
CLEC3A	0.5042	0	5.143	0	0	0	0.303	1.213	3.627
CLEC3B	0.5451	1.238	15.374	0.779	0	0.459	0.684	0.517	12.935
CLEC4A	0.7165	0	4.131	0	0	0	3.525	0.606	0
CLEC4C	0.5753	0	1.862	0	0	0	0.303	1.242	0.317
CLEC4D	5.2905	0	22.842	0	0	0	1.464	11.231	10.147
CLEC4E	0.5619	0.97	2.352	0	0.97	0	0.303	1.078	0
CLEC4F	0.4576	0.385	3.527	0	0	0.385	0.832	0	2.311
CLEC4G	1.2835	1.038	24.982	0	0.714	0.323	4.736	6.147	13.061
CLEC4M	0.4763	0	2.564	0	0	0	0.761	0.62	1.183
CLEC5A	1.2433	0	0.606	0	0	0	0.606	0	0
CLEC6A	0.8678	0	2.833	0	0	0	2.338	0	0.495
CLEC7A	0.3839	0	2.175	0	0	0	0	1.339	0.836
CLEC9A	0.4813	0.317	2.442	0	0	0.317	1.385	0.74	0
CLGN	3.5002	0	2.384	0	0	0	1.482	0.599	0.303
CLHC1	6.5231	2.355	134.024	0	0	2.355	0.819	11.608	119.243
CLIC1	0.4086	20.37	106.251	0	0	20.37	0	7.583	78.298
CLIC3	9.4275	0.869	2.413	0	0	0.869	0.502	0	1.042
CLIC4	10.5204	0.576	11.653	0	0	0.576	0.376	4.118	6.583
CLIC5	0.6239	0	3.814	0	0	0	1.901	0	1.913
CLIC6	0.3698	0	6.659	0	0	0	0.256	4.879	1.524
CLINT1	8.6669	0.2	56.273	0	0	0.2	1.002	0	55.071
CLIP1	0.5391	2.196	17.984	0	0	2.196	0.381	0.579	14.827
CLIP2	9.7385	0.397	7.933	0	0	0.397	2.5	0.469	4.566
CLIP3	0.482	0.359	3.934	0	0	0.359	0.464	0.842	2.269
CLIP4	0.4113	0	7.314	0	0	0	0.892	0.597	5.825
CLK1	3.3418	1.791	20.169	0	0	1.791	1.866	0	16.512
CLK2	0.3842	5.664	76.333	0	0.13	5.534	2.605	0	68.064
CLK3	6.7979	0	7.551	0	0	0	2.076	1.853	3.621
CLK4	11.4654	0	14.983	0	0	0	0.263	0.407	14.313
CLMN	0.4561	0	7.494	0	0	0	2.121	0.584	4.789
CLMP	0.6639	0	4.377	0	0	0	0	0	4.377
CLN3	8.2859	2.566	39.731	0.641	0	1.926	10.695	2.362	24.107
CLN5	0.2682	0.265	7.921	0	0	0.265	6.019	0.395	1.241
CLN6	3.8516	0.484	9.619	0	0	0.484	0	0.519	8.617
CLN8	0.3893	0.677	15.635	0.446	0	0.231	13.208	0	1.749
CLNK	2.362	0	3.666	0	0	0	1.643	0.58	1.444
CLNS1A	0.459	1.652	22.3	0	0	1.652	3.881	0	16.768
CLOCK	1.1092	0	0.184	0	0	0	0.184	0	0
CLP1	5.5129	8.71	29.902	0	0	8.71	0.196	0	20.996
CLPB	0.924	0.515	5.12	0	0	0.515	0	0.508	4.097
CLPP	0.6493	1.209	14.672	0	0	1.209	0	1.269	12.193
CLPS	0.3733	0.205	4.236	0	0	0.205	0.791	0.216	3.024
CLPSL2	0.5638	0.857	6.228	0	0	0.857	0.255	0	5.116
CLPTM1	0.3227	1.422	12.281	0	0	1.422	0.949	0	9.91
CLPTM1L	8.2924	0	18.733	0	0	0	0.367	5.074	13.292
CLPX	1.6494	2.186	23.707	0	0	2.186	0.536	0	20.985
CLRN1	0.3884	0	3.273	0	0	0	2.044	0	1.229
CLRN2	0.5658	0	4.292	0	0	0	1.01	0	3.282
CLRN3	6.2367	0.404	3.891	0	0.404	0	0.502	0.2	2.785
CLSPN	0.5801	2.728	20.456	0	0	2.728	2.729	0	14.999
CLSTN1	0.4965	0	3.725	0	0	0	0	0	3.725
CLSTN2	0.3861	0	1.167	0	0	0	0.187	0	0.981
CLSTN3	0.4492	0	1.468	0	0	0	0.965	0	0.503
CLTA	0.2227	4.648	136.882	0	0.628	4.02	26.122	6.208	99.904
CLTB	0	1.767	5.783	0	0	1.767	0.18	1.42	2.416
CLTC	0.6818	0	53.069	0	0	0	0.936	10.443	41.69
CLU	13.4229	0.391	1.9	0	0	0.391	0	0.617	0.892
CLUAP1	0.5156	0.581	6.217	0	0	0.581	0.712	3.421	1.502
CLUH	0.5487	0	29.95	0	0	0	1.26	0.581	28.11
CLVS1	3.8841	0	2.304	0	0	0	0	0.485	1.819
CLVS2	0.4407	0	2.295	0	0	0	0.303	1.992	0
CLYBL	0.5178	1.469	76.753	0	0	1.469	40.416	18.683	16.186
CMA1	0.6427	0	3.44	0	0	0	2.419	0.366	0.656
CMAS	0.3975	0	43.743	0	0	0	14.186	0	29.557
CMBL	8.94	9.299	29.487	0	0	9.299	15.287	0.365	4.536
CMC1	0.3861	0	3.035	0	0	0	3.035	0	0
CMC2	0.3344	0	4.211	0	0	0	2.264	0.661	1.286
CMC4	6.1495	0	4.458	0	0	0	0	2.021	2.436
CMIP	8.562	0	94.065	0	0	0	0.882	0	93.183
CMKLR1	0.5008	0	2.021	0	0	0	0.306	0	1.715
CMPK1	0.4821	1.213	4.899	0	0	1.213	0	0	3.687
CMPK2	0.6474	0	1.282	0	0	0	1.282	0	0
CMSS1	0.492	0.448	3.228	0	0.448	0	0.594	0.106	2.08
CMTM2	10.2542	0.96	2.984	0	0.656	0.303	1.418	0.303	0.303
CMTM3	8.2036	0.839	15.877	0	0	0.839	3.893	0	11.146
CMTM4	10.7388	0	1.273	0	0	0	0	0	1.273
CMTM5	0.4937	0	2.521	0	0	0	0	1.053	1.468
CMTM6	0.5721	1.674	34.746	0.957	0	0.717	5.083	2.377	25.612
CMTM7	2.9517	0.95	16.267	0	0	0.95	0.986	0	14.331
CMTM8	0.3792	0.718	122.028	0	0	0.718	57.835	0	63.475
CMTR1	0.6968	2.644	11.945	0	0	2.644	0.364	0	8.937
CMTR2	22.1949	0	9.11	0	0	0	0.35	6.15	2.609
CNBD2	0.6574	0.516	12.711	0	0	0.516	4.66	0	7.536
CNBP	0.3508	5.526	35.069	0	0	5.526	2.374	0	27.169
CNDP1	0.4105	0	1.701	0	0	0	0.587	0.505	0.608
CNDP2	0.5045	0.304	1.021	0	0.304	0	0.717	0	0
CNEP1R1	0.3666	1.678	14.409	0	0	1.678	1.012	2.331	9.387
CNFN	16.7178	0	3.275	0	0	0	0.359	1.239	1.678
CNGA1	0.6814	0.62	2.896	0	0.303	0.317	2.275	0	0
CNGA2	0.5988	0.404	0.404	0	0.404	0	0	0	0
CNGA3	0.6236	0	4.155	0	0	0	1.066	0	3.088
CNGA4	5.071	0	4.428	0	0	0	1.938	0.935	1.555
CNGB3	0.5616	0	1.046	0	0	0	0	0.809	0.238
CNIH1	0.3349	0	2.761	0	0	0	0	0	2.761
CNIH2	0.3329	0.224	0.722	0	0	0.224	0	0	0.497
CNIH3	0.277	0	1.71	0	0	0	0.297	0.732	0.682
CNIH4	0.5829	0.638	44.335	0	0	0.638	18.245	5.054	20.397
CNKSR1	5.4169	0.304	4.673	0	0	0.304	0	0.144	4.226
CNKSR2	6.3867	0	0.684	0	0	0	0	0.303	0.381
CNKSR3	7.5664	0	5.624	0	0	0	4.245	0.505	0.874
CNN1	0.7562	0.383	8.255	0	0	0.383	0.658	0.237	6.976
CNN2	0.4982	2.399	56.4	0	0	2.399	0	14.974	39.026
CNN3	0.4504	0.303	3.621	0	0	0.303	0	0.62	2.698
CNNM1	7.8567	0.303	4.588	0.303	0	0	0	1.619	2.665
CNNM2	0.2963	0.356	4.98	0.218	0	0.138	0.648	0.166	3.81
CNNM3	0.7323	0	3.568	0	0	0	0	0	3.568
CNNM4	0.4464	0	4.286	0	0	0	0	3.415	0.872
CNOT1	0.4947	0.406	53.466	0	0	0.406	0	1.534	51.526
CNOT10	0.575	2.6	15.992	0	0	2.6	1.794	0	11.598
CNOT11	0.5371	0	7.261	0	0	0	4.468	0	2.793
CNOT2	0.464	6.195	14.014	0	0	6.195	0.805	0	7.014
CNOT3	0.5292	0	30.544	0	0	0	0.575	0.391	29.578
CNOT4	0.6138	0.299	4.291	0	0	0.299	0.938	1.541	1.514
CNOT6	12.0274	0.239	5.656	0	0	0.239	1.633	0.446	3.338
CNOT6L	0.3408	0	2.388	0	0	0	0.707	1.222	0.459
CNOT7	1.7915	0.303	2.598	0	0	0.303	0.601	0.41	1.284
CNOT8	5.2004	2.764	36.763	0	0	2.764	1.635	0	32.365
CNOT9	0.3608	0.29	32.531	0	0	0.29	0	14.248	17.993
CNP	0.4372	0.485	16.374	0	0	0.485	3.142	0	12.748
CNPPD1	0.8089	19.243	37.968	0	0	19.243	0	0.924	17.802
CNPY1	6.3969	0	0.826	0	0	0	0	0	0.826
CNPY2	0.6833	2.177	22.516	0	0	2.177	0.155	0	20.184
CNPY3	0.5078	0.461	6.152	0	0	0.461	0	0	5.691
CNPY4	0.5923	1.277	13.758	0	0	1.277	1.037	1.958	9.486
CNR1	0.3558	0	0	0	0	0	0	0	0
CNR2	0	16.353	369.233	0.622	0	15.731	56.81	0	296.069
CNRIP1	0.7481	0	3.453	0	0	0	2.827	0.44	0.186
CNST	0.3595	6.577	25.844	0	0	6.577	0	0.318	18.95
CNTD1	1.2578	0.265	2.131	0	0	0.265	0	0.777	1.089
CNTF	0.5467	0.425	1.644	0	0	0.425	0	0	1.219
CNTFR	6.9612	0	0.54	0	0	0	0	0.368	0.172
CNTLN	0.5734	0	0.92	0	0	0	0.255	0	0.665
CNTN1	0.3813	0.202	2.567	0.202	0	0	1.504	0	0.861
CNTN2	3.7299	0.31	2.851	0	0	0.31	0.462	0	2.079
CNTN3	0.59	0	1.355	0	0	0	0.809	0.317	0.23
CNTN4	0.5605	0	0.606	0	0	0	0	0	0.606
CNTN5	0.4502	0	1.931	0	0	0	1.004	0.406	0.521
CNTN6	0.4109	0	2.399	0	0	0	0.317	1.273	0.808
CNTNAP1	0.6472	0	1.928	0	0	0	0	1.222	0.706
CNTNAP2	0.4547	0	2.926	0	0	0	0	1.582	1.343
CNTNAP3	3.1582	0	7.411	0	0	0	5.319	1.411	0.681
CNTNAP4	10.4912	0	1.415	0	0	0	0	0	1.415
CNTNAP5	0.7162	0	0	0	0	0	0	0	0
CNTRL	0.3676	0	28.858	0	0	0	9.603	0.375	18.881
CNTROB	0.3094	0.59	10.634	0	0	0.59	0.425	0.554	9.065
COA3	1.7249	0.265	3.1	0	0	0.265	0	0.777	2.058
COA4	0.4566	1.854	21.683	0	0	1.854	0.509	7.962	11.359
COA5	0.4347	0.406	5.069	0	0	0.406	1.643	1.494	1.526
COA7	0.4334	3.519	46.807	0	0	3.519	6.144	1.285	35.859
COASY	0.5215	0	1.246	0	0	0	0	0	1.246
COBL	0.5312	0	2.389	0	0	0	0.785	1.604	0
COBLL1	0.5562	0	1.501	0	0	0	0.288	0.303	0.91
COCH	0.4885	0.632	5.28	0	0	0.632	1.404	1.846	1.397
COG1	15.7354	0	8.641	0	0	0	3.988	0	4.653
COG2	0.5163	0	6.199	0	0	0	4.407	0.734	1.058
COG3	1.0813	1.347	8.058	0.28	0	1.067	2.361	0.433	3.917
COG4	0.4018	0	116.82	0	0	0	14.266	0.508	102.046
COG5	0.4745	0.191	8.858	0	0	0.191	0.326	3.233	5.107
