gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CD44	0.2967	0	4.485	0	0	0	0.682	1.409	2.394
CD46	0.3359	0.07	2.153	0	0	0.07	0.685	0	1.397
CD47	0.9998	0	3.342	0	0	0	1.972	0.804	0.565
CD48	0.3711	0.105	6.024	0	0.105	0	3.614	0.315	1.991
CD5	0.2275	0	1.906	0	0	0	0.317	0	1.589
CD53	0.3921	0.457	7.819	0.299	0.158	0	1.764	1.927	3.671
CD55	0.39175	1.009	4.15	0.904	0.105	0	1.0255	0.627	1.489
CD59	0.2676	0.56	1.943	0.455	0	0.105	1.022	0	0.361
CD5L	0.4257	0	6.91	0	0	0	0.791	3.203	2.916
CD6	0.1785	0	3.116	0	0	0	0	0.577	2.539
CD63	0.9415	2.59	49.21	0	0	2.59	4.892	1.917	39.81
CD68	0.5018	0.59	5.053	0	0	0.59	0.533	0	3.93
CD69	0.4244	0	4.506	0	0	0	1.599	0.628	2.28
CD7	0.8292	0.145	4.476	0	0.048	0.097	1.21	0	3.122
CD70	0.3095	0	13.802	0	0	0	3.738	2.232	7.832
CD72	0.6919	0.329	7.256	0	0	0.329	2.916	0	4.012
CD74	0.234	1.147	23.383	0	0	1.147	12.928	1.851	7.457
CD79A	0.3831	1.044	20.708	0.105	0.187	0.751	3.872	0	15.792
CD79B	0.3478	0.361	3.277	0	0	0.361	0.211	0.255	2.45
CD80	0.4509	1.187	5.404	0	0	1.187	0.652	0.618	2.948
CD81	0.3601	0	6.337	0	0	0	3.757	0.902	1.678
CD82	1.0293	0.148	1.47	0	0.148	0	0	0.367	0.955
CD83	1.1291	0	4.841	0	0	0	0.107	2.218	2.516
CD84	1.591	0.977	7.715	0.662	0.314	0	0.57	4.774	1.393
CD86	0.6383	0	3.894	0	0	0	1.512	1.152	1.231
CD8A	0.4812	0.324	9.297	0	0	0.324	4.526	0	4.447
CD8B	0.3276	0.842	5.908	0.14	0.263	0.439	1.288	0.21	3.568
CD9	0.4044	0.503	6.093	0	0	0.503	0.449	0.782	4.36
CD93	0.4193	0.105	1.097	0	0	0.105	0.804	0	0.188
CD96	0.3901	0.826	9.241	0.591	0.234	0	3.127	0	5.288
CD99L2	0.7713	0	0.38	0	0	0	0.117	0	0.263
CDA	0.5465	0.405	20.438	0	0	0.405	8.545	0	11.489
CDADC1	0.8927	0	19.814	0	0	0	3.68	3.51	12.625
CDAN1	0.5076	0	3.639	0	0	0	0.969	0	2.669
CDC123	1.0092	1.505	9.091	0.193	0.335	0.977	5.309	0	2.278
CDC14A	2.6294	0.123	1.39	0	0.053	0.07	0.909	0.358	0
CDC14B	0.3851	0.792	3.018	0.263	0	0.529	0.767	0	1.459
CDC16	0.4685	0.14	5.247	0	0	0.14	1.606	0.379	3.123
CDC20	0.388	0.25	1.291	0	0	0.25	0.363	0.311	0.366
CDC20B	0.5226	0.053	4.206	0	0	0.053	0	1.036	3.117
CDC23	0.256	0.507	5.737	0	0	0.507	0.49	0	4.739
CDC25A	0.3851	0.203	13.804	0	0	0.203	1.216	0	12.385
CDC25B	0.7933	0	7.348	0	0	0	1.315	0.565	5.468
CDC25C	0.3841	1.545	8.856	0.844	0	0.702	0.791	0.227	6.292
CDC26	1.4374	0.274	4.224	0	0	0.274	0.992	0.877	2.081
CDC27	0.993	0.138	10.205	0	0	0.138	2.919	0.204	6.943
CDC34	0.9449	1.203	8.431	0	0	1.203	4.181	0	3.047
CDC37	0.3259	0.105	7.757	0	0	0.105	0.183	0	7.468
CDC37L1	0.1977	0.639	9.683	0	0	0.639	4.15	1.642	3.252
CDC40	0.405	0	2.647	0	0	0	0.245	1.067	1.335
CDC42BPA	0.4737	0	3.468	0	0	0	0	1.432	2.036
CDC42BPB	0.6934	0	3.236	0	0	0	1.518	0	1.717
CDC42BPG	0.2275	0	2.953	0	0	0	0.145	0	2.808
CDC42EP1	0.3979	1.397	9.371	0	0	1.397	1.62	0	6.353
CDC42EP2	0.2624	0.807	7.275	0	0	0.807	1.574	0.143	4.751
CDC42EP3	0.5236	1.514	2.939	0	0	1.514	0.266	0	1.159
CDC42EP4	0.2641	0.295	4.267	0	0	0.295	2.163	0.268	1.541
CDC42EP5	0.6222	0.316	5.564	0	0	0.316	1.898	0.498	2.852
CDC42SE1	1.0199	2.338	40.415	0	0	2.338	1.504	0	36.573
CDC42SE2	0.4354	1.017	12.948	0.815	0	0.202	4.598	0.366	6.966
CDC45	0.2713	0	2.059	0	0	0	0.607	0	1.452
CDC5L	0.3319	0	4.351	0	0	0	1.42	0.791	2.141
CDC6	0.4904	1.399	10.096	0	0	1.399	0.868	0	7.829
CDC7	0.7747	0.947	9.486	0	0	0.947	3.453	0.783	4.303
CDC73	0.8052	0	1.688	0	0	0	0.583	1	0.105
CDCA2	0.5105	0	1.143	0	0	0	0	0.731	0.412
CDCA3	0.4994	0.301	5.35	0	0	0.301	1.694	0.611	2.744
CDCA4	0.4109	1.273	7.415	0.446	0	0.827	1.891	1.689	2.563
CDCA5	0.2898	0.263	5.348	0	0	0.263	0.247	1.381	3.457
CDCA7	0.4418	0	2.275	0	0	0	0.685	0.247	1.343
CDCA7L	1.2197	0.105	5.119	0	0	0.105	3.273	0	1.74
CDCA8	0.6024	0	2.674	0	0	0	0	0	2.674
CDCP1	1.4844	0.196	9.372	0.196	0	0	3.349	0	5.828
CDCP2	0.6485	0.244	10.024	0	0	0.244	1.552	0.761	7.467
CDH1	0.6187	0.362	14.232	0	0	0.362	0.633	0	13.237
CDH10	0.4219	0	3.119	0	0	0	0	0	3.119
CDH11	0.2943	0	2.867	0	0	0	2.253	0	0.614
CDH12	0.367	0.549	14.473	0	0.549	0	0	5.465	8.459
CDH13	0.1179	0.632	18.921	0	0	0.632	15.537	0	2.752
CDH15	0.3753	0.158	9.763	0	0	0.158	3.711	0.803	5.091
CDH16	0.4202	0.572	7.267	0	0	0.572	0.206	0.297	6.192
CDH17	0.4482	0.657	4.051	0	0.657	0	1.177	1.128	1.089
CDH18	0.5106	1.227	14.527	0	1.227	0	0	13.3	0
CDH19	0.3823	0.147	7.61	0	0.147	0	0.908	1.28	5.274
CDH2	0.4642	1.833	16.066	0	0	1.833	3.46	3.897	6.875
CDH20	0.3778	0	10.448	0	0	0	3.984	0	6.464
CDH22	0.3917	0	12.502	0	0	0	0	1.434	11.068
CDH23	0.6554	0	1.588	0	0	0	1.588	0	0
CDH24	1.9799	0.472	3.671	0	0	0.472	0.256	0.269	2.675
CDH26	0.4613	0	6.263	0	0	0	0.698	1.411	4.154
CDH3	0.4054	0.636	12.595	0	0	0.636	1.869	0.237	9.853
CDH4	0.7665	0.822	25.391	0	0	0.822	11.756	2.975	9.838
CDH5	3.4084	0.147	3.776	0	0	0.147	0.14	0.738	2.75
CDH6	0.6303	0	4.82	0	0	0	3.963	0.857	0
CDH7	0.4039	0	18.749	0	0	0	4.046	0	14.703
CDH8	0.6919	0	23.099	0	0	0	8.87	4.541	9.689
CDH9	0.479	2.51	27.919	1.443	0	1.067	6.077	15.731	3.601
CDHR1	0.7074	0	4.637	0	0	0	1.953	0	2.684
CDHR2	0.3016	0.383	8.54	0	0	0.383	1.382	0.32	6.455
CDHR3	0.4387	0	5.277	0	0	0	2.451	2.686	0.14
CDHR5	0.4173	1.332	4.873	0	0	1.332	0.786	0	2.755
CDIP1	0.3454	0	2.679	0	0	0	0	0.457	2.222
CDIPT	0.3754	0.612	5.684	0	0	0.612	0	0.189	4.883
CDK1	0.4113	0	4.957	0	0	0	1.008	0.569	3.381
CDK10	1.7725	1.208	5.589	0	0	1.208	1.139	0	3.242
CDK11A	0.306	0.21	5.009	0	0	0.21	0.175	0.579	4.045
CDK12	0.4908	0.942	8.354	0	0	0.942	1.962	0.21	5.241
CDK13	0.8597	0	2.019	0	0	0	0	0	2.019
CDK14	2.6231	1.018	5.475	1.018	0	0	3.914	0.368	0.175
CDK15	0.6514	0	12.057	0	0	0	2.019	0.624	9.414
CDK16	0.3738	0.526	5.851	0	0	0.526	0	0.561	4.763
CDK17	0.5293	0.267	2.552	0	0	0.267	0.255	0	2.031
CDK18	0.4144	0.168	3.545	0	0.168	0	1.165	0.309	1.903
CDK19	0.7792	0.342	5.737	0	0	0.342	0.439	0.41	4.546
CDK2	1.775	0.559	7.319	0	0	0.559	0.172	0.568	6.02
CDK20	0.9713	0.545	8.547	0	0	0.545	2.248	0.773	4.98
CDK2AP1	3.1648	1.45	7.247	0.158	0	1.292	0.305	0.316	5.177
CDK2AP2	0.4003	0.534	5.62	0	0	0.534	0.617	0.528	3.941
CDK4	0.4016	1.307	9.465	0	0	1.307	0.856	0	7.302
CDK5	0.4892	0	3.153	0	0	0	0	0.19	2.963
CDK5R1	0	0	1.293	0	0	0	0.703	0	0.59
CDK5R2	0.4422	0	2.166	0	0	0	0	0	2.166
CDK5RAP1	0.5293	0.581	10.549	0.228	0	0.353	3.433	0.426	6.109
CDK5RAP2	0.627	0.368	3.358	0	0	0.368	2.124	0	0.865
CDK5RAP3	0.4527	0.199	3.615	0	0	0.199	0	0.263	3.152
CDK6	0.495	0	2.019	0	0	0	1.861	0	0.158
CDK7	0.4366	0.88	10.571	0.333	0.263	0.284	2.142	0	7.549
CDK8	0.6276	0.211	8.672	0	0	0.211	5.521	0.346	2.594
CDK9	3.2589	0.935	8.345	0	0	0.935	1.273	0	6.137
CDKAL1	0.4681	0	12.828	0	0	0	3.347	2.393	7.089
CDKL1	1.4491	0.607	3.906	0	0	0.607	0.529	0.623	2.147
CDKL2	0.4373	0.21	6.179	0	0	0.21	0	1.416	4.553
CDKL3	4.2879	0	9.86	0	0	0	0	0	9.86
CDKL4	0.4715	0	4.143	0	0	0	0.958	1.054	2.131
CDKL5	0.3329	0.105	2.843	0	0	0.105	0	0.187	2.551
CDKN1A	0.3088	1.206	20.618	0	0	1.206	8.4	0	11.012
CDKN1B	0.4493	0	5.115	0	0	0	0.093	0.574	4.448
CDKN2A	0.6167	0	0	0	0	0	0	0	0
CDKN2AIP	0.7149	0.52	4.697	0	0	0.52	1.02	0	3.157
CDKN2AIPNL	0.4749	0.97	14.847	0.877	0	0.092	0	1.64	12.237
CDKN2B	0.2279	0	0	0	0	0	0	0	0
CDKN2C	0.5116	0	0.158	0	0	0	0	0.158	0
CDKN2D	0.4095	1.978	9.514	0	0	1.978	0	0	7.536
CDKN3	0.3217	0.392	11.36	0	0	0.392	8.137	0	2.83
CDNF	2.5539	0.35	4.03	0	0	0.35	0	0.705	2.975
CDO1	0.2387	0.211	7.771	0	0.158	0.053	2.49	0.592	4.479
CDON	0.7883	0.188	4.96	0	0	0.188	1.216	0.811	2.745
CDPF1	0.3856	0	1.281	0	0	0	0	0.367	0.915
CDR2	0.6105	0.842	5.647	0	0	0.842	0.053	0.194	4.558
CDR2L	2.5203	1.342	38.738	0	0	1.342	10.808	0.606	25.982
CDRT4	0.3857	0.478	6.955	0.478	0	0	1.36	0	5.117
CDS1	0.3557	0	38.062	0	0	0	11.559	14.145	12.359
CDS2	0.6834	0.105	16.123	0	0	0.105	6.087	0.164	9.766
CDT1	0.6481	1.14	9.161	0	0	1.14	6.316	0	1.705
CDV3	0.6739	0.381	5.907	0	0	0.381	0.45	0.556	4.521
CDX1	0.2233	0	4.866	0	0	0	0	2.202	2.664
CDX2	1.2684	0.211	2.521	0	0	0.211	0.202	0	2.108
CDX4	0.6683	0.342	1.754	0	0.105	0.237	0	0.379	1.033
CDYL	1.9781	0	21.225	0	0	0	0.641	6.046	14.538
CDYL2	0.6421	0	2.744	0	0	0	0.747	0.632	1.366
CEACAM1	0.69905	0.1715	2.6715	0	0.1715	0	0.948	0.2915	1.2605
CEACAM16	1.5265	1.273	16.86	0	0	1.273	0	3.713	11.874
CEACAM18	0.4704	0	6.582	0	0	0	2.811	0	3.771
CEACAM19	1.9318	0.428	12.906	0.323	0	0.105	4.223	0.501	7.754
CEACAM20	1.6214	3.315	40.257	2.342	0	0.972	21.381	0	15.561
CEBPA	0.4463	0	2.441	0	0	0	0.316	0.898	1.228
CEBPB	0.4908	0	5.021	0	0	0	0	0.602	4.419
CEBPD	0.3791	0.212	2.376	0	0	0.212	0.402	1.145	0.616
CEBPE	1.656	0	4.051	0	0	0	0	0.374	3.678
CEBPG	0.4726	0	1.303	0	0	0	0	0	1.303
CEBPZ	0.6809	0.158	4.743	0	0	0.158	0.92	0	3.666
CECR2	0.7388	0.597	8.436	0	0	0.597	0	0	7.84
CEL	0.344	0.465	5.692	0	0	0.465	0	0.471	4.756
CELA1	0.3258	0.2	7.255	0	0	0.2	0	0	7.056
CELA2A	0.3045	0	8.471	0	0	0	3.347	0.123	5.001
CELA3A	0.5009	0.779	12.289	0	0	0.779	2.483	1.067	7.961
CELA3B	0.4938	0.567	13.937	0	0	0.567	2.076	0	11.294
CELF2	0.4678	0	0.903	0	0	0	0	0.429	0.474
CELF3	0.6486	0	8.291	0	0	0	0.43	1.022	6.839
CELF4	0.4113	0	3.612	0	0	0	2.344	0.763	0.505
CELF5	0.3326	2.187	23.672	0	0	2.187	0	0	21.485
CELSR1	0.5349	0	0	0	0	0	0	0	0
CELSR2	0.3703	0	2.111	0	0	0	0	0	2.111
CELSR3	0.3779	0	6.733	0	0	0	0	1.302	5.431
CEMIP	0.5292	0.394	2.904	0.238	0	0.156	0.429	0.481	1.6
CEND1	0.8789	2.299	7.547	0	0	2.299	0.799	0	4.448
CENPA	0.4241	0.675	11.979	0	0	0.675	3.476	0	7.828
CENPB	0.8028	0.359	10.272	0	0	0.359	0	3.133	6.78
CENPC	0.4265	1	4.086	0	1	0	0.869	0.63	1.587
CENPE	0.9714	0.442	5.871	0.174	0	0.268	1.431	1.54	2.457
CENPF	1.7676	0.971	6.031	0	0.534	0.437	1.796	0	3.264
CENPH	0.477	0.298	18.749	0.053	0	0.245	6.642	0.42	11.39
CENPI	0.3639	0.412	4.005	0	0	0.412	1.292	0.538	1.763
CENPJ	0.6778	0.537	3.966	0	0.126	0.41	0	1.108	2.321
CENPK	0.7539	0	5.371	0	0	0	0.57	1.483	3.318
CENPL	0.478	0.692	5.806	0	0	0.692	0.698	0	4.415
CENPM	0.469	0.228	5.634	0	0	0.228	0.456	0.304	4.647
CENPN	0.3589	0	8.922	0	0	0	0.997	0.443	7.482
CENPO	0.3484	0	4.053	0	0	0	1.045	0.214	2.795
CENPP	2.5483	0	1.881	0	0	0	0	0.181	1.7
CENPQ	0.5037	0.439	1.994	0	0.053	0.386	0.223	0.403	0.929
CENPT	2.0224	0.674	6.502	0	0	0.674	3.521	0	2.307
CENPU	0.4286	0.193	5.887	0	0	0.193	0.61	1.047	4.037
CENPV	0.4086	2.303	11.785	0.241	0.103	1.96	0.781	0	8.701
CENPW	0.1133	0.273	5.776	0.273	0	0	1.569	0.734	3.201
CEP104	0.3734	0.178	3.097	0	0	0.178	0.247	0.442	2.231
CEP112	1.6804	0	12.138	0	0	0	3.166	3.839	5.133
CEP120	1.3582	0	4.102	0	0	0	0	0.126	3.976
CEP126	1.3993	0.158	6.472	0	0	0.158	1.143	1.196	3.975
CEP128	0.4282	0	1.25	0	0	0	0	0.994	0.256
CEP131	0.5692	0	3.738	0	0	0	0.23	0.931	2.576
CEP135	0.6308	0	5.91	0	0	0	3.112	0.385	2.413
CEP152	0.3765	0	2.449	0	0	0	0	0.777	1.672
CEP162	0.5679	1.661	11.897	1.661	0	0	5.871	0.512	3.853
CEP164	0.9536	0.432	7.361	0.309	0	0.123	3.712	0	3.217
CEP170	0.4535	0.246	3.212	0	0.088	0.158	0.819	0.483	1.664
CEP170B	0.3899	0.13	8.786	0	0	0.13	4.514	1.323	2.818
CEP19	0.7059	3.635	13.201	0	0.179	3.456	2.93	0.364	6.271
CEP192	0.2843	1.381	9.633	0	0.105	1.276	2.921	0	5.33
CEP250	0.605	0.816	13.263	0	0	0.816	2.232	1.925	8.29
CEP290	0.6538	1.595	21.585	0	0	1.595	5.721	7.948	6.321
CEP295	1.515	0.368	2.094	0	0	0.368	0.522	0.17	1.033
CEP350	0.7017	0	3.803	0	0	0	2.429	0	1.374
CEP41	0.4082	0.053	4.812	0	0	0.053	0	2.408	2.352
CEP44	0.6518	0.175	1.495	0	0.07	0.105	0	0.38	0.939
CEP55	0.0842	0	7.756	0	0	0	1.706	0	6.05
CEP57	0.4192	0	8.749	0	0	0	0	1.419	7.33
CEP57L1	1.8621	0.228	2.426	0	0.228	0	0.467	0	1.731
CEP63	2.224	0.316	2.801	0	0	0.316	0	1.214	1.271
CEP68	0.422	0.381	6.76	0	0	0.381	0	0	6.38
CEP70	0.3771	0.754	10.697	0.597	0	0.158	3.742	0	6.201
CEP72	1.1044	0	0.328	0	0	0	0	0.208	0.119
CEP76	0.5733	0.579	7.535	0	0	0.579	0.51	0.379	6.067
CEP78	0.2074	0.211	4.881	0.211	0	0	0	0.254	4.417
CEP83	2.0433	1.608	5.025	1.24	0	0.368	0.566	0.403	2.448
CEP85	0.3607	0.053	0.836	0	0	0.053	0	0	0.784
CEP85L	1.3615	0.316	1.719	0.316	0	0	0	0.892	0.511
CEP89	0.4501	0.07	13.393	0	0	0.07	3.453	0	9.87
CEP95	1.0063	0	5.507	0	0	0	0	0	5.507
CEP97	0.3955	0.893	16.217	0	0	0.893	1.1	2.453	11.771
CEPT1	0.4754	0	2.702	0	0	0	0.462	0	2.241
CER1	0.3911	0	3.162	0	0	0	1.111	0.319	1.732
CERCAM	0.3111	0.58	12.217	0	0	0.58	2.1	1.757	7.78
CERK	0.8333	0.257	0.874	0	0	0.257	0.244	0	0.373
CERKL	0.9889	0.158	2.42	0.158	0	0	1.171	0.651	0.44
CERS1	0.7918	0.766	9.78	0	0	0.766	1.838	0	7.175
CERS2	0.8555	0.922	7.344	0	0	0.922	0.153	0.399	5.87
CERS3	1.1044	0	4.911	0	0	0	0.053	1.224	3.634
CERS4	0.3705	0.489	6.956	0	0.331	0.158	1.819	0.789	3.859
CERS5	0.4032	1.071	12.028	0	0	1.071	1.27	0	9.687
CERS6	0.4275	1.758	13.427	1.758	0	0	4.414	3.995	3.259
CES1	0.4466	0.202	7.224	0	0.202	0	5.766	1.256	0
CES2	0.3621	0.435	3.389	0.435	0	0	2.334	0	0.62
CES3	0.35875	0.105	5.3055	0	0	0.105	0.654	1.4345	3.1125
CES4A	0.4577	0.473	12.549	0	0	0.473	0.383	0.635	11.058
CES5A	0.3806	0.526	5.077	0	0	0.526	2.166	0.609	1.777
CETN1	0.5446	0	8.129	0	0	0	1.37	0.493	6.266
CETN2	0.4439	0.07	1.114	0	0	0.07	0	0	1.044
CETN3	1.7579	0.6	3.695	0	0.368	0.232	1.677	0.14	1.278
CFAP100	0.3841	0	2.002	0	0	0	0	1.071	0.931
CFAP126	0.392	0.316	11.235	0	0	0.316	2.414	0.799	7.706
CFAP157	1.8067	0.335	4.563	0	0	0.335	0	0	4.229
CFAP161	0.3097	0	8.833	0	0	0	3.229	1.388	4.216
CFAP20	0.2001	0.158	4.218	0	0	0.158	0.263	0	3.797
CFAP206	4.1818	0.467	13.939	0	0	0.467	1.68	0.767	11.025
CFAP221	0.5417	0.158	12.765	0	0.105	0.053	5.333	0.35	6.924
CFAP36	0.5485	0	3.83	0	0	0	0	0.712	3.118
CFAP410	0.3807	2.541	7.499	0.293	0	2.248	1.976	0.727	2.255
CFAP43	0.2192	0.429	1.463	0.359	0	0.07	0	0.584	0.45
CFAP44	0.4547	0.903	10.605	0	0	0.903	7.839	1.177	0.686
CFAP45	0.3455	0	14.531	0	0	0	2.786	5.779	5.967
CFAP52	0.342	0	11.735	0	0	0	0.913	0	10.823
CFAP53	0.6337	0	3.297	0	0	0	2.486	0	0.812
CFAP57	0.678	0.646	8.013	0	0	0.646	1.763	2.17	3.435
CFAP58	0.2327	0	6.379	0	0	0	2.808	0.677	2.895
CFAP69	4.0942	0	3.446	0	0	0	0.328	1.082	2.037
CFAP70	1.7305	0.206	4.588	0	0.206	0	0.433	0.453	3.496
CFAP73	1.0108	0	19.722	0	0	0	0	1.569	18.153
CFAP74	0.2744	1.006	23.901	0	0	1.006	11.259	2.565	9.071
CFAP77	0.3517	0.078	6.252	0	0	0.078	3.155	1.119	1.9
CFAP97	0.6654	0.356	3.403	0	0	0.356	0.292	0.363	2.392
CFB	0.3425	0	5.558	0	0	0	0.403	0	5.155
CFC1	0.4957	1.577	6.539	0.474	0.129	0.975	1.25	3.239	0.474
CFC1B	0.4957	1.577	6.539	0.474	0.129	0.975	1.25	3.239	0.474
CFD	0.6833	1.126	7.581	0	0	1.126	0.983	0	5.472
CFDP1	0.4188	1.467	5.922	0	0	1.467	0	0	4.455
CFH	0.3205	0	14.247	0	0	0	9.856	4.391	0
CFHR1	0.3763	0.257	1.42	0	0.257	0	0.433	0.529	0.201
CFI	0.3974	0	3.94	0	0	0	2.489	0.165	1.285
CFL1	0.3433	0.286	3.265	0	0	0.286	0	0	2.979
CFL2	0.1252	0.82	7.441	0	0	0.82	0.878	0	5.743
CFLAR	0.4322	4.369	23.538	1.777	0	2.592	3.04	0.677	15.452
CFP	0.2949	0.07	1.744	0	0.07	0	0.373	0	1.3
CFTR	0.9696	0	1.19	0	0	0	0.15	0.263	0.777
CGA	5.116	0.579	7.375	0	0	0.579	2.477	0	4.319
CGGBP1	1.3562	0.631	2.475	0	0	0.631	0	0	1.844
CGN	0.7276	0.175	2.566	0	0	0.175	0.828	0	1.563
CGNL1	0.3784	0	3.672	0	0	0	0	1.395	2.277
CGREF1	0.5826	1.261	7.308	0	0.237	1.024	0.579	0	5.468
CGRRF1	0.8015	0.324	6.04	0.324	0	0	1.042	1.672	3.002
CH25H	0.2374	0	1.805	0	0	0	0.859	0.546	0.4
CHAC1	0.1362	0.448	8.217	0	0	0.448	0.548	0	7.222
CHAC2	0.45	0.839	6.634	0	0.839	0	1.257	2.579	1.959
CHAD	0.3655	0.331	4.42	0	0	0.331	0	0.655	3.434
CHADL	0.3929	0.828	5.607	0	0	0.828	0.228	0	4.551
CHAF1A	3.3048	0.228	8.953	0	0	0.228	0.968	0	7.756
CHAF1B	0.5558	0.667	18.173	0	0	0.667	4.029	2.683	10.794
CHAMP1	1.0133	1.084	6.474	0.768	0	0.316	1.15	0.316	3.924
CHAT	0.4315	0.447	4.9	0	0	0.447	1.425	1.95	1.077
CHCHD1	0.9082	0.253	4.841	0	0	0.253	0.408	0	4.181
CHCHD10	1.1185	0.105	7.287	0	0	0.105	0	0.601	6.581
CHCHD2	0.4442	1.813	14.691	0.561	0	1.252	1.862	0	11.016
CHCHD3	0.6303	0.053	1.764	0.053	0	0	0.618	0.263	0.83
CHCHD4	0.3745	0	4.24	0	0	0	0.685	0.566	2.989
CHCHD5	0.4066	0.165	15.038	0	0	0.165	5.236	1.995	7.642
CHCHD6	0.9067	0	1.064	0	0	0	0.671	0	0.393
CHCHD7	0.3337	0	0	0	0	0	0	0	0
CHD1	0.5699	0.421	5.786	0	0	0.421	2.294	0.21	2.861
CHD1L	0.8123	0.263	8.749	0	0	0.263	4.131	1.842	2.513
CHD2	0.6101	0.102	1.808	0	0	0.102	0.627	0.358	0.722
CHD3	0.4663	0.169	6.381	0	0	0.169	0.131	0	6.082
CHD4	1.9486	0.105	4.409	0	0	0.105	0.52	0	3.784
CHD5	0.5078	0.258	2.521	0	0	0.258	0	0	2.262
CHD6	0.4871	0	2.192	0	0	0	0.453	0.278	1.461
CHD7	0.4183	0.298	1.769	0	0	0.298	0	0.421	1.049
CHD8	0.4705	0.053	2.791	0	0	0.053	0	0.387	2.351
CHD9	2.7795	0.368	14.175	0	0	0.368	4.525	2.385	6.896
CHDH	0.6656	0	17.357	0	0	0	2.004	4.966	10.387
CHEK1	0.4136	0.662	6.202	0	0	0.662	0.981	1.689	2.87
CHEK2	0.5036	0.995	9.55	0	0.5	0.495	1.702	0.539	6.314
CHERP	0.3781	0.406	3.354	0.125	0	0.281	0.829	0	2.12
CHFR	1.3005	4.299	18.253	0	0	4.299	7.254	0.298	6.402
CHGA	0.42	0.309	6.478	0	0	0.309	0.191	1.665	4.314
CHGB	0.7527	0	8.135	0	0	0	0.909	1.542	5.684
CHI3L1	0.505	0.244	3.633	0	0	0.244	1.38	0	2.01
CHIA	0.4141	0.21	4.135	0	0	0.21	0.518	3.128	0.278
CHIC1	0.6301	0.123	3.369	0	0	0.123	0	0.73	2.516
CHIC2	0.5771	0.122	7.237	0	0	0.122	0.574	0.409	6.132
CHID1	1.1558	0.223	1.525	0	0	0.223	0	0	1.301
CHIT1	0.4615	0	5.458	0	0	0	1.951	0	3.508
CHKA	0.3044	0.34	9.017	0	0	0.34	1.75	0.326	6.601
CHKB	0.745	0.105	0.926	0	0	0.105	0	0.12	0.7
CHL1	0.4498	0	16.48	0	0	0	2.319	8.023	6.138
CHM	0.726	0.126	0.652	0	0.126	0	0	0.263	0.263
CHML	0.7601	0	3.111	0	0	0	0.637	0	2.474
CHMP1A	0.6332	0	2.818	0	0	0	0	0	2.818
CHMP1B	0.2239	0	1.809	0	0	0	0	0.123	1.687
CHMP2A	0.4049	0.48	2.106	0	0	0.48	0	0	1.627
CHMP2B	0.7053	0	1.534	0	0	0	0	0.778	0.756
CHMP3	0.7318	1.184	8.955	0.395	0	0.789	1.814	4.224	1.733
CHMP4B	3.118	1.391	12.589	0	0	1.391	2.844	0.839	7.516
CHMP4C	0.4648	0	4.992	0	0	0	3.147	1.028	0.816
CHMP5	3.2242	0.14	6.242	0	0	0.14	0	1.054	5.047
CHMP6	0.3483	0.996	6.851	0	0	0.996	4.123	0	1.732
CHMP7	0.496	0.461	9.333	0.327	0	0.135	3.787	0	5.085
CHN1	0.5378	0	6.541	0	0	0	1.978	1.128	3.436
CHN2	0.4917	0	14.424	0	0	0	4.728	3.525	6.17
CHODL	0.3915	2.21	17.474	0	0.855	1.355	2.128	7.084	6.051
CHORDC1	0.4207	0.693	3.021	0.693	0	0	0.649	0.07	1.609
CHP1	0.0702	0.484	10.422	0	0	0.484	1.688	0.538	7.712
CHP2	1.2156	0	30.464	0	0	0	9.709	2.506	18.249
CHPF	4.3663	0	1.881	0	0	0	0.586	0.393	0.902
CHPF2	0.5402	0	4.423	0	0	0	2.072	0.639	1.712
CHPT1	0.3069	2.33	9.791	0	0	2.33	0	0.369	7.092
CHRAC1	0.6569	0.801	4.945	0.579	0	0.222	1.499	0	2.646
CHRD	2.2605	0.225	7.539	0	0	0.225	1.122	0	6.192
CHRDL1	0.3051	0	3.502	0	0	0	0.602	1.669	1.231
CHRDL2	0.4421	0	14.38	0	0	0	4.129	2.075	8.176
CHRM1	0.2954	0	4.172	0	0	0	0.125	0.301	3.746
CHRM2	1.1642	0	0.945	0	0	0	0	0.431	0.514
CHRM3	1.6893	0	4.003	0	0	0	1.581	0	2.422
CHRM4	0.4305	0.136	1.692	0	0	0.136	0	0	1.555
CHRM5	0.5136	0.197	3.181	0	0	0.197	0	1.166	1.818
CHRNA1	0.9027	0.971	13.551	0.456	0.07	0.444	7.309	2.34	2.93
CHRNA10	0.5234	0.444	4.045	0	0.234	0.21	0	0	3.602
CHRNA2	0.4292	0.22	5.672	0.22	0	0	1.399	1.528	2.526
CHRNA3	1.1437	0	10.133	0	0	0	4.802	0.537	4.793
CHRNA4	0.3447	0.166	4.853	0	0	0.166	1.429	1.604	1.656
CHRNA5	0.854	0.421	8.893	0	0	0.421	2.703	1.436	4.332
CHRNA6	0.4294	0.298	5.272	0.246	0	0.053	1.632	1.271	2.071
CHRNA7	0.3803	0	14.59	0	0	0	5.077	3.184	6.33
CHRNA9	0.7961	1.437	6.497	0.737	0	0.7	0.205	0	4.855
CHRNB1	4.0201	0.11	11.419	0	0	0.11	0.092	0.964	10.253
CHRNB2	0.7139	0.253	0.253	0	0	0.253	0	0	0
