gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CCDC85A	6.6307	0.555	3.886	0	0.555	0	0.205	2.201	0.925
CCDC85B	0.4042	0.449	15.186	0	0	0.449	4.639	0.735	9.364
CCDC85C	0.6357	0	0.666	0	0	0	0	0	0.666
CCDC86	0.5831	0.685	10.72	0	0	0.685	0	1.891	8.143
CCDC87	8.7232	1.403	10.52	0	0	1.403	1.247	1.485	6.386
CCDC88A	0.6853	0.157	8.61	0	0	0.157	1.739	1.765	4.948
CCDC88B	9.3784	0	14.868	0	0	0	5.69	0	9.179
CCDC88C	0.4383	0.309	1.605	0.123	0	0.185	0	0	1.296
CCDC89	0.4333	0	3.55	0	0	0	1.479	0.763	1.308
CCDC9	0.5234	0.247	15.204	0	0	0.247	3.928	0	11.028
CCDC90B	0.4826	0.741	7.368	0.37	0.37	0	0	2.83	3.797
CCDC91	5.0899	0	3.395	0	0	0	1.215	1.962	0.218
CCDC92	0.5003	0.151	3.511	0	0	0.151	0.185	0.497	2.678
CCDC92B	0.408	0.565	16.675	0	0	0.565	0.392	0.483	15.235
CCDC93	0.4873	0	9.688	0	0	0	1.787	0.418	7.483
CCDC96	0.439	0	1.942	0	0	0	0	0.739	1.203
CCDC97	2.6197	0.266	3.712	0	0	0.266	0	0	3.446
CCER1	2.8966	0	3.594	0	0	0	1.529	1.558	0.507
CCER2	0.5555	0.852	9.051	0	0	0.852	0.575	0.406	7.218
CCHCR1	0.4945	0.597	4.241	0	0	0.597	0	0	3.644
CCIN	0.3989	0	14.482	0	0	0	0.877	1.807	11.798
CCK	0.5227	0	6.385	0	0	0	3.272	0.722	2.391
CCKAR	0.7878	0.185	2.665	0	0	0.185	1.184	0	1.296
CCKBR	0.5245	0.556	8.181	0	0.556	0	3.556	1.791	2.278
CCL1	0.3233	0	2.329	0	0	0	0.338	0.419	1.572
CCL11	0.7068	0	5.765	0	0	0	3.318	0.741	1.706
CCL13	1.0047	0.573	1.769	0.309	0	0.265	1.066	0	0.13
CCL17	0.5385	0.205	3.194	0	0	0.205	0.424	0.537	2.027
CCL19	0.4044	0	0	0	0	0	0	0	0
CCL2	5.5494	0	4.468	0	0	0	1.578	2.537	0.353
CCL20	9.3747	0	7.13	0	0	0	0.741	3.838	2.551
CCL21	1.46377142857143	0	0	0	0	0	0	0	0
CCL22	11.6952	0	15.731	0	0	0	3.963	1.464	10.304
CCL24	0.3983	0.494	15.911	0	0	0.494	5.033	1.839	8.546
CCL25	0.5135	0	39.434	0	0	0	1.572	1.991	35.871
CCL27	0.4929	0	0	0	0	0	0	0	0
CCL28	0.1482	0.185	6.447	0	0	0.185	0.692	0.555	5.014
CCL3L3	7.2986	0	8.028	0	0	0	3.893	0.402	3.732
CCL4	6.9878	0	7.318	0	0	0	1.683	1.427	4.208
CCL5	7.8076	0.598	9.17	0	0	0.598	1.25	3.287	4.035
CCM2	0.9102	5.47	42.395	0	0	5.47	3.31	2.816	30.799
CCM2L	0.497	0	9.816	0	0	0	2.28	0	7.536
CCNA1	0.5688	0.421	1.813	0	0.421	0	0.219	0	1.173
CCNA2	0.4669	0.256	8.209	0	0	0.256	0.594	0	7.359
CCNB1	5.3523	3.356	37.051	0	0	3.356	0	1.833	31.861
CCNB1IP1	0.5006	0.555	15.554	0	0	0.555	0.78	0	14.22
CCNB2	0.458	0.467	2.765	0	0	0.467	0.507	0	1.791
CCNB3	5.9317	0.912	2.889	0	0.912	0	0	1.977	0
CCNC	0.4761	0.351	13.043	0	0	0.351	1.172	0	11.52
CCND1	0.4792	0.185	2.473	0	0	0.185	0.418	0	1.87
CCND2	0.5221	0.37	3.016	0.37	0	0	0.503	0	2.142
CCND3	3.9604	2.728	86.535	0	0	2.728	7.948	0.373	75.486
CCNDBP1	0.4215	0.851	13.474	0	0.851	0	0	1.118	11.505
CCNE1	0.4537	1.246	8.388	0	0	1.246	0	0	7.142
CCNE2	5.3261	7.701	44.982	0	0	7.701	0.392	0	36.888
CCNF	0.4638	2.018	6.251	0	0	2.018	0	0.494	3.739
CCNG1	0.4888	0	8.332	0	0	0	0.785	1.712	5.835
CCNG2	5.6094	0	21.17	0	0	0	0	12.753	8.417
CCNH	7.6426	0.741	13.134	0	0.741	0	3.402	2.611	6.38
CCNI	5.2901	0.286	3.163	0	0	0.286	0	1.032	1.846
CCNJ	0.5415	0	11.411	0	0	0	0.31	3.915	7.186
CCNK	8.2717	0	34.028	0	0	0	0	3.013	31.015
CCNL1	0.8458	0.682	6.621	0	0.135	0.547	0.972	2.206	2.762
CCNL2	0.8936	0.55	31.623	0	0	0.55	0.364	0	30.709
CCNO	0.6868	0.741	4.412	0	0	0.741	1.643	0.784	1.243
CCNT1	0.4504	0.754	5.761	0	0	0.754	0.557	0	4.45
CCNT2	6.6169	0.192	42.523	0	0	0.192	0.588	1.294	40.449
CCNY	3.4856	0	2.149	0	0	0	1.9	0	0.248
CCNYL1	0.5037	0	6.379	0	0	0	1.348	1.637	3.393
CCP110	0.55	0.616	10.473	0	0.317	0.299	1.535	1.585	6.738
CCPG1	0.4795	0.411	38.537	0.226	0	0.185	0.292	0	37.834
CCR1	0.719	0.137	12.425	0	0	0.137	5.053	1.945	5.29
CCR10	6.8752	0	5.25	0	0	0	0	2.603	2.647
CCR2	0.4791	0	4.174	0	0	0	0.484	0.693	2.997
CCR3	4.0658	0.244	6.706	0	0.244	0	3.275	0.714	2.472
CCR4	0.6727	0.107	7.326	0	0	0.107	0.977	0	6.242
CCR5	0.6636	0.421	2.769	0	0.421	0	0.555	0.849	0.944
CCR6	0.4365	0	17.771	0	0	0	2.558	0.741	14.472
CCR7	6.3257	0.225	6.111	0	0	0.225	1.092	0	4.794
CCR8	0.457	0.37	9.722	0.185	0	0.185	2.741	2.529	4.082
CCR9	0.5989	0	4.421	0	0	0	0.759	0.845	2.817
CCRL2	0.5807	0	29.807	0	0	0	7.109	6.467	16.231
CCS	1.6684	1.843	13.201	0.741	0	1.103	4.082	0.543	6.733
CCSAP	0.5892	1.179	8.314	0	0	1.179	0.37	0	6.764
CCSER1	0.7038	0	2.045	0	0	0	1.701	0	0.344
CCSER2	0.4529	0.612	2.369	0	0.612	0	0.299	0.996	0.463
CCT2	4.1967	0.403	6.008	0	0	0.403	0.914	0.245	4.447
CCT3	0.595	1.347	71.025	0	0	1.347	13.759	0	55.918
CCT4	4.9561	0.367	20.181	0	0	0.367	5.596	0	14.218
CCT5	4.0263	0.697	9.326	0	0	0.697	0.198	0.374	8.057
CCT6A	1.1483	0.321	20.796	0	0	0.321	0	0.438	20.037
CCT6B	0.4516	0.632	9.433	0.36	0	0.272	1.108	3.964	3.729
CCT7	8.0219	0.644	24.237	0	0	0.644	0	1.831	21.762
CCT8	3.6033	1.19	4.698	0.883	0	0.307	0.652	0	2.855
CCT8L2	0.4839	0.594	10.607	0	0	0.594	0.439	0.282	9.293
CCZ1	0.3601	0.327	11.317	0	0	0.327	1.079	0	9.91
CCZ1B	0.3601	0.327	11.317	0	0	0.327	1.079	0	9.91
CD101	1.5469	0	8.174	0	0	0	3.651	1.296	3.227
CD109	0.4974	1.173	5.391	0	0	1.173	1.063	0	3.155
CD14	0.2787	0.765	11.192	0	0	0.765	4.743	0.709	4.975
CD151	0.8429	2.313	9.349	0	0	2.313	0	1.68	5.356
CD160	3.2213	0.996	7.747	0	0	0.996	1.254	3.316	2.181
CD163	0.5017	0.185	2.809	0	0	0.185	0.788	0.284	1.552
CD164	0.545	0.358	18.612	0.358	0	0	0.347	0.345	17.563
CD164L2	0.5429	2.823	17.576	1.157	0	1.667	0.213	0	14.539
CD177	4.7358	0	3.629	0	0	0	2.888	0	0.741
CD180	3.7062	0.397	8.259	0.397	0	0	2.751	3.207	1.904
CD19	5.271	1.259	8.112	0.889	0	0.37	1.728	0.765	4.36
CD1D	0.533	0.555	5.892	0	0	0.555	3.174	0.345	1.817
CD2	5.9495	0	3.623	0	0	0	1.373	0.626	1.624
CD200	6.3396	0.555	3.584	0	0	0.555	0.391	1.853	0.785
CD200R1	6.3822	0	9.122	0	0	0	2.838	1.692	4.592
CD200R1L	6.3371	0.456	6.3795	0	0.456	0	0.641	3.0275	2.2545
CD207	2.5666	1.551	9.528	0	0	1.551	4.284	0.792	2.901
CD209	0.5781	0	6.253	0	0	0	2.726	0.954	2.573
CD22	7.0691	0	3.425	0	0	0	1.146	0	2.279
CD226	1.6762	0	14.312	0	0	0	1.399	6.611	6.301
CD247	7.2109	0.136	7.58	0	0	0.136	1.482	1.714	4.249
CD248	0.3704	2.15	25.803	0	0	2.15	3.611	0.97	19.073
CD27	0.4165	0	13.28	0	0	0	1.281	0	11.999
CD274	0.5112	0.77	38.146	0	0	0.77	0.744	10.825	25.806
CD276	0.6942	0	5.601	0	0	0	1.244	0.478	3.879
CD28	0.5957	0	6.133	0	0	0	0.556	2.49	3.087
CD2AP	0.67	0.185	2.722	0	0.185	0	0.648	0.37	1.518
CD2BP2	3.243	1.094	9.727	0	0	1.094	1.488	0	7.146
CD300A	4.8451	0.794	11.273	0	0	0.794	3.692	0.404	6.383
CD300C	4.3196	0.0925	6.6635	0.0925	0	0	1.247	0.4175	4.907
CD300E	0.4121	0	8.601	0	0	0	0.926	1.32	6.356
CD300LB	1.9717	0.977	8.347	0.792	0.185	0	3.18	2.442	1.748
CD300LD	1.982525	0	1.33375	0	0	0	0.51525	0.0925	0.72575
CD300LF	0.6328	0.389	10.514	0	0	0.389	2.529	1.199	6.396
CD300LG	0.4915	0	7.245	0	0	0	1.158	0	6.088
CD302	0.4779	0.839	4.596	0	0	0.839	0.251	0	3.506
CD320	0.5313	3.331	50.924	0	2.777	0.554	2.545	6.382	38.666
CD34	0.5303	0	6.144	0	0	0	1.38	0	4.765
CD36	0.5631	0.556	5.824	0.37	0.185	0	0.888	2.078	2.302
CD37	4.9124	0.577	12.781	0	0.185	0.392	0	0	12.205
CD38	8.0883	0	9.869	0	0	0	5.382	0.577	3.91
CD3D	0.5672	0.473	5.634	0	0	0.473	1.208	0	3.952
CD3E	6.4616	0.484	7.21	0.484	0	0	2.185	0.494	4.046
CD3EAP	0.7124	0.997	35.041	0	0	0.997	0	0.723	33.321
CD3G	7.1347	0.352	35.646	0	0	0.352	3.279	12.174	19.841
CD4	0.5129	0.447	3.114	0.447	0	0	0.37	0.705	1.591
CD40	0.5049	0.556	15.518	0.185	0	0.37	8.576	0	6.387
CD40LG	3.1058	0	3.153	0	0	0	0	1.111	2.041
CD44	0.451	0	3.543	0	0	0	0.972	1.185	1.386
CD46	0.5489	0.169	4.038	0	0	0.169	1.853	0	2.016
CD47	0.5379	0	13.279	0	0	0	10.291	1.504	1.484
CD48	5.9568	3.126	15.847	0	3.126	0	5.981	0.476	6.265
CD5	0.4964	0	1.044	0	0	0	0.185	0	0.859
CD53	2.9636	0.233	8.54	0.233	0	0	2.377	0.862	5.068
CD55	0.59575	0.699	5.162	0.514	0.185	0	1.184	1.624	1.6535
CD59	0.4659	0.926	1.695	0.556	0	0.37	0.584	0	0.185
CD5L	0.5395	0.37	4.332	0	0.37	0	1.296	1.303	1.362
CD6	0.7886	0	1.929	0	0	0	0	0.926	1.003
CD63	6.3251	1.541	31.764	0	0	1.541	2.4	2.037	25.786
CD68	6.4748	1.191	22.671	0	0	1.191	3.328	0	18.152
CD69	0.443	0	4.23	0	0	0	2.605	0.511	1.114
CD7	5.0802	0.532	5.996	0	0.152	0.38	1.133	0	4.331
CD70	0.4433	0	10.337	0	0	0	3.75	1.632	4.955
CD72	3.177	0	3.617	0	0	0	0.407	0	3.21
CD74	0.7922	0.911	15.564	0	0	0.911	4.761	0.967	8.925
CD79A	1.4235	2.025	12.611	0.555	0.428	1.042	0.771	0	9.815
CD79B	0.5209	0.546	7.887	0	0	0.546	0.525	0.934	5.881
CD80	7.3877	0.831	9.647	0	0	0.831	0.651	1.131	7.034
CD81	0.544	0	13.331	0	0	0	5.022	0.66	7.649
CD82	0.5363	0.273	2.637	0	0.273	0	0	0.235	2.129
CD83	2.3393	0	7.235	0	0	0	0.502	3.722	3.011
CD84	0.5177	0.775	29.925	0.315	0.46	0	0	26.94	2.21
CD86	0.4373	0	4.21	0	0	0	0.593	3.067	0.549
CD8A	0.8378	0.185	7.26	0	0	0.185	2.341	0	4.734
CD8B	0.5029	0.926	5.628	0.37	0.185	0.37	0.263	0.143	4.296
CD9	8.4796	0.976	5.332	0	0	0.976	0.186	0.365	3.805
CD93	1.9069	0.185	1.317	0	0	0.185	0.947	0	0.185
CD96	6.6505	0	3.579	0	0	0	1.698	0	1.881
CD99L2	1.4782	0	1.111	0	0	0	0.37	0	0.741
CDA	0.4854	0.247	14.716	0	0	0.247	8.117	0	6.353
CDADC1	0.7476	0	22.284	0	0	0	3.72	3.747	14.817
CDAN1	0.5654	0	5.574	0	0	0	2.058	0	3.516
CDC123	0.5431	1.611	4.14	0	0.257	1.354	2.137	0	0.393
CDC14A	0.4366	0.457	2.489	0	0.272	0.185	1.612	0.42	0
CDC14B	0.3857	1.051	4.563	0	0	1.051	0.518	0	2.993
CDC16	0.576	0.265	9.277	0	0	0.265	2.146	0.764	6.102
CDC20	7.078	0.299	2.877	0	0	0.299	1.396	0.486	0.696
CDC20B	0.5468	0	6.206	0	0	0	0	1.076	5.13
CDC23	5.6794	0.556	6.603	0	0	0.556	1.572	0	4.474
CDC25A	0.5292	0.452	37.936	0	0	0.452	3.485	0.387	33.612
CDC25B	0.5746	0	14.325	0	0	0	1.619	0.173	12.532
CDC25C	0.3675	3.52	13.272	1.817	0	1.703	0.741	0.635	8.376
CDC26	0.4718	1.056	9.699	0	0	1.056	1.557	0.644	6.442
CDC27	4.2316	0.558	8.769	0	0	0.558	1.297	0.306	6.608
CDC34	6.8763	1.193	6.076	0	0	1.193	2.184	0	2.699
CDC37	7.0424	0.114	11.952	0	0	0.114	0.876	0	10.961
CDC37L1	0.6345	0.731	22.002	0	0	0.731	2.567	0.535	18.169
CDC40	0.4669	0	3.05	0	0	0	0.241	0.986	1.823
CDC42BPA	0.6534	0	7.942	0	0	0	0	2.982	4.96
CDC42BPB	0.6955	0	2.353	0	0	0	1.246	0	1.107
CDC42BPG	0.3904	0	6.228	0	0	0	0.607	0	5.621
CDC42EP1	0.4509	0.266	11.761	0	0	0.266	0.583	0	10.912
CDC42EP2	0.7153	1.043	36.98	0	0	1.043	2.882	2.692	30.364
CDC42EP3	0.5937	0.185	1.433	0	0	0.185	0.717	0	0.531
CDC42EP4	0.4695	0.381	3.653	0	0	0.381	1.253	0.225	1.795
CDC42EP5	0.2987	0.144	5.119	0	0	0.144	1.957	0.396	2.622
CDC42SE1	0.5316	1.17	17.481	0	0	1.17	0.555	0	15.756
CDC42SE2	0.4506	1.374	10.468	1.161	0	0.213	5.844	0.539	2.712
CDC45	8.0508	0	2.518	0	0	0	0.269	0	2.249
CDC5L	4.1012	0.248	4.403	0	0	0.248	1.05	0.793	2.312
CDC6	0.4621	7.427	80.219	0	0	7.427	4.666	0	68.126
CDC7	0.4649	1.201	22.608	0	0	1.201	1.865	14.413	5.128
CDC73	0.4874	0	2.587	0	0	0	0.701	1.044	0.842
CDCA2	0.6866	0	4.144	0	0	0	0	1.496	2.648
CDCA3	0.4445	1.199	26.307	0	0	1.199	0.257	13.24	11.611
CDCA4	0.8364	1.159	9.54	0.24	0	0.919	1.312	3.004	4.064
CDCA5	0.4644	1.051	17.445	0	0	1.051	7.234	4.417	4.743
CDCA7	0.542	0	19.822	0	0	0	10.039	1.013	8.77
CDCA7L	0.5898	0	8.312	0	0	0	2.952	0	5.36
CDCA8	0.4172	0	1.478	0	0	0	0	0	1.478
CDCP1	0.5702	0.669	7.634	0.669	0	0	2.956	0	4.009
CDCP2	0.5592	0	10.056	0	0	0	0.972	0.185	8.899
CDH1	7.9711	0	11.854	0	0	0	0.741	0	11.114
CDH10	0.6965	0	0.506	0	0	0	0	0	0.506
CDH11	0.4548	0	0.836	0	0	0	0.281	0	0.555
CDH12	5.9432	0.44	7.416	0	0.44	0	0	2.16	4.816
CDH13	0.1587	0.185	1.789	0	0	0.185	1.09	0	0.514
CDH15	0.4628	0.19	7.692	0	0	0.19	2.565	0.866	4.072
CDH16	0.5124	1.236	10.54	0	0	1.236	0.248	0.372	8.683
CDH17	0.5182	0.609	1.405	0	0.609	0	0.476	0.32	0
CDH18	0.621	0.241	2.314	0	0.241	0	0	2.073	0
CDH19	0.7997	0.516	4.511	0	0.516	0	0.368	1.794	1.833
CDH2	6.7312	0.247	2.486	0	0	0.247	0.219	1.111	0.909
CDH20	0.4331	0	1.988	0	0	0	0.691	0	1.296
CDH22	0.9393	0	6.104	0	0	0	0	2.389	3.715
CDH23	6.004	0	0.188	0	0	0	0.188	0	0
CDH24	0.537	0.754	4.716	0	0	0.754	0.895	0.318	2.749
CDH26	0.5634	0	2.956	0	0	0	0.578	1.638	0.741
CDH3	0.5745	0.37	5.631	0	0	0.37	0.403	0.37	4.487
CDH4	0.4857	0	2.037	0	0	0	1.296	0.37	0.37
CDH5	0.7799	0	1.792	0	0	0	0	0.37	1.421
CDH6	0.3719	0	3.473	0	0	0	3.019	0.454	0
CDH7	0.4407	0	3.635	0	0	0	1.715	0	1.92
CDH8	0.9442	0	4.819	0	0	0	2.015	0.961	1.844
CDH9	4.6986	0.231	7.19	0.231	0	0	1.875	4.196	0.888
CDHR1	0.3693	0	3.334	0	0	0	1.61	0	1.723
CDHR2	0	0.555	5.588	0	0	0.555	0.721	0.555	3.756
CDHR3	0.519	0	2.807	0	0	0	0.61	1.919	0.278
CDHR5	0.3646	1.481	5.202	0	0	1.481	0.19	0	3.531
CDIP1	5.329	0	2.95	0	0	0	0	0.989	1.961
CDIPT	6.7249	3.38	15.775	0	0	3.38	0	0.344	12.051
CDK1	1.4453	0	5.226	0	0	0	1.378	0.575	3.273
CDK10	3.0866	1.041	15.725	0	0	1.041	1.852	0	12.832
CDK11A	0.4731	0.843	18.155	0	0	0.843	0.517	0.708	16.088
CDK12	0.8071	5.966	45.581	0	0	5.966	0.938	9.105	29.572
CDK13	4.1464	0	5.464	0	0	0	0	0	5.464
CDK14	0.4716	0	1.958	0	0	0	0.741	0.519	0.699
CDK15	0.6134	0	9.609	0	0	0	1.264	0.988	7.358
CDK16	5.0817	4.65	65.018	0	0	4.65	0	32.46	27.908
CDK17	3.9277	4.001	15.581	0	0	4.001	1.82	0	9.76
CDK18	0.479	0.648	4.127	0	0.648	0	1.647	0	1.832
CDK19	4.9347	0.106	17.212	0	0	0.106	0.285	0.317	16.504
CDK2	0.2913	0.693	6.96	0	0	0.693	0.955	0.449	4.864
CDK20	0.406	0.594	10.604	0	0	0.594	4.13	1.292	4.588
CDK2AP1	0.7199	1.468	9.012	0.185	0	1.283	0.205	1.454	5.884
CDK2AP2	0.5687	0.622	10.446	0	0	0.622	0.495	0.598	8.732
CDK4	6.7304	0.75	5.633	0	0	0.75	0.154	0	4.73
CDK5	8.7563	0	4.867	0	0	0	0	0.166	4.701
CDK5R1	0	0	2.322	0	0	0	1.321	0	1.001
CDK5R2	0.4422	0	1.358	0	0	0	0	0	1.358
CDK5RAP1	0.4281	0.403	11.241	0.185	0	0.218	3.081	0.757	7
CDK5RAP2	2.6266	0	1.611	0	0	0	1.611	0	0
CDK5RAP3	6.1149	0	2.736	0	0	0	0	0.288	2.447
CDK6	0.4502	0	4.108	0	0	0	0.309	0	3.8
CDK7	2.4938	1.874	9.755	0.955	0.247	0.672	1.292	0	6.589
CDK8	0.6016	0.972	33.647	0	0	0.972	14.412	0.535	17.728
CDK9	5.801	1.984	12.848	0	0	1.984	1.626	0	9.238
CDKAL1	0	0	14.866	0	0	0	3.453	2.868	8.544
CDKL1	0.544	0.959	5.539	0	0	0.959	1.039	0.383	3.159
CDKL2	8.0287	0.277	6.75	0	0	0.277	0	1.622	4.851
CDKL3	0.4768	0	44.825	0	0	0	0	0	44.825
CDKL4	8.9259	0	3.659	0	0	0	1.056	0.766	1.837
CDKL5	0.4592	0	5.474	0	0	0	0	0.174	5.3
CDKN1A	6.1799	0.741	18.633	0	0	0.741	2.866	0	15.026
CDKN1B	1.6439	0	17.468	0	0	0	0.728	0.525	16.215
CDKN2A	0.4722	0.728	6.297	0	0	0.728	0.316	3.312	1.943
CDKN2AIP	0.6026	1.125	8.08	0	0	1.125	0.35	0	6.605
CDKN2AIPNL	10.463	2.164	16.016	0.277	0	1.886	0	1.158	12.695
CDKN2B	0.2704	0	6.323	0	0	0	1.483	3.372	1.468
CDKN2C	0.4289	0	0.892	0	0	0	0	0.892	0
CDKN2D	5.8713	8.014	41.682	0	0	8.014	0	0	33.668
CDKN3	6.5631	0.266	19.273	0	0	0.266	14.904	0	4.104
CDNF	0.4535	0.685	3.512	0	0	0.685	0	1.228	1.598
CDO1	3.2594	0.761	10.746	0	0.761	0	1.224	0.998	7.763
CDON	0.5524	0	3.55	0	0	0	0	1.05	2.5
CDPF1	5.3592	0	3.935	0	0	0	0	1.342	2.594
CDR2	6.2382	1.143	9.154	0	0	1.143	0.444	0.689	6.879
CDR2L	0.4459	0.876	16.272	0	0	0.876	2.7	0.458	12.239
CDRT4	0.4851	0.315	3.684	0.315	0	0	0.734	0	2.636
CDS1	0.5504	0	3.407	0	0	0	1.026	1.708	0.673
CDS2	4.5179	3.041	30.866	0	0	3.041	5.389	1.527	20.909
CDT1	0.8598	6.756	31.156	0	0	6.756	5.948	0	18.453
CDV3	0.4975	1.028	8.824	0	0	1.028	0.564	1.783	5.449
CDX1	0.4004	0	6.23	0	0	0	0	1.111	5.119
CDX2	6.4871	0.164	3.122	0	0	0.164	0.492	0	2.466
CDX4	0.5312	0.617	1.543	0.37	0.247	0	0	0.37	0.556
CDYL	5.9541	0	24.426	0	0	0	0.245	3.627	20.554
CDYL2	0.5679	0	1.203	0	0	0	0.627	0.205	0.37
CEACAM1	0.5229	0.216	1.901	0	0.216	0	0.2945	0.329	1.0615
CEACAM16	0.4713	0.51	7.102	0	0	0.51	0	0.185	6.407
CEACAM18	6.1835	0	5.269	0	0	0	2.553	0	2.716
CEACAM19	0.5828	0.846	18.059	0.59	0	0.256	8.054	0.18	8.979
CEACAM20	4.9692	0.442	8.903	0	0	0.442	4.831	0	3.63
CEBPA	0.5055	0	3.083	0	0	0	0	0.585	2.497
CEBPB	0.8928	0	3.12	0	0	0	0	1.05	2.071
CEBPD	6.4345	0.515	5.059	0	0	0.515	0.295	3.417	0.832
CEBPE	0.6182	0	13.296	0	0	0	0	0.886	12.409
CEBPG	0.5164	0	2.374	0	0	0	0	0	2.374
CEBPZ	0.455	0.191	11.695	0	0	0.191	2.374	0	9.13
CECR2	0.4971	0.767	8.846	0	0	0.767	0	0	8.079
CEL	9.9638	0	3.403	0	0	0	0	0.185	3.218
CELA1	3.107	0.381	9.619	0	0	0.381	0	0	9.238
CELA2A	0.6651	0	6.018	0	0	0	1.482	0.123	4.413
CELA3A	0.5548	0.617	5.736	0	0	0.617	1.23	0.37	3.519
CELA3B	0.5181	0.219	6.755	0	0	0.219	1.238	0	5.298
CELF2	0.4738	0	0.505	0	0	0	0	0.219	0.286
CELF3	4.1987	0	13.326	0	0	0	0.809	1.445	11.072
CELF4	9.1823	0	3.856	0	0	0	2.966	0.622	0.268
CELF5	9.3664	0	10.624	0	0	0	0	0	10.624
CELSR1	0.4782	0	0	0	0	0	0	0	0
CELSR2	6.9431	0	2.789	0	0	0	0	0.195	2.594
CELSR3	0.65	0	4.17	0	0	0	0	0.544	3.626
CEMIP	5.1589	0.556	2.051	0.185	0	0.37	0	0.185	1.31
CEND1	0.6957	1.244	8.389	0	0	1.244	1.29	0	5.855
CENPA	6.0582	5.964	122.105	0	0	5.964	24.84	0	91.3
CENPB	0.855	0.796	19.849	0	0	0.796	0	2.273	16.78
CENPC	0.5085	0	6.704	0	0	0	2.473	2.802	1.429
CENPE	6.4507	0.839	59.373	0.425	0	0.414	27.404	22.533	8.597
CENPF	0.5551	0.41	5.255	0	0.123	0.287	1.581	0	3.264
CENPH	5.3114	1.841	17.867	0.676	0	1.165	5.426	0.464	10.137
CENPI	0.4655	0.65	11.661	0	0	0.65	1.842	3.904	5.265
CENPJ	0.6013	1.27	5.789	0	0.293	0.977	0	2.007	2.511
CENPK	0.4388	0	46.927	0	0	0	1.035	34.63	11.261
CENPL	0.4181	0.811	27.317	0	0	0.811	0.638	0	25.868
CENPM	2.6969	0.247	7.497	0	0	0.247	1.296	0.543	5.41
CENPN	6.0922	0.551	31.671	0	0	0.551	2.643	0.835	27.642
CENPO	0.9272	0	10.089	0	0	0	0.14	2.078	7.871
CENPP	0.4283	0	2.637	0	0	0	0	0.407	2.23
CENPQ	6.9077	1.58	3.096	0	0.555	1.025	0	0.658	0.858
CENPT	0.4694	1.509	5.184	0	0	1.509	1.319	0	2.357
CENPU	5.2112	0.536	27.231	0	0	0.536	5.298	0.857	20.541
CENPV	0.5397	3.007	9.441	0.282	0.251	2.474	1.122	0	5.312
CENPW	0	0.443	19.674	0.443	0	0	0.779	0.565	17.887
CEP104	0.7665	0.324	13.746	0	0	0.324	0.418	3.541	9.463
CEP112	0.5617	0	25.082	0	0	0	10.119	2.382	12.581
CEP120	0.8111	0	2.421	0	0	0	0	0.321	2.1
CEP126	0.5066	0.34	8.681	0	0	0.34	1.987	1.148	5.206
CEP128	0.4583	0	2.172	0	0	0	0	1.761	0.411
CEP131	5.2018	0	5.664	0	0	0	0.217	1.146	4.3
CEP135	0.5688	0	7.264	0	0	0	0.769	2.674	3.821
CEP152	0.8621	0	2.517	0	0	0	0	1.335	1.182
CEP162	0.4617	0	4.524	0	0	0	0.556	1.811	2.157
CEP164	0.4098	0.96	6.244	0.219	0	0.741	1.911	0	3.373
CEP170	8.3711	0.796	4.924	0	0.354	0.442	1.685	0.557	1.885
CEP170B	0.5085	0.157	8.707	0	0	0.157	4.152	2.014	2.384
CEP19	1.2278	3.213	14.171	0	0.411	2.802	4.231	0.263	6.464
CEP192	0.5781	8.643	20.102	0	0.707	7.936	2.346	0	9.112
CEP250	0.4509	2.515	23.717	0	0	2.515	2.133	1.911	17.158
CEP290	0.4755	0.376	8.951	0	0	0.376	0.77	1.483	6.322
CEP295	0.6381	0.706	3.507	0	0	0.706	0.929	0.418	1.454
CEP350	0.492	0	3.262	0	0	0	1.756	0	1.506
CEP41	0.5729	0.5	7.743	0	0	0.5	0	4.376	2.867
CEP44	0.5701	0.37	2.961	0	0	0.37	0	0.579	2.011
CEP55	0	0	15.436	0	0	0	2.432	0	13.004
CEP57	0.5159	0	10.532	0	0	0	0	1.895	8.637
CEP57L1	0.5902	0.143	3.844	0	0.143	0	0.753	0	2.948
CEP63	0.4887	0.349	2.663	0	0	0.349	0	1.294	1.02
CEP68	4.705	0.217	15.024	0	0	0.217	0	0	14.807
CEP70	2.1282	1.009	85.523	0.881	0	0.127	2.191	0	82.324
CEP72	0.4891	0	0.856	0	0	0	0	0.411	0.445
CEP76	5.2546	1.595	15.89	0	0	1.595	1.264	2.101	10.93
CEP78	0.5576	0.185	6.738	0.185	0	0	0	0.551	6.001
CEP83	0.4993	1.269	12.27	1.037	0	0.232	1.638	0.925	8.438
CEP85	0.2299	0.187	1.452	0	0	0.187	0	0	1.265
CEP85L	0.6091	0	1.801	0	0	0	0	1.184	0.617
CEP89	7.5885	0.361	64.782	0	0	0.361	13.941	0	50.479
CEP95	0.4983	0	5.92	0	0	0	0	0	5.92
CEP97	0.4551	4.766	31.23	0	0	4.766	2.01	11.203	13.25
CEPT1	0.4188	0	2.852	0	0	0	0.933	0	1.919
CER1	0.6475	0	2.712	0	0	0	0.602	0.229	1.881
CERCAM	0.8596	4.511	18.601	0	0	4.511	1.928	4.018	8.144
