gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CRYGS	0.6853	0.94	12.132	0	0	0.94	1.204	5.359	4.628
CRYL1	0.3676	0.376	10.646	0	0	0.376	3.886	0.752	5.632
CRYM	0.3423	0	4.941	0	0	0	1.051	1.125	2.765
CRYZ	0.3347	0.705	8.55	0	0.705	0	3.067	0.869	3.909
CRYZL1	0.5117	0.788	5.18	0	0	0.788	0.335	0	4.058
CS	1.1435	0.39	6.418	0	0	0.39	0.26	0	5.769
CSAD	0.6348	1.836	26.681	0	0	1.836	1.203	5.198	18.444
CSDC2	0.3828	1.671	27.602	0	0	1.671	3.78	0	22.151
CSDE1	0.7199	1.153	9.49	0	0.123	1.03	1.737	0.914	5.687
CSE1L	0.3566	1.428	9.409	0	0	1.428	0.915	0.578	6.487
CSF1	0.5404	1.392	47.838	0	0	1.392	0	25.432	21.014
CSF1R	0.4254	0	49.51	0	0	0	8.849	14.53	26.13
CSF2	0.6538	0	3.139	0	0	0	0	0	3.139
CSF2RA	0	0.755	12.052	0.184	0	0.571	6.015	2.46	2.821
CSF2RB	1.3118	0.1155	5.044	0	0.1155	0	0.7795	2.3615	1.788
CSF3	1.0118	0.427	4.771	0	0	0.427	0	0.515	3.829
CSF3R	0.5187	2.17	28.041	0	1.719	0.451	10.435	5.575	9.861
CSGALNACT1	0.4147	0	7.643	0	0	0	1.265	0.201	6.177
CSGALNACT2	0.475	0	4.009	0	0	0	0.531	1.447	2.031
CSHL1	1.6073	1.284	32.639	0.564	0	0.72	1.605	0	29.75
CSK	0.4566	0.745	5.257	0	0	0.745	0.858	0.435	3.219
CSMD1	1.5326	0	3.507	0	0	0	1.822	0.501	1.183
CSMD2	0.332	0	1.317	0	0	0	0.564	0.752	0
CSMD3	0.4061	0	4.786	0	0	0	0.361	2.593	1.831
CSN2	0.8017	0	1.987	0	0	0	0.765	0.846	0.376
CSN3	0.6002	0.188	1.558	0	0	0.188	0.43	0.752	0.188
CSNK1A1	1.7392	1.339	9.336	0	0	1.339	0.849	3.233	3.915
CSNK1D	0.3282	0	0.715	0	0	0	0	0	0.715
CSNK1E	1.5791	1.128	7.187	0	0	1.128	0.259	0.247	5.552
CSNK1G1	0.6676	1.435	8.462	0	0	1.435	0	0.153	6.874
CSNK1G2	2.5708	0.684	5.543	0	0	0.684	0.354	0	4.505
CSNK1G3	0.5116	0.268	8.061	0	0	0.268	2.815	3.104	1.874
CSNK2A1	0.3701	0.986	13.248	0	0	0.986	2.992	0	9.27
CSNK2A2	0.8276	0.448	4.578	0	0	0.448	0.881	0.666	2.583
CSNK2B	2.9462	0.691	5.053	0	0	0.691	0	0	4.363
CSPG4	0.4819	7.677	49.545	0	0	7.677	4.457	0	37.411
CSPG5	2.3804	0.37	7.956	0	0	0.37	0	0	7.586
CSPP1	0.4645	0	5.341	0	0	0	0.624	0.302	4.415
CSRNP1	0.6733	0.564	7.074	0	0	0.564	0	1.054	5.455
CSRNP2	1.2347	1.148	5.155	0	0	1.148	0.168	0	3.839
CSRNP3	0.74	0	5.517	0	0	0	1.505	1.442	2.57
CSRP1	0.698	0.083	2.607	0	0	0.083	0.994	0	1.53
CSRP2	0.6285	0	12.851	0	0	0	4.756	0	8.095
CSRP3	1.7874	0	3.434	0	0	0	0.36	0.937	2.137
CST11	0.5988	0.188	5.943	0	0	0.188	1.636	1.693	2.426
CST3	0.3337	0.188	7.585	0.188	0	0	5.305	0.188	1.904
CST5	0.415	0.188	1.275	0	0.188	0	1.087	0	0
CST6	0.4784	0	40.568	0	0	0	3.763	2.922	33.883
CST7	2.13	0.634	3.234	0	0	0.634	0.499	1.16	0.942
CST8	0.5455	0	6.739	0	0	0	1.062	3.16	2.517
CST9L	0.3382	0.188	4.007	0	0.188	0	2.441	0	1.378
CSTA	1.06046666666667	0.914	10.0926666666667	0.271666666666667	0.454333333333333	0.188	2.93233333333333	0.519666666666667	5.72633333333333
CSTB	0.6014	0.884	6.422	0	0	0.884	2.27	0	3.267
CSTF1	0.8871	0.623	5.94	0	0	0.623	0.96	0	4.357
CSTF2	1.5837	0	9.878	0	0	0	5.852	0.395	3.63
CSTF2T	0.8586	0	3.068	0	0	0	0	0	3.068
CSTF3	0.8325	0.151	11.185	0	0	0.151	1.388	0	9.646
CSTL1	0.7359	0.188	4.334	0.188	0	0	0.699	1.504	1.943
CTBP1	0.456	0.984	5.12	0	0.54	0.444	2.487	0.72	0.929
CTBP2	0.6772	0	1.41	0	0	0	0	0	1.41
CTBS	0	0.714	3.889	0.527	0	0.186	2.537	0	0.639
CTC1	0.3456	0.764	8.584	0	0.16	0.603	1.855	0.33	5.635
CTCF	0.5778	0.433	7.055	0	0	0.433	0.482	0.733	5.406
CTCFL	1.6234	0.376	16.189	0	0	0.376	1.936	1.191	12.686
CTDNEP1	0.7837	0.528	6.5	0	0.133	0.395	1.632	0.224	4.117
CTDP1	0.5799	0	5.1	0	0	0	1.296	0	3.804
CTDSP1	1.4216	0.555	3.109	0	0	0.555	0.189	0	2.365
CTDSP2	1.684	2.821	31.567	0	0	2.821	3.454	0	25.292
CTDSPL	0.7032	0	2.056	0	0	0	0.057	0.489	1.51
CTDSPL2	0.8146	1.328	9.012	0	0	1.328	3.273	0	4.412
CTF1	1.5458	0.479	13.24	0	0	0.479	1.295	1.737	9.73
CTH	0.4266	0.923	11.65	0	0.564	0.359	5.098	2.34	3.29
CTHRC1	2.4728	1.222	16.63	1.222	0	0	4.509	4.846	6.053
CTIF	2.8438	1.128	5.494	0	0	1.128	0.537	0	3.828
CTLA4	1.1091	0.376	12.636	0	0	0.376	2.381	0.833	9.046
CTNNA1	0.9796	1.151	16.526	0	0	1.151	1.352	2.887	11.136
CTNNA2	0.5911	0.188	3.951	0	0.188	0	1.182	0.651	1.93
CTNNA3	1.4702	0.5	20.322	0	0	0.5	3.866	4.697	11.259
CTNNAL1	1.0461	0	6.735	0	0	0	2.783	1.379	2.572
CTNNB1	1.1237	0	2.832	0	0	0	0	1.986	0.846
CTNNBIP1	0.3385	0.203	18.71	0	0	0.203	2.27	1.438	14.799
CTNNBL1	0.5901	2.542	14.488	1.97	0	0.572	4.576	1.3	6.069
CTNND1	0.4699	0.444	4.768	0.444	0	0	0	0.422	3.902
CTNND2	0.3176	0	1.506	0	0	0	0.681	0.467	0.357
CTNS	0.4555	0.541	2.423	0	0	0.541	0	0	1.882
CTPS1	0.3949	0.771	2.135	0.569	0	0.202	0	0.195	1.168
CTPS2	0.6215	0	89.876	0	0	0	6.688	14.228	68.96
CTR9	0.298	1.1	11.137	0	0	1.1	0.734	1.474	7.829
CTRB2	0.9677	1.811	15.465	0.583	0	1.228	0.167	1.253	12.234
CTRC	0.521	1.021	21.806	0	0	1.021	9.656	0	11.129
CTRL	0.5637	0.13	0.878	0	0	0.13	0.182	0.197	0.369
CTSA	0.4156	2.112	15.219	0	0	2.112	0	0	13.106
CTSB	1.8947	0	18.064	0	0	0	0.94	1.351	15.773
CTSC	0.4272	0.32	5.457	0	0	0.32	0.773	1.164	3.2
CTSD	0.5312	0	0.617	0	0	0	0	0	0.617
CTSE	1.62	0.438	7.284	0	0.108	0.33	2.197	1.801	2.847
CTSF	0.4949	0	41.555	0	0	0	26.827	0	14.728
CTSG	1.638	2.682	20.302	0	2.445	0.238	4.326	8.313	4.98
CTSH	1.0486	2.495	15.261	0.125	1.016	1.354	0.815	0.72	11.231
CTSK	1.1699	0	16.515	0	0	0	0.541	0	15.974
CTSO	0.4308	0.158	11.48	0	0	0.158	6.196	2.244	2.882
CTSS	1.0136	0.337	57.677	0	0	0.337	3.91	8.013	45.417
CTSV	0.6504	1.066	19.465	0	0.878	0.188	6.645	1.128	10.627
CTSW	0.9839	0.817	4.717	0	0	0.817	0	0.44	3.46
CTSZ	0.8484	0.737	5.137	0	0	0.737	0.799	1.404	2.197
CTTN	0.5236	0.188	7.865	0	0.188	0	5.322	0	2.356
CTTNBP2	0.8934	0	13.486	0	0	0	2.584	5.855	5.047
CTTNBP2NL	0.3625	0	17.898	0	0	0	0	2.03	15.868
CTU1	0.4056	0.519	4.879	0.317	0	0.202	1.958	0.537	1.865
CTU2	0.3203	0.138	2.765	0	0	0.138	0.928	0	1.699
CTXN1	0.7275	0	2.384	0	0	0	0	0	2.384
CTXN2	0.4373	0.501	16.635	0	0	0.501	3.281	4.431	8.422
CTXN3	0	0.251	1.055	0	0.251	0	0	0.804	0
CUBN	0.3684	0.24	3.275	0	0	0.24	1.808	0.606	0.62
CUEDC1	0.3617	2.698	49.921	0	0	2.698	7.265	0	39.958
CUEDC2	0.5283	0.316	1.324	0	0	0.316	0	0.438	0.57
CUL1	1.1408	0.367	6.462	0	0	0.367	2.683	0	3.412
CUL2	0.6252	0.428	10.13	0	0	0.428	1.532	0.939	7.231
CUL3	0.5986	0.245	2.336	0	0	0.245	0	0	2.092
CUL4A	2.0892	0.135	9.084	0	0	0.135	0.217	3.961	4.771
CUL4B	0.9742	0.752	11.462	0	0.376	0.376	0	1.882	8.827
CUL5	2.272	0	4.865	0	0	0	0	0	4.865
CUL7	0.5385	0.586	3.212	0	0	0.586	0.241	0.088	2.296
CUL9	1.8063	0.391	9.339	0.391	0	0	2.221	1.173	5.555
CUTA	2.8293	0	0.396	0	0	0	0	0	0.396
CUTC	0	0.621	6.502	0	0	0.621	1.002	0.922	3.957
CUX2	0.534	2.32	14.276	0	0	2.32	1.372	0	10.583
CUZD1	0.9389	0.376	10.549	0	0	0.376	2.046	1.584	6.544
CWC15	0.572	1.279	10.608	0.743	0	0.536	0.999	0.316	8.014
CWC22	1.5039	0.188	4.615	0	0	0.188	2.625	1.437	0.365
CWC25	0.4265	0.462	7.327	0	0	0.462	0	0.447	6.419
CWC27	0.7208	0	1.75	0	0	0	0.496	0.562	0.692
CWF19L1	0.4428	0	5.948	0	0	0	1.135	0.657	4.155
CWF19L2	0.7033	1.548	3.827	0.466	0.096	0.987	0.534	0.699	1.045
CWH43	0.7022	3.692	44.488	0	0	3.692	7.926	15.341	17.529
CX3CL1	0.4358	0	30.874	0	0	0	2.019	1.519	27.336
CX3CR1	0.4747	0	19.801	0	0	0	4.775	0	15.026
CXADR	1.0949	1.429	17.018	1.429	0	0	9.079	3.286	3.224
CXCL10	0.4578	4.403	21.5	0.784	3.094	0.525	2.647	3.286	11.164
CXCL12	0.3168	0	0.786	0	0	0	0	0.786	0
CXCL13	1.1367	0.765	12.145	0	0.765	0	0	1.956	9.425
CXCL14	0	0	4.106	0	0	0	1.285	0.251	2.57
CXCL16	0.4683	0.529	13.031	0	0	0.529	0.661	0.526	11.314
CXCL17	0.7435	1.243	9.344	0	0	1.243	0.806	0.812	6.482
CXCL2	0.5466	0.47	31.141	0	0.47	0	3.022	12.611	15.038
CXCL3	0.5593	0	9.806	0	0	0	0.774	1.278	7.754
CXCL6	0.6054	0	2.293	0	0	0	0.622	0.417	1.254
CXCR1	0.7423	2.075	22.215	0.501	0	1.574	7.214	0	12.925
CXCR2	0.5822	0.796	12.148	0	0	0.796	0.453	0.188	10.711
CXCR3	0.3348	0	14.57	0	0	0	2.694	0	11.877
CXCR4	0.3985	0	2.755	0	0	0	1.493	0	1.262
CXCR5	0.6827	0.257	0.902	0	0	0.257	0	0	0.645
CXCR6	1.4264	0	6.045	0	0	0	1.154	0	4.892
CXXC1	0.4647	0.377	6.741	0	0	0.377	2.736	0	3.629
CXXC4	0.8562	0	2.213	0	0	0	0	0.527	1.686
CXXC5	0.4266	1.897	13.503	0	0	1.897	0	0	11.606
CXorf21	0.4212	0	9.855	0	0	0	0.489	0.685	8.68
CXorf22	0.7863	0	1.98	0	0	0	0	1.604	0.376
CXorf38	3.16	0.893	4.724	0.365	0	0.528	1.065	0.433	2.333
CXorf40A	0.561	0.188	0.926	0	0.188	0	0.188	0.55	0
CXorf40B	0.561	0.188	0.926	0	0.188	0	0.188	0.55	0
CXorf56	0.8552	0.739	9.015	0	0	0.739	0	3.112	5.164
CXorf65	0.4633	0	4.903	0	0	0	0	0.64	4.263
CXorf66	0.2753	0.752	11.793	0	0	0.752	1.016	3.966	6.059
CYB561	0.4487	0	2.621	0	0	0	0.233	0.841	1.547
CYB561A3	0.396	0	6.404	0	0	0	0.567	0	5.837
CYB561D1	1.9748	0.491	0.867	0	0	0.491	0	0.376	0
CYB561D2	0	0.205	1.793	0	0	0.205	0	0	1.588
CYB5A	0.4484	0.324	3.463	0	0	0.324	0.533	0.983	1.623
CYB5B	0.6289	1.642	17.069	0.339	0.231	1.071	5.714	1.513	8.2
CYB5D1	0.4775	1.238	2.826	0	0	1.238	0.65	0.084	0.854
CYB5D2	0.5379	0.65	6.318	0	0.189	0.461	2.078	0	3.591
CYB5R1	0.4928	0.281	5.205	0.281	0	0	0	0	4.924
CYB5R2	0.3341	0	0.609	0	0	0	0	0	0.609
CYB5R4	0.6621	0	2.897	0	0	0	0.563	0.588	1.746
CYB5RL	2.6094	0.334	6.542	0	0	0.334	0	1.199	5.008
CYBA	0.4493	1.025	6.491	0	0	1.025	0.114	0	5.352
CYBB	0.4735	2.382	7.499	1.003	1.379	0	0.546	2.495	2.077
CYBRD1	0.485	0	9.241	0	0	0	1.78	0.193	7.268
CYC1	0.5019	2.577	5.388	1.433	0	1.145	0	1.942	0.869
CYCS	0.5947	0.676	2.669	0	0	0.676	0	0	1.992
CYFIP1	0.742	1.405	13.187	0	0	1.405	7.154	0.427	4.2
CYFIP2	0.399	0.791	20.563	0	0.527	0.265	0	9.418	10.353
CYGB	0.7028	0	16.814	0	0	0	4.216	0	12.598
CYHR1	1.4263	0.71	7.47	0	0	0.71	0.796	0	5.964
CYLD	0.3466	0	3.954	0	0	0	0.461	0.54	2.952
CYP11A1	0.44	0.564	42.995	0	0	0.564	0	6.135	36.296
CYP11B1	0.5823	0	5.863	0	0	0	3.208	1.761	0.894
CYP11B2	0.4939	0	3.486	0	0	0	0.942	0.509	2.035
CYP17A1	1.261	0.756	18.042	0	0	0.756	7.353	2.076	7.857
CYP19A1	1.4415	0.752	9.397	0.376	0	0.376	3.369	1.263	4.013
CYP1A1	0.5208	1.411	94.159	0	0	1.411	18.238	17.561	56.948
CYP1A2	0.6898	1.934	41.147	0.43	0	1.504	4.282	16.118	18.812
CYP1B1	0.5662	0	10.535	0	0	0	0	4.296	6.239
CYP20A1	0.933	0	7.836	0	0	0	2.298	0.707	4.831
CYP21A2	1.2825	0	4.114	0	0	0	1.105	0	3.009
CYP24A1	0.9881	0.376	6.324	0	0.376	0	2.031	0.455	3.462
CYP26A1	0.8142	0	1.9	0	0	0	0	0	1.9
CYP26B1	0.6207	0	5.753	0	0	0	0	0.379	5.374
CYP26C1	0.612	0	0.752	0	0	0	0	0.376	0.376
CYP27A1	0.4503	2.999	16.562	0	1.787	1.211	2.639	0	10.924
CYP27B1	0.3873	0.522	4.946	0	0	0.522	0	0	4.424
CYP2A13	0.73205	0	0.564	0	0	0	0	0.188	0.376
CYP2A6	0.73205	0	0.564	0	0	0	0	0.188	0.376
CYP2A7	0.73205	0	0.564	0	0	0	0	0.188	0.376
CYP2B6	1.294	0.251	9.783	0	0	0.251	2.185	3.072	4.276
CYP2C18	0.1254	0.376	6.851	0	0.376	0	3.818	1.227	1.429
CYP2C8	0.4691	0.0626666666666667	3.518	0	0.0626666666666667	0	0.802666666666667	2.15066666666667	0.501666666666667
CYP2C9	0.0855	0.921	6.54	0	0.921	0	1.8155	3.6165	0.188
CYP2E1	0.5568	0.585	13.595	0.585	0	0	0	9.95	3.06
CYP2F1	1.3946	0	31.577	0	0	0	1.993	5.586	23.998
CYP2J2	0.8016	0.752	7.852	0.376	0.376	0	2.706	1.546	2.847
CYP2R1	0.2219	0.376	7.711	0	0.376	0	0	6.231	1.104
CYP2S1	0.6946	0.376	29.743	0	0	0.376	2.637	0	26.73
CYP2U1	0.7132	0.376	6.286	0	0	0.376	1.999	1.316	2.594
CYP2W1	0.4522	1.182	17.248	0	0	1.182	1.215	1.316	13.534
CYP39A1	0.4539	0.125	2.303	0	0.125	0	0.911	0	1.267
CYP3A5	0.71652	0.2132	2.5978	0.138	0.0752	0	0.4116	1.2238	0.7492
CYP3A7	0.5585	0	19.355	0	0	0	1.908	7.15	10.297
CYP46A1	2.6533	0.377	3.96	0.377	0	0	0.951	1.201	1.43
CYP4A11	0.6672	1.35833333333333	19.169	1.003	0	0.355333333333333	7.93966666666667	7.44033333333333	2.431
CYP4A22	0.6725	0.564	2.6495	0	0.564	0	0.759	0.6535	0.673
CYP4B1	0.5182	0	6.886	0	0	0	1.466	5.42	0
CYP4F11	0.6166	0	16.573	0	0	0	8.341	4.694	3.538
CYP4F12	0.6318	2.01	16.774	0	0.978	1.032	4.766	1.372	8.626
CYP4F2	2.231	0.577	28.057	0	0	0.577	9.231	0.609	17.64
CYP4F22	0.4252	0.667	28.583	0	0	0.667	1.119	1.74	25.057
CYP4F3	2.9811	0	20.886	0	0	0	3.674	5.165	12.047
CYP4F8	0.5566	0	17.373	0	0	0	13.767	1.617	1.989
CYP4V2	1.0766	0.251	8.167	0.251	0	0	1.128	3.904	2.884
CYP4X1	0.493	2.733	35.318	0	1.091	1.642	26.399	2.054	4.133
CYP51A1	0.5075	0.46	2.815	0	0.46	0	0.761	0	1.594
CYP7A1	0.6013	0	9.841	0	0	0	2.532	0	7.309
CYP7B1	0.2997	0.865	3.556	0.564	0.301	0	1.066	1.625	0
CYP8B1	0.6729	0	7.83	0	0	0	2.992	1.906	2.932
CYS1	0.598	1.258	5.841	1.013	0	0.246	0	0.376	4.207
CYSLTR1	1.0649	0.376	4.363	0	0.376	0	0	2.25	1.738
CYSLTR2	1.1632	0	9.226	0	0	0	0	6.405	2.821
CYSRT1	0.3771	0.573	0.573	0	0	0.573	0	0	0
CYTH1	0.6486	0	5.483	0	0	0	0.609	1.547	3.328
CYTH2	0.3705	0	4.318	0	0	0	1.537	0.249	2.531
CYTH3	0.8697	0	12.391	0	0	0	1.928	1.609	8.855
CYTH4	2.0943	0	10.896	0	0	0	2.85	0.282	7.765
CYTIP	0.593	0	4.469	0	0	0	0.94	2.308	1.221
CYTL1	0.902	0.376	3.496	0	0	0.376	0.963	0	2.157
CYYR1	0.3206	0	0.752	0	0	0	0	0	0.752
CZIB	0.6416	1.341	10.517	0.707	0	0.634	0.638	0	8.538
D2HGDH	0.5284	0.643	3.899	0	0	0.643	1.062	0	2.194
DAAM1	0.6287	0	8.715	0	0	0	1.31	5.672	1.733
DAAM2	0.4734	0	2.468	0	0	0	0	0	2.468
DAB1	0.5126	0.188	2.132	0	0	0.188	0	1.944	0
DAB2	0.4641	0	20.905	0	0	0	6.362	1.88	12.663
DAB2IP	0.6833	0	68.763	0	0	0	0.459	19.901	48.403
DACH1	0.3056	0	1.507	0	0	0	0.391	1.116	0
DACH2	1.0569	0	6.492	0	0	0	2.189	0.69	3.613
DACT1	2.9346	0.815	9.937	0	0	0.815	0	0	9.122
DACT2	0.3723	0	1.786	0	0	0	1.618	0	0.169
DACT3	1.932	0.496	11.129	0	0	0.496	0	0	10.633
DAD1	0.4726	0.35	14.15	0	0	0.35	1.48	2.841	9.479
DAG1	0.62	0.397	2.7	0	0.166	0.231	0	0	2.302
DAGLA	0.6742	0.94	14.285	0	0	0.94	0.335	2.037	10.973
DAGLB	0.6763	0.267	11.042	0	0	0.267	5.92	0	4.855
DALRD3	1.2555	0	0.356	0	0	0	0	0	0.356
DAND5	1.7286	0.314	13.207	0	0.129	0.184	0	0	12.893
DAO	1.0672	1.74	41.667	1.176	0	0.564	0	3.797	36.13
DAP	0.7726	0	5.189	0	0	0	1.458	2.02	1.711
DAP3	1.6394	0.835	11.061	0.268	0	0.568	3.416	0	6.81
DAPK1	0.8415	1.435	17.694	0	0	1.435	4.548	0	11.71
DAPK2	0.4448	0	12.519	0	0	0	2.827	0.82	8.871
DAPK3	0.5812	0	11.316	0	0	0	0.45	0	10.866
DAPL1	0.5391	0.251	4.947	0	0.251	0	0.847	0.69	3.16
DAPP1	0.732	0	3.23	0	0	0	2.485	0	0.746
DARS	0.5707	0.699	17.419	0	0	0.699	1	2.52	13.199
DARS2	1.3936	0.372	3.221	0	0	0.372	0.356	0.374	2.118
DAXX	0.6578	1.071	6.339	0	0	1.071	0.551	1.554	3.163
DAZ2	0.51	0.449	7.473	0	0	0.449	5.014	0	2.01
DAZAP2	0.4673	0	9.872	0	0	0	0.533	0.962	8.377
DBF4	0.6972	0.169	5.914	0	0	0.169	1.16	2.562	2.023
DBH	0.7838	0	21.55	0	0	0	9.001	0	12.549
DBI	0.517	0.788	8.902	0.645	0	0.143	1.739	0	6.376
DBN1	0	0	1.065	0	0	0	0	0.504	0.561
DBNDD1	0.7072	1.408	15.093	0	0	1.408	0	0	13.686
DBNDD2	0.6728	1.128	33.584	0	0	1.128	2.454	8.544	21.458
DBNL	1.4514	0.346	4.173	0	0	0.346	0.281	0.237	3.308
DBP	1.033	0.351	1.769	0	0	0.351	0	0	1.418
DBR1	0.4582	2.493	7.773	0	0	2.493	1.403	1.252	2.625
DBT	1.9238	0.357	7.604	0	0	0.357	0.875	1.924	4.447
DBX1	0.3521	1.343	17.98	0	0	1.343	3.631	1.576	11.429
DBX2	0	0	13.755	0	0	0	2.159	4.186	7.41
DCAF10	0.3779	2.286	20.528	0.303	0	1.983	1.909	1.126	15.206
DCAF11	1.0925	1.459	13.084	0	0	1.459	3.014	0.497	8.115
DCAF12	0.5123	0.653	10.225	0	0	0.653	0.996	0	8.576
DCAF12L2	1.1266	0	1.379	0	0	0	0.94	0	0.439
DCAF13	1.5182	0.61	4.307	0	0	0.61	0.947	0.211	2.539
DCAF15	0.3808	0	3.17	0	0	0	0	0	3.17
DCAF17	0.7119	0.578	6.692	0	0	0.578	2.448	1.495	2.171
DCAF4	0.7089	3.654	23.791	0.449	0	3.205	2.611	0.201	17.325
DCAF5	0.5947	0	5.045	0	0	0	0	0	5.045
DCAF6	0.5076	0.338	9.333	0	0	0.338	1.607	1.841	5.546
DCAF7	0.1254	0.429	7.41	0	0	0.429	0.134	1.528	5.319
DCAF8	0.4082	1.087	6.206	0	0	1.087	0.254	1.423	3.441
DCAKD	0.7285	0.808	9.073	0	0	0.808	0	0.481	7.784
DCBLD1	1.8255	4.017	20.951	1.041	1.479	1.496	0.476	0.308	16.15
DCBLD2	0.2886	0	5.139	0	0	0	0	0.535	4.604
DCC	0.7119	0	3.285	0	0	0	2.721	0	0.564
DCDC2	1.7796	1.315	21.637	0	0	1.315	2.416	2.367	15.539
DCDC2B	0.9026	0.993	5.78	0	0	0.993	0	0.089	4.698
DCDC2C	0.5023	0.339	2.771	0.339	0	0	1.378	1.054	0
DCHS1	0.5252	0	1.489	0	0	0	0.505	0	0.983
DCK	0.952	0.385	4.682	0	0	0.385	0.449	0.653	3.195
DCLK1	1.7428	0	8.617	0	0	0	2.88	1.739	3.998
DCLK2	0.2854	0	8.74	0	0	0	2.262	0.384	6.093
DCLK3	0.7667	0	5.721	0	0	0	1.693	0.752	3.275
DCLRE1A	1.5596	0.188	4.574	0	0	0.188	2.228	0	2.157
DCLRE1B	0.8277	0.104	4.661	0	0	0.104	0.245	0	4.313
DCLRE1C	0.4574	0.263	7.085	0	0	0.263	1.351	0.908	4.563
DCN	0.5	0.451	4.329	0	0	0.451	0	2.667	1.21
DCP1A	0.3958	1.756	32.369	0	0	1.756	11.573	0.158	18.882
DCP1B	0.6664	0	4.177	0	0	0	1.089	2.415	0.672
DCP2	0.2956	0.196	6.029	0	0	0.196	2.609	0.629	2.595
DCPS	0.5857	0	3.019	0	0	0	0.569	0	2.45
DCST1	1.5802	0.417	12.401	0	0	0.417	1.44	0	10.543
DCSTAMP	0.6628	1.222	9.938	0.188	1.034	0	5.226	1.985	1.505
DCT	0.9631	0	7.653	0	0	0	5.201	1.233	1.22
DCTD	2.1438	0	24.199	0	0	0	7.557	1.378	15.264
DCTN1	2.2668	0.49	22.767	0	0	0.49	1.927	0	20.35
DCTN2	0	0.345	3.549	0	0	0.345	0	0	3.205
DCTN3	0.5024	0.143	3.818	0	0	0.143	0	0.282	3.393
DCTN4	0.9036	0	2.862	0	0	0	0	0	2.862
DCTN5	0.5409	0	6.277	0	0	0	0.375	0.83	5.071
DCTN6	0.7036	0.341	4.421	0	0	0.341	0	0	4.08
DCTPP1	0.3188	0.785	7.005	0	0	0.785	0.076	0.344	5.8
DCUN1D1	0.5591	0	4.694	0	0	0	0	0.171	4.523
DCUN1D2	0.7996	0.34	2.591	0	0	0.34	0	0	2.251
DCUN1D3	0.5489	0.322	3.512	0	0	0.322	0.596	0.682	1.912
DCUN1D4	0.4576	1.691	39.867	0.527	1.163	0	15.796	3.512	18.868
DCUN1D5	0.7551	0	4.705	0	0	0	1.278	0.824	2.604
DCX	0.7139	0.376	3.121	0	0.376	0	0	0.724	2.021
DCXR	1.8272	0.217	1.681	0	0	0.217	0.105	0	1.359
DDA1	0.4253	0.201	7.728	0	0	0.201	0.261	0.152	7.114
DDAH1	0.5719	0	7.278	0	0	0	1.367	3.879	2.032
DDAH2	1.4665	1.015	8.794	0	0	1.015	0	0	7.78
DDB1	0.5835	0.218	4.499	0	0	0.218	0.58	0	3.7
DDB2	0.9189	0.698	18.392	0	0	0.698	0.663	2.359	14.672
DDC	0.7677	1.425	9.074	0	0	1.425	1.486	0	6.163
DDHD1	0.4396	0	4.852	0	0	0	1.318	0	3.534
DDHD2	0.5629	1.758	8.187	0	0	1.758	0	1.541	4.888
DDI1	0.8511	0.702	8.725	0	0.702	0	0	0.784	7.239
DDI2	0.3674	0.421	4.567	0	0	0.421	0.154	0	3.993
DDIAS	1.2592	0	6.69	0	0	0	0.823	0.836	5.032
DDIT3	1.0231	0	2.713	0	0	0	0	0.483	2.23
DDIT4	0.5402	1.643	8.178	0	0	1.643	0	0	6.535
DDIT4L	2.5011	0.188	1.748	0.188	0	0	0.619	0	0.94
DDN	0.5301	0.3	10.436	0	0	0.3	0	1.121	9.016
DDO	0.2364	0	11.218	0	0	0	4.647	1.548	5.023
DDOST	0.5556	0.636	6.706	0.346	0	0.29	0.473	0	5.597
DDR1	1.4808	3.46	18.15	0.613	0	2.847	0	1.294	13.396
DDR2	0.3736	0	1.432	0	0	0	0	0	1.432
DDRGK1	0.2968	0.586	8.88	0	0	0.586	1.103	0	7.19
DDT	0	1.104	7.739	0.278	0	0.826	2.098	2.275	2.262
DDX1	0.5321	0.188	2.157	0	0.188	0	0	0.298	1.671
DDX10	0.6063	0	4.133	0	0	0	1.566	2.289	0.278
DDX11	1.0385	0.203	2.46	0	0	0.203	0.302	0	1.956
DDX17	1.3137	0.48	5.641	0	0	0.48	0.895	0.847	3.419
DDX18	0.7199	0.214	4.332	0	0	0.214	1.055	0	3.062
DDX19A	0.9882	0.348	5.501	0	0	0.348	0.138	0	5.016
DDX19B	0.638	0	8.893	0	0	0	1.296	0	7.597
DDX20	0.4761	0.589	7.403	0	0	0.589	0.388	0	6.426
DDX21	0.4197	0.139	5.924	0	0	0.139	1.346	0	4.439
DDX23	1.1944	0.431	1.635	0	0	0.431	0	0	1.205
DDX24	0.6557	0	2.097	0	0	0	1.134	0	0.963
DDX25	0.3573	0	6.314	0	0	0	0	0.613	5.702
DDX27	0.3866	3.007	20.533	0	0	3.007	3.495	0	14.032
DDX28	0.9761	1.38	10.939	0	0	1.38	1.379	1.679	6.501
DDX31	2.1304	0.444	3.712	0	0	0.444	0	0	3.269
DDX39A	1.3244	1.024	18.775	0.606	0	0.418	3.904	0.492	13.355
DDX39B	1.3202	0.251	11.79	0	0	0.251	2.433	0.545	8.56
DDX3X	0.9241	0	5.283	0	0	0	1.962	0.304	3.018
