gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
ATP6V0E1	2.0664	1.612	27.102	0	0	1.612	5.413	0.596	19.48
ATP6V0E2	1.1465	0	3.002	0	0	0	1.324	0	1.678
ATP6V1A	1.2698	0.287	6.975	0	0.287	0	4.487	0	2.2
ATP6V1B1	2.2017	0.163	11.246	0	0	0.163	6.425	0	4.658
ATP6V1B2	1.4343	0	14.072	0	0	0	2.336	1.232	10.505
ATP6V1C1	0.6735	0.195	31.86	0	0	0.195	7.092	5.282	19.29
ATP6V1C2	2.4163	1.142	4.515	0	1.142	0	0	0	3.373
ATP6V1D	2.2086	1.079	6.692	0	0.279	0.8	0	1.593	4.02
ATP6V1E1	0.8438	0	28.221	0	0	0	0	0.785	27.436
ATP6V1E2	1.5354	0.231	10.115	0	0	0.231	0	3.471	6.412
ATP6V1F	0.8208	0	23.895	0	0	0	3.57	8.514	11.812
ATP6V1G1	1.6296	0.605	31.988	0	0.605	0	4.748	1.433	25.202
ATP6V1G2	1.8713	0.277	9.426	0	0	0.277	0.708	0.565	7.877
ATP6V1G3	0.8105	0	4.266	0	0	0	1.855	0.242	2.169
ATP6V1H	0.621	0.484	6.527	0	0.484	0	0.484	0	5.56
ATP7A	0.9306	3.447	13.551	0	0	3.447	0.242	0.484	9.379
ATP7B	1.3445	0.886	4.254	0.258	0.628	0	1.421	0.796	1.15
ATP8A1	1.1551	0	2.238	0	0	0	0.386	0.356	1.495
ATP8A2	0.6291	0	4.42	0	0	0	1.845	0	2.574
ATP8B1	1.297	2.499	25.121	0	0	2.499	2.296	5.651	14.676
ATP8B2	1.2332	0	9.72	0	0	0	0.698	1.003	8.02
ATP8B3	1.114	0.738	12.588	0	0	0.738	3.055	1.478	7.317
ATP8B4	0.7019	0.771	7.025	0	0.771	0	0.291	5.963	0
ATP9A	1.1437	0.363	7.363	0	0	0.363	0	0	7
ATP9B	3.2297	0	2.43	0	0	0	0.449	0	1.981
ATPAF1	0.6235	2.518	13.303	2.254	0	0.264	2.546	4.091	4.148
ATPAF2	1.1358	1.133	16.203	0.442	0	0.691	7.061	0.767	7.241
ATR	1.9789	0.967	27.788	0	0	0.967	4.254	2.53	20.037
ATRAID	2.7099	1.535	19.879	0	0	1.535	2.703	0	15.642
ATRIP	1.0288	0.322	1.552	0	0	0.322	0	0	1.23
ATRN	2.1831	1.868	26.196	1.868	0	0	8.495	8.312	7.521
ATRNL1	0.7332	0	6.68	0	0	0	0	0.484	6.197
ATRX	1.3077	0	1.031	0	0	0	0	0.789	0.242
ATXN1	0.406	0	2.159	0	0	0	0.772	0.198	1.188
ATXN10	1.5913	2.214	24.851	0	0	2.214	4.435	5.101	13.101
ATXN1L	1.0833	0	5.816	0	0	0	0	0	5.816
ATXN2	0.7398	1.235	38.388	0	0	1.235	6.206	0.517	30.43
ATXN2L	1.1684	0	1.436	0	0	0	0	0	1.436
ATXN3	1.1087	0	30.2	0	0	0	3.81	4.131	22.258
ATXN7	0.4251	1.206	6.38	0	0	1.206	0	0	5.174
ATXN7L1	1.4805	0	20.351	0	0	0	7.412	2.855	10.084
ATXN7L2	0.8074	0	2.448	0	0	0	0	0	2.448
ATXN7L3	2.0919	0.715	4.851	0	0	0.715	0	1.028	3.108
ATXN7L3B	1.77	0	4.062	0	0	0	0.484	3.337	0.242
AUH	0	0	21.571	0	0	0	4.628	1.37	15.573
AUNIP	2.2799	3.598	40.46	1.586	0	2.012	6.293	0	30.569
AUP1	2.8084	0	0.183	0	0	0	0.183	0	0
AURKA	0.6246	0.643	7.386	0	0	0.643	1.407	0	5.336
AURKAIP1	0.946	0.673	7.54	0	0	0.673	0	0	6.867
AURKB	0	1.949	28.05	0	0	1.949	1.327	0.621	24.153
AURKC	0.8551	0.484	2.281	0.484	0	0	1.072	0	0.725
AUTS2	1.4424	0.314	4.327	0	0.314	0	0.485	0	3.528
AVEN	2.1308	5.2	37.976	0	0	5.2	10.622	3.479	18.674
AVIL	0.1612	0.636	11.023	0	0	0.636	0.667	0	9.72
AVL9	1.3733	2.902	17.162	0.967	0	1.934	0.877	4.927	8.457
AVP	1.2515	0	9.599	0	0	0	0	0	9.599
AVPI1	1.1384	0.172	15.961	0	0	0.172	0	2.418	13.371
AVPR1A	2.7481	0	1.946	0	0	0	0.272	0	1.674
AVPR1B	0.8083	0	14.325	0	0	0	3.952	3.038	7.336
AVPR2	1.3318	0.242	14.948	0	0	0.242	5.918	0	8.788
AWAT1	0	0.955	7.425	0	0	0.955	0	0.725	5.744
AWAT2	0.372	0	8.925	0	0	0	0	6.24	2.684
AXIN1	0.7868	1.14	7.72	0	0	1.14	0.339	0.233	6.008
AXIN2	1.4847	0.333	4.686	0	0	0.333	1.216	0	3.137
AXL	2.7007	0	9.722	0	0	0	3.813	0	5.909
AZGP1	2.4552	1.668	17.646	0	0	1.668	6.727	0	9.251
AZI2	0.7477	0.242	14.435	0	0	0.242	4.004	3.472	6.718
AZIN1	1.5095	0.474	6.073	0.474	0	0	0.866	0.686	4.047
AZIN2	0.9614	2.278	12.162	1.35	0	0.928	0	0.213	9.671
B2M	0.5221	2.264	20.053	0	2.117	0.147	4.44	2.002	11.347
B3GALNT1	0.7171	0.552	10.392	0	0	0.552	4.211	1.043	4.587
B3GALNT2	1.3926	0.658	20.796	0.48	0	0.178	8.969	4.105	7.063
B3GALT1	0.7222	0	1.357	0	0	0	0.55	0.242	0.565
B3GALT2	1.0778	0.242	3.947	0	0	0.242	3.705	0	0
B3GALT4	1.7573	0.507	11.117	0	0	0.507	0	0	10.61
B3GALT5	1.5994	1.196	23.808	0	0	1.196	10.746	2.328	9.539
B3GALT6	2.4121	2.624	18.733	0	0	2.624	9.904	0	6.205
B3GAT1	0.7564	0	4.562	0	0	0	0.742	0.225	3.595
B3GAT2	1.7903	0	3.379	0	0	0	2.497	0	0.882
B3GAT3	1.6365	1.347	16.449	0	0.243	1.104	1.385	0.185	13.532
B3GLCT	2.2351	0	3.045	0	0	0	1.866	0.263	0.915
B3GNT2	0.9832	1.097	34.991	0	0	1.097	7.063	0	26.831
B3GNT3	1.4935	0.138	7.547	0.138	0	0	0.886	0	6.523
B3GNT4	1.006	0	7.197	0	0	0	0	1.035	6.162
B3GNT5	1.4956	0.196	5.238	0	0	0.196	3.696	0	1.345
B3GNT6	1.2641	0	16.231	0	0	0	1.574	0	14.657
B3GNT7	0.6782	0	4.639	0	0	0	0.535	0	4.104
B3GNT8	0.8238	0	4.881	0	0	0	0.582	0	4.3
B3GNT9	2.4408	0	7.128	0	0	0	0.587	0	6.541
B3GNTL1	0.7277	0.699	2.858	0.699	0	0	1.153	0.147	0.859
B4GALNT1	2.6285	0.4	26.517	0	0	0.4	12.303	0	13.814
B4GALNT2	1.5238	1.169	12.847	0	0	1.169	4.806	0	6.872
B4GALNT3	1.3207	0	31.886	0	0	0	10.355	0	21.531
B4GALNT4	1.0902	0.658	19.373	0	0	0.658	8.78	0	9.935
B4GALT1	0.4272	0.602	8.263	0.602	0	0	3.907	0	3.753
B4GALT2	0.7963	0.556	4.568	0	0	0.556	0	1.793	2.22
B4GALT3	0.8737	1.749	16.924	0	0	1.749	9.023	0	6.151
B4GALT4	0.8016	1.787	8.637	0	1.043	0.744	3.808	0.705	2.337
B4GALT5	1.6089	0.453	13.491	0	0	0.453	3.231	0	9.807
B4GALT6	0.7733	1.405	13.38	1.405	0	0	5.585	0	6.39
B4GALT7	0	2.067	6.669	0	0	2.067	0	0	4.602
B4GAT1	1.1003	2.24	17.447	0	0	2.24	1.935	4.757	8.515
B9D1	2.2673	0.171	4.863	0	0	0.171	2.465	0	2.227
B9D2	1.8831	1.268	35.372	0	0	1.268	1.748	9.645	22.711
BAALC	1.5314	1.293	10.793	1.293	0	0	2.524	1.715	5.261
BAAT	1.0526	0.943	2.106	0.943	0	0	0.437	0.242	0.484
BABAM1	1.1799	0.725	24.772	0	0	0.725	7.497	0	16.55
BACE1	0.9243	1.417	10.728	0	0	1.417	3.567	0.742	5.002
BACE2	2.0482	0.277	3.428	0	0	0.277	1.743	0	1.408
BACH1	1.566	2.676	14.691	0.291	0	2.385	2.857	1.125	8.033
BACH2	1.4524	0	4.03	0	0	0	0.934	2.188	0.909
BAD	0.5512	2.402	41.934	0	0	2.402	6.77	1.306	31.457
BAG1	0.479	1.051	12.052	0.609	0	0.443	3.835	1.093	6.072
BAG2	1.6755	1.852	7.619	0	0	1.852	0.296	0.223	5.247
BAG3	0.9797	2.117	17.289	0.598	0.879	0.64	3.334	3.562	8.276
BAG4	1.2959	1.746	7.655	1.263	0	0.484	0.605	0.346	4.957
BAG5	0.5991	8.534	22.897	0	0	8.534	0	0	14.363
BAG6	0.8328	6.313	28.235	0	0	6.313	0	0	21.921
BAHCC1	0.7194	0	0	0	0	0	0	0	0
BAHD1	2.7134	0	2.009	0	0	0	2.009	0	0
BAIAP2	0.9995	0.41	4.513	0	0	0.41	0	0.483	3.62
BAIAP2L1	0.8339	0.346	5.146	0.346	0	0	0	0	4.8
BAIAP2L2	0.6402	1.58	2.02	1.58	0	0	0.228	0	0.212
BAIAP3	1.0532	1.442	3.271	0	0.694	0.747	0	0.796	1.034
BAK1	0.9246	2.656	22.672	0	0	2.656	3.145	0	16.872
BAMBI	0.968	0	1.43	0	0	0	0	0	1.43
BANF1	0.2482	1.89	21.029	0	0	1.89	0	0.754	18.385
BANF2	1.3785	0	9.125	0	0	0	2.791	0.758	5.576
BANK1	0.8031	0	1.006	0	0	0	0.216	0.791	0
BANP	0.9155	0	13.598	0	0	0	0.548	0.802	12.249
BAP1	0.4279	0.833	9.639	0	0	0.833	0	0	8.806
BARD1	1.534	0.322	3.474	0	0.322	0	0	0	3.153
BARHL1	1.0861	0	1.331	0	0	0	0	0	1.331
BARHL2	0.4394	0	0	0	0	0	0	0	0
BARX1	2.3253	0	0.517	0	0	0	0	0	0.517
BARX2	0.2959	0	6.296	0	0	0	1.306	3.702	1.287
BASP1	1.4986	0	2.453	0	0	0	0.225	1.16	1.069
BATF	1.1481	0	41.937	0	0	0	13.49	4.534	23.913
BATF2	0.6607	0.254	18.796	0	0	0.254	1.672	0.978	15.893
BATF3	0.6399	0.36	28.104	0	0	0.36	3.057	2.611	22.076
BAX	1.0391	1.979	20.208	0	0	1.979	0	0	18.229
BAZ1A	1.3122	0	13.098	0	0	0	4.528	0	8.571
BAZ1B	0.959	0.823	30.536	0	0	0.823	1.769	1.972	25.971
BAZ2A	0.7569	3.177	9.765	0	0	3.177	0	0	6.588
BAZ2B	0.8211	0.528	7.553	0	0	0.528	1.477	0.358	5.191
BBC3	1.9809	4.089	22.453	0	0	4.089	0	4.675	13.689
BBIP1	0.8047	0.725	5.457	0	0	0.725	0	0	4.732
BBOF1	1.4152	2.491	16.634	0	0	2.491	0	0.874	13.27
BBOX1	1.392	0.484	1.566	0	0.484	0	0.598	0.484	0
BBS1	0.2615	0.18	6.229	0	0	0.18	0.748	1.31	3.991
BBS10	1.5311	0	5.633	0	0	0	0	0	5.633
BBS12	0.6896	0	7.695	0	0	0	1.334	4.81	1.552
BBS2	1.5615	1.021	13.562	0	0	1.021	2.272	1.541	8.728
BBS4	1.5755	0	1.213	0	0	0	0	0.353	0.859
BBS5	1.2689	4.577	12.98	0	0.551	4.025	1.5	0.564	6.34
BBS7	0.9343	0.856	17.09	0	0	0.856	0.967	0.886	14.381
BBS9	0.5305	1.4	16.801	0.704	0	0.696	1.778	1.337	12.286
BBX	0.4391	0	4.534	0	0	0	3.979	0	0.555
BCAM	0.3576	0.436	13.956	0	0	0.436	0.627	0	12.893
BCAN	0.8019	0.475	7.204	0.475	0	0	5.523	0	1.207
BCAP29	1.3343	0	7.783	0	0	0	3.439	0	4.343
BCAP31	1.6398	0	2.907	0	0	0	0	0.805	2.103
BCAR1	0.8988	1.695	5.307	0	0	1.695	0	0	3.612
BCAR3	1.0105	1.018	11.062	0	0	1.018	0.95	3.202	5.892
BCAS1	0.7475	0	14.016	0	0	0	4.77	1.258	7.989
BCAS2	1.197	1.683	8.995	0	0	1.683	2.942	1.055	3.315
BCAS3	0.7799	3.137	16.305	0	0	3.137	2.511	0	10.657
BCAT1	1.1265	0.311	9.415	0	0	0.311	1.597	1.079	6.428
BCAT2	2.0944	6.87	65.59	0	0	6.87	8.167	0	50.553
BCCIP	2.7111	0	23.422	0	0	0	3.229	5.477	14.715
BCDIN3D	1.2148	2.472	18.363	0	0	2.472	0	0.441	15.45
BCHE	1.3765	0	2.604	0	0	0	1.552	1.052	0
BCKDHA	0.7929	0	10.281	0	0	0	0.582	0.826	8.873
BCKDHB	3.4901	3.342	21.216	0	0	3.342	6.373	4.682	6.819
BCKDK	1.3347	1.074	13.476	0	0	1.074	3.006	0	9.395
BCL10	0.9148	0	21.791	0	0	0	1.178	6.354	14.259
BCL11A	0.603	0	0.713	0	0	0	0	0.713	0
BCL11B	0.6279	0	0	0	0	0	0	0	0
BCL2	1.2673	0	5.1	0	0	0	1.315	0.906	2.88
BCL2A1	1.86143333333333	0.0763333333333333	8.413	0	0	0.0763333333333333	4.512	0	3.82433333333333
BCL2L1	2.2391	0.415	68.022	0	0	0.415	8.67	4.8	54.137
BCL2L10	0.8772	0	9.32	0	0	0	1.333	0	7.987
BCL2L11	0.6465	0	0.617	0	0	0	0	0.617	0
BCL2L12	0.6713	1.524	30.576	0	0	1.524	2.544	0.398	26.109
BCL2L13	1.089	3.97	19.738	0	0	3.97	0	0.781	14.987
BCL2L14	1.0344	0	10.608	0	0	0	2.596	3.391	4.621
BCL2L15	1.1057	0.387	48.789	0	0.387	0	6.554	20.104	21.744
BCL2L2	1.3554	0.571	10.611	0	0	0.571	1.637	0	8.404
BCL3	0.3588	0.665	48.441	0	0	0.665	0	3.786	43.991
BCL6	1.0175	0	6.384	0	0	0	2.672	0.724	2.988
BCL6B	1.4926	0.704	19.266	0.704	0	0	0	0	18.562
BCL7A	0.4849	0.289	7.585	0	0	0.289	0.904	0	6.391
BCL7B	0.9154	0.535	30.804	0	0	0.535	0.896	0	29.373
BCL7C	2.1086	0	16.196	0	0	0	8.379	2.96	4.858
BCL9	0.9206	0	1.761	0	0	0	0	1.761	0
BCL9L	2.0799	0	16.37	0	0	0	0	0	16.37
BCLAF1	1.3143	2.871	19.52	0	0	2.871	3.554	0	13.096
BCO1	1.1365	0	15.751	0	0	0	4.455	2.917	8.379
BCO2	0.6343	0.52	26.879	0	0	0.52	4.13	2.378	19.851
BCOR	1.3655	0	15.478	0	0	0	2.358	2.257	10.863
BCORL1	0.892	0	5.405	0	0	0	2.065	0	3.34
BCR	1.2658	0.707	9.95	0	0	0.707	0	3.194	6.049
BCS1L	5.1061	0.311	18.516	0	0	0.311	0.946	1.175	16.084
BDH1	1.225	1.325	56.871	0	0	1.325	11.426	1.38	42.739
BDH2	0.5995	0.606	14.434	0	0.606	0	6.573	1.935	5.321
BDKRB1	0.5409	0	9.003	0	0	0	3.885	0.314	4.804
BDKRB2	1.0749	0	2.87	0	0	0	2.287	0	0.583
BDNF	0.7273	0	9.539	0	0	0	1.626	2.798	5.115
BDP1	0.491	0	17.402	0	0	0	0	4.964	12.439
BEAN1	0.9864	1.044	8.496	1.044	0	0	1.565	0.488	5.398
BECN1	1.2114	0	7.016	0	0	0	0	1.779	5.237
BEGAIN	0.5645	0	0.647	0	0	0	0.317	0	0.329
BEND3	0.518	0	32.873	0	0	0	3.183	1.199	28.491
BEND4	0.7545	0	5.143	0	0	0	0.69	0	4.453
BEND5	0.5222	0	4.322	0	0	0	0	1.31	3.012
BEND6	2.1236	1.633	12.235	0	0.161	1.472	5.749	3.5	1.353
BEND7	3.086	0	3.942	0	0	0	1.977	0.853	1.112
BEST1	1.9912	0	7.209	0	0	0	0	1.951	5.258
BEST2	1.3705	0.741	10.481	0	0	0.741	0	0.44	9.301
BEST3	0.9937	0	11.778	0	0	0	6.301	0.429	5.048
BET1	0.672	0	3.002	0	0	0	0	1.875	1.127
BET1L	1.9452	0	1.848	0	0	0	0	0.966	0.882
BEX1	1.0451	0.484	0.902	0	0	0.484	0.418	0	0
BEX4	1.2238	0.967	5.742	0	0	0.967	2.183	1.141	1.451
BFAR	1.2795	1.189	34.323	0	0	1.189	3.354	0.437	29.344
BFSP1	1.1137	0.232	5.491	0	0	0.232	1.55	0.641	3.067
BFSP2	2.6256	0.556	29.795	0	0	0.556	1.727	4.427	23.086
BGLAP	1.13406666666667	0.834333333333333	12.9233333333333	0.673333333333333	0	0.161333333333333	3.44966666666667	0	8.63966666666667
BGN	3.1537	0	1.288	0	0	0	0	0.58	0.709
BHLHA15	0.3906	0	20.325	0	0	0	0	0	20.325
BHLHA9	0.9803	0.313	12.383	0	0	0.313	2.208	0	9.863
BHLHB9	0.7447	0.242	4.126	0.242	0	0	2.772	1.112	0
BHLHE22	1.6554	0	0	0	0	0	0	0	0
BHLHE23	2.0298	1.116	3.427	0	0	1.116	0.844	0	1.467
BHLHE40	0.9874	0	14.802	0	0	0	3.68	0	11.123
BHMT	0.9579	3.169	12.596	0	0.898	2.271	2.331	2.831	4.265
BHMT2	0.9481	1.647	10.03	0.532	0	1.115	3.761	0.172	4.45
BICC1	1.8501	0	1.595	0	0	0	1.236	0	0.358
BICD1	1.3052	0.242	6.215	0	0.242	0	0.904	0	5.07
BICD2	1.1309	0	15.559	0	0	0	2.6	0.95	12.01
BID	1.1213	0.288	9.948	0	0	0.288	0	0	9.66
BIK	1.3764	0	7.737	0	0	0	1.431	0.183	6.122
BIN1	0.9634	0	13.239	0	0	0	1.178	2.298	9.763
BIN2	0.8132	2.434	17.116	0	0	2.434	0	0	14.682
BIN3	1.2081	0	18.708	0	0	0	0	0	18.708
BIRC2	0.6915	2.44	14.016	0	0.616	1.825	0.497	0.991	10.088
BIRC3	0.336	1.735	17.377	0	0	1.735	8.718	0	6.924
BIRC5	0.8485	0.971	27.443	0	0	0.971	13.015	0	13.457
BIRC6	2.1292	1.331	25.677	0	0	1.331	3.162	0.342	20.842
BIRC7	1.3666	0.23	3.368	0	0	0.23	0.232	1.2	1.705
BIVM	1.1231	0	7.26	0	0	0	1.682	0.484	5.095
BLCAP	1.7025	0	2.116	0	0	0	0	2.116	0
BLK	2.1315	0	3.79	0	0	0	0	0	3.79
BLM	1.1944	3.657	38.94	1.068	0	2.59	5.354	0	29.928
BLMH	1.7644	1.683	17.068	0	0	1.683	2.499	0	12.885
BLNK	0.4853	0.242	13.702	0	0	0.242	11.755	0.242	1.463
BLOC1S1	1.6839	0	8.893	0	0	0	0	0	8.893
BLOC1S2	0.4445	0	14.54	0	0	0	0.571	0	13.97
BLOC1S3	0.2728	6.421	31.903	0	0	6.421	3.19	1.965	20.328
BLOC1S4	2.3902	0	20.599	0	0	0	2.555	0	18.044
BLOC1S5	0.6319	0	10.94	0	0	0	0.275	3.08	7.584
BLOC1S6	1.2199	0	13.867	0	0	0	2.733	1.492	9.642
BLVRA	1.2924	0	16.183	0	0	0	1.429	2.48	12.274
BLVRB	2.2734	0.231	31.616	0	0	0.231	2.969	2.035	26.38
BLZF1	1.4301	0	5.003	0	0	0	0	1.545	3.459
BMF	2.2015	0	25.835	0	0	0	7.236	0	18.599
BMP1	1.0927	0	2.827	0	0	0	0	0	2.827
BMP10	1.1285	0	1.069	0	0	0	0.427	0.404	0.238
BMP15	1.6407	0	4.86	0	0	0	0	2.684	2.176
BMP2	0.4491	0	2.224	0	0	0	1.765	0	0.459
BMP2K	0.931	0	16.441	0	0	0	3.896	0	12.546
BMP3	0.4764	0	3.806	0	0	0	2.721	0	1.085
BMP4	0.6622	0	0.868	0	0	0	0	0	0.868
BMP5	0.7628	0	1.075	0	0	0	0.816	0	0.26
BMP6	0.7838	0.552	4.038	0	0	0.552	0	0	3.486
BMP7	1.3037	0	2.177	0	0	0	0	0	2.177
BMP8A	0.2397	1.785	17.486	0	0	1.785	2.106	0	13.595
BMPER	0.4381	0	0.314	0	0	0	0	0	0.314
BMPR1A	0.8054	0.48	10.764	0	0	0.48	2.469	0	7.816
BMPR1B	1.6142	0	0.402	0	0	0	0	0.402	0
BMPR2	1.1893	0.919	5.216	0.919	0	0	0	0	4.298
BMS1	0.874	0.622	9.532	0	0.622	0	6.32	2.372	0.219
BMT2	1.299	0	5.731	0	0	0	0.696	2.543	2.492
BMX	1.2159	0.725	4.776	0	0	0.725	0.853	0.677	2.521
BNC1	0.5523	0.891	4.125	0.535	0	0.356	0	1.045	2.188
BNC2	1.7312	0	0	0	0	0	0	0	0
BNIP1	1.3946	0.115	39.733	0	0	0.115	0	8.689	30.929
BNIP2	2.7196	4.715	24.846	2.453	0.138	2.125	0	0	20.131
BNIP3	0.7786	1.684	15.184	0.484	0	1.2	1.824	0	11.677
BNIP3L	1.5479	0.423	6.408	0	0	0.423	0.724	1.899	3.361
BNIPL	1.4645	0.651	16.389	0	0	0.651	0	0	15.738
BOC	0.7248	1.95	4.281	0	0	1.95	1.093	1.237	0
BOD1	1.5063	0.617	8.907	0	0	0.617	0.872	0.507	6.911
BOD1L1	1.4844	1.295	12.894	1.295	0	0	5.824	0	5.775
BOK	0.9397	0.555	6.071	0	0	0.555	1.738	0.394	3.385
BOLA1	1.3542	5.07	23.942	5.07	0	0	9.733	0	9.14
BOLA3	1.4112	0.915	13.963	0.263	0.653	0	2.259	0	10.788
BOLL	0.7064	0.846	8.245	0.846	0	0	3.844	2.201	1.354
BOP1	1.909	0.519	1.468	0	0	0.519	0	0	0.949
BORA	0.738	1.676	19.793	0.38	0	1.296	3.896	4.245	9.976
BORCS5	0.9755	6.233	31.939	2.15	0	4.083	6.677	0	19.029
BORCS6	0	1.686	14.659	0	0	1.686	1.776	1.79	9.408
BORCS7	1.4282	3.255	21.71	0.653	0.4	2.202	7.065	1.52	9.87
BORCS8	0.8494	8.626	74.846	3.25	0	5.376	4.235	0	61.985
BPGM	1.6682	0	10.981	0	0	0	0	0.704	10.277
BPHL	0.9232	0	10.179	0	0	0	3.533	0	6.647
BPI	1.0404	0.45	12.472	0	0	0.45	2.55	1.021	8.451
BPIFA1	1.629	1.339	6.019	0	1.339	0	0	0.798	3.881
BPIFA2	1.0367	0	7.598	0	0	0	0	1.207	6.391
BPIFA3	1.3844	0	11.072	0	0	0	2.996	5.855	2.221
BPIFB1	1.1338	0.439	18.161	0	0	0.439	3.886	3.657	10.178
BPIFB2	1.4895	0	6.251	0	0	0	2.695	1.702	1.855
BPIFB3	0.6549	0	3.335	0	0	0	0.506	1.52	1.309
BPIFB4	1.7334	0	5.847	0	0	0	1.275	2.07	2.503
BPIFB6	1.0162	0	3.739	0	0	0	0.427	0.204	3.107
BPIFC	1.0309	0.374	10.975	0	0	0.374	1.941	0	8.66
BPNT1	1.0698	1.544	27.598	0	0	1.544	4.298	0.345	21.411
BPTF	0.8919	0.852	9.761	0	0	0.852	0.315	0	8.594
BRAF	2.3421	0	2.922	0	0	0	0.807	0	2.115
BRAP	1.0515	0.541	50.904	0	0	0.541	2.878	1.628	45.857
BRAT1	2.0643	5.558	53.805	0	0	5.558	5.892	1.738	40.617
BRCA1	1.3601	1.615	13.915	0	0	1.615	0.643	0	11.657
BRCA2	0.824	3.186	23.634	1.209	0	1.977	1.364	0.725	18.359
BRCC3	1.2924	0	4.212	0	0	0	2.447	0	1.765
BRD1	2.5605	0.616	4.268	0	0	0.616	0.62	0.745	2.288
BRD2	3.1151	0.998	5.062	0	0	0.998	0	0	4.064
BRD3	0.6467	0.462	3.514	0	0	0.462	0	0	3.052
BRD7	1.2772	0	11.7	0	0	0	3.311	0.967	7.421
BRD8	1.6368	1.209	9.053	0	0	1.209	0	0	7.844
BRD9	2.0546	0	18.264	0	0	0	2.026	3.902	12.337
BRDT	1.9712	1.098	7.359	0	0.615	0.484	0	3.877	2.384
BRF1	0.4887	0	0.208	0	0	0	0	0	0.208
BRF2	0.8977	0.523	8.634	0	0.143	0.379	0	0	8.112
BRI3	1.1985	1.235	41.844	0	0	1.235	16.193	2.823	21.593
BRI3BP	1.6945	1.93	33.277	0	0	1.93	7.779	0	23.568
BRICD5	0.6496	0.799	5.26	0	0	0.799	4.46	0	0
BRINP1	0.8264	0	0.242	0	0	0	0	0	0.242
BRINP2	1.2575	0	0.586	0	0	0	0.322	0.264	0
BRINP3	1.0676	0	0	0	0	0	0	0	0
BRIP1	1.3343	0.597	14.466	0.597	0	0	4.032	0	9.837
BRIX1	1.1693	0	12.854	0	0	0	3.087	0	9.766
BRK1	1.7925	0.553	27.626	0	0	0.553	1.168	0	25.905
BRMS1	0.7204	2.396	15.158	0	0	2.396	0	3.92	8.841
BRMS1L	1.7863	0.971	33.939	0	0	0.971	12.19	8	12.778
BROX	0.476	0	5.59	0	0	0	3.504	0.853	1.234
BRPF1	0.434	1.17	13.772	0	0	1.17	0.277	4.229	8.095
BRPF3	0.6923	0	14.926	0	0	0	3.837	0.679	10.411
BRS3	2.175	0	3.863	0	0	0	1.339	0.983	1.541
BRSK1	2.0881	1.14	19.743	0	0	1.14	0	1.813	16.79
BRSK2	0.8005	0	1.205	0	0	0	0.759	0.226	0.221
BRWD1	1.5696	0.29	29.176	0	0.29	0	1.698	0.931	26.257
BRWD3	1.202	0	2.079	0	0	0	0.484	1.112	0.484
BSCL2	0.6989	5.406	50.253	0	0	5.406	0.227	0	44.619
BSDC1	1.8034	3.045	23.784	1.348	0.422	1.275	3.224	3.566	13.949
BSG	1.8004	0.223	8.23	0	0	0.223	1.288	0	6.719
BSN	0.724	0	1.188	0	0	0	0	0	1.188
BSND	1.4335	0	5.655	0	0	0	0.487	0.138	5.03
BSPH1	1.1128	0.242	3.365	0	0.242	0	0	1.624	1.499
BSPRY	0.7046	1.752	50.964	0	0	1.752	13.939	17.574	17.7
BST1	1.5731	0.946	10.5	0	0	0.946	4.755	1.081	3.717
BSX	0.7637	0	1.409	0	0	0	0	0	1.409
BTAF1	0.1612	6.012	21.661	0	0	6.012	0.828	0	14.821
BTBD1	0.5864	0.206	5.749	0	0	0.206	1.49	0.505	3.548
BTBD10	0.6685	0.781	5.9	0	0	0.781	4.291	0.506	0.322
BTBD11	0.6342	0	15.615	0	0	0	3.673	2.444	9.497
BTBD16	2.5385	0.314	14.97	0	0	0.314	4.245	3.729	6.682
BTBD17	2.7603	1.567	9.088	0	0	1.567	0	0	7.521
BTBD18	2.134	5.369	26.399	0	0	5.369	0	0	21.031
BTBD2	0.794	2.252	6.717	0	0	2.252	0	0	4.465
BTBD6	0.8556	0	10.956	0	0	0	0	1.904	9.052
BTBD7	0.7886	0	5.879	0	0	0	0.875	0	5.004
BTBD8	1.3285	2.606	19.164	0	0	2.606	7.107	1.748	7.703
BTBD9	1.6567	0	2.268	0	0	0	1.178	0.853	0.238
BTC	1.0295	0	0.628	0	0	0	0	0.387	0.242
BTD	0.702	0.38	33.835	0	0	0.38	2.51	8.618	22.327
BTF3	1.5413	7.103	29.851	0	0	7.103	5.688	4.127	12.933
BTF3L4	0.657	1.813	11.907	0	0	1.813	4.502	1.089	4.503
BTG1	1.25	0	11.342	0	0	0	1.301	1.214	8.827
BTG2	1.2724	0	0.647	0	0	0	0	0	0.647
BTG3	1.0693	0.484	3.555	0	0.484	0	0	0	3.071
BTG4	2.1301	0.556	12.479	0	0.242	0.314	4.089	2.115	5.72
BTK	1.069	1.209	8.311	0	0	1.209	0	0.592	6.51
BTLA	1.1529	2.308	7.8	0	2.308	0	0	2.007	3.486
BTN1A1	0.874	0	20.196	0	0	0	8.51	1.162	10.524
BTN2A2	0.1612	1.256	10.536	0	0	1.256	5.289	0	3.991
BTNL2	1.1376	0.307	26.635	0	0	0.307	4.189	3.164	18.975
BTNL9	0.8186	0.489	11.948	0	0	0.489	4.434	1.1	5.924
