gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
C10orf105	0.701	8.362	0	0	0.701	3.707	0	3.953
C10orf120	0.346	0.989	0	0.346	0	0.106	0.078	0.459
C10orf53	0	3.642	0	0	0	2.805	0	0.837
C10orf62	1.624	14.47	0	0	1.624	1.954	1.464	9.428
C10orf71	0	0.127	0	0	0	0.069	0.053	0.005
C10orf82	0	5.125	0	0	0	3.66	0	1.464
C10orf88	1.257	31.283	1.257	0	0	14.703	5.855	9.468
C10orf90	0.464	4.751	0	0.464	0	1.397	0.532	2.358
C11orf1	1.155	18.384	1.155	0	0	3.071	3.715	10.444
C11orf16	0.014	0.335	0	0	0.014	0.018	0	0.303
C11orf24	0.069	0.625	0	0	0.069	0.014	0.013	0.529
C11orf42	0	0.171	0	0	0	0	0	0.171
C11orf49	0	34.367	0	0	0	0	0	34.367
C11orf52	0.447	8.946	0	0	0.447	0	1.003	7.495
C11orf53	0.012	0.049	0	0.012	0	0.009	0.028	0
C11orf54	2.957	88.859	0	0	2.957	46.221	1.188	38.492
C11orf58	0.1	0.698	0	0	0.1	0	0.039	0.56
C11orf65	0	11.099	0	0	0	4.788	0	6.311
C11orf68	1.792	183.752	0	0	1.792	2.789	0	179.17
C11orf71	1.515	80.293	0	0	1.515	0	2.961	75.817
C11orf74	1.52	8.502	0	0.76	0.76	0	5.211	1.772
C11orf80	0.783	98.233	0	0	0.783	4.052	0	93.398
C11orf86	0	32.993	0	0	0	0	1.665	31.328
C11orf87	0	0.01	0	0	0	0.01	0	0
C11orf88	0.045	0.603	0	0.045	0	0.067	0	0.491
C11orf91	0	25.491	0	0	0	5.458	1.866	18.167
C11orf94	0	0.012	0	0	0	0	0	0.012
C11orf95	0	0.415	0	0	0	0.021	0.017	0.376
C11orf96	0	0.089	0	0	0	0.042	0.012	0.035
C11orf97	0.995	8.648	0.512	0.484	0	2.431	0	5.221
C11orf98	69.682	291.781	0	0	69.682	3.631	0	218.469
C12orf10	1.09	16.947	0	0	1.09	3.239	0	12.618
C12orf29	2.391	10.587	2.391	0	0	6.062	1.529	0.604
C12orf4	0.012	3.494	0	0	0.012	0.034	1.157	2.291
C12orf42	0	2.741	0	0	0	1.735	0	1.006
C12orf43	4.846	35.702	0	0	4.846	1.996	0.773	28.087
C12orf45	35.31	134.994	0	0	35.31	11.77	13.508	74.406
C12orf49	0.059	0.498	0.059	0	0	0.312	0	0.127
C12orf50	0	1.591	0	0	0	1.591	0	0
C12orf56	6.168	68.711	3.936	0	2.232	5.984	5.405	51.155
C12orf57	1.101	225.574	0	1.101	0	0	0.716	223.757
C12orf60	0.376	8.088	0	0	0.376	4.268	0	3.443
C12orf65	11.944	81.135	0	3.612	8.331	0	0.498	68.693
C12orf66	0.061	0.975	0	0	0.061	0.356	0.328	0.23
C12orf71	0	0.545	0	0	0	0.076	0.136	0.333
C12orf73	0.059	7.047	0.059	0	0	2.305	0.284	4.399
C14orf119	0	153.784	0	0	0	0	0	153.784
C14orf180	0.304	2.583	0	0	0.304	1.497	0	0.781
C14orf28	0	0.274	0	0	0	0.123	0.098	0.053
C14orf39	0	7.272	0	0	0	0.936	2.265	4.07
C14orf93	0.566	40.533	0	0	0.566	0.864	0	39.103
C15orf38-AP3S2	0.06	2.408	0	0	0.06	0.06	0	2.288
C15orf39	0	6.822	0	0	0	1.889	0	4.933
C15orf40	3.087	10.851	0	0	3.087	1.133	1.069	5.562
C15orf41	0	22.751	0	0	0	2.538	10.341	9.872
C15orf48	0	0.268	0	0	0	0.021	0.128	0.119
C15orf61	0.185	0.569	0	0.185	0	0	0.271	0.113
C15orf62	0	0.177	0	0	0	0.147	0	0.03
C15orf65	0.117	1.173	0.029	0	0.088	0.079	0	0.976
C16orf45	0.594	18.589	0	0	0.594	0.594	3.695	13.705
C16orf46	0.982	27.734	0	0	0.982	0	0.965	25.786
C16orf54	0	463.729	0	0	0	327.843	0	135.886
C16orf58	0	2.678	0	0	0	0.856	0.531	1.292
C16orf70	2.215	24.31	0	0	2.215	0	0	22.094
C16orf72	1.124	3.526	0	0	1.124	0.144	0	2.257
C16orf74	0.875	1.476	0	0	0.875	0.129	0	0.472
C16orf78	0.431	7.012	0.431	0	0	5.934	0.647	0
C16orf86	3.814	143.419	0	0	3.814	3.042	54.959	81.603
C16orf87	2.011	41.227	0	0	2.011	21.417	5.63	12.17
C16orf89	0	23.043	0	0	0	7.052	0	15.991
C16orf90	0.409	28.646	0	0	0.409	0	23.811	4.426
C16orf91	1.387	172.749	0	0	1.387	10.5	0	160.862
C16orf92	0	1.447	0	0	0	0.079	0.195	1.173
C16orf95	0.256	5.246	0	0	0.256	0.256	0.797	3.936
C16orf96	0.023	0.492	0	0	0.023	0.07	0.068	0.331
C17orf100	0.89	39.121	0	0	0.89	1.97	10.698	25.563
C17orf107	0.365	3.249	0	0	0.365	0.599	0	2.284
C17orf49	0	19.947	0	0	0	0	0	19.947
C17orf50	0.045	1.248	0	0	0.045	0.176	0	1.027
C17orf53	4.151	226.387	0	0	4.151	1.863	0	220.372
C17orf58	0.538	117.818	0	0	0.538	0.784	0.658	115.838
C17orf64	0.016	0.48	0	0	0.016	0	0.075	0.389
C17orf67	0.016	0.729	0	0	0.016	0.155	0.167	0.391
C17orf75	3.141	16.449	0.912	0	2.229	1.319	0.818	11.17
C17orf78	5.687	22.919	0.608	0.747	4.331	0	0.581	16.651
C17orf80	31.711	224.312	0	0	31.711	6.106	0	186.494
C17orf97	0.722	5.008	0	0	0.722	0.285	0.632	3.37
C17orf98	0.168	2.161	0	0	0.168	0.089	0.041	1.863
C17orf99	2.989	24.613	0	0	2.989	8.615	0	13.008
C18orf21	0	75.125	0	0	0	0.418	7.437	67.27
C18orf25	0.033	0.323	0	0	0.033	0	0.01	0.28
C18orf32	46.149	74.732	0	0	46.149	0	0	28.584
C18orf54	0.039	0.634	0	0.039	0	0.063	0.443	0.089
C19orf12	0.601	47.396	0	0	0.601	5.561	0	41.234
C19orf18	0	0.202	0	0	0	0.138	0.051	0.013
C19orf24	0.87	4.13	0	0	0.87	0.023	0	3.236
C19orf25	1.248	3.793	0	0	1.248	0	0.639	1.906
C19orf38	11.869	79.916	0	0	11.869	7.343	4.377	56.326
C19orf44	1.12	5.11	0.05	0	1.07	2.181	0.111	1.698
C19orf47	0.033	11.514	0	0	0.033	0.238	0.189	11.054
C19orf53	0.16	4.262	0	0.112	0.048	0.016	0.078	4.008
C19orf54	0.02	2.77	0	0	0.02	0.043	1.426	1.28
C19orf57	1.612	44.581	0	0	1.612	5.693	0	37.276
C19orf66	0	22.442	0	0	0	0.477	0.323	21.642
C19orf67	11.956	62.713	0	0	11.956	0	0	50.756
C19orf70	0.927	1.761	0	0	0.927	0.213	0.047	0.574
C19orf71	0	0.617	0	0	0	0	0.051	0.567
C19orf81	0	0.482	0	0	0	0.035	0	0.447
C1D	0.024	11.624	0	0	0.024	0.323	1.142	10.135
C1GALT1	17.572	25.11	0	0	17.572	0	4.275	3.263
C1GALT1C1	0.709	24.879	0	0	0.709	0	0	24.17
C1QA	0	4.425	0	0	0	0	0	4.425
C1QB	0	9.233	0	0	0	0	0	9.233
C1QBP	0.884	1.801	0	0	0.884	0.043	0	0.873
C1QC	0	7.123	0	0	0	0	1.078	6.045
C1QL1	1.262	8.912	0	0	1.262	0	0.582	7.068
C1QL2	0	6.375	0	0	0	1.642	0	4.732
C1QL3	0	0.042	0	0	0	0	0	0.042
C1QL4	0.383	4.955	0	0	0.383	0	0	4.572
C1QTNF1	0.044	0.786	0	0	0.044	0.095	0.07	0.577
C1QTNF2	0	15.172	0	0	0	0.701	4.383	10.088
C1QTNF3	0	0.112	0	0	0	0	0.063	0.049
C1QTNF4	0.015	0.452	0	0.015	0	0.137	0	0.3
C1QTNF5	1.446	69.883	0	0	1.446	0	0	68.437
C1QTNF6	0	3.645	0	0	0	1.382	0	2.263
C1QTNF7	0	8.645	0	0	0	1.304	4.371	2.97
C1QTNF9B	0	17.788	0	0	0	0	12.721	5.067
C1R	1.821	6.23	0	0.4555	1.3655	0.1815	0	4.2275
C1RL	0	34.896	0	0	0	7.336	1.881	25.679
C1S	0.796	6.7795	0.796	0	0	0.6915	0	5.292
C1orf100	0	0.601	0	0	0	0.398	0.03	0.173
C1orf105	0	1.644	0	0	0	0	1.644	0
C1orf109	4.739	62.147	0	0	4.739	6.383	1.017	50.008
C1orf112	0	0.297	0	0	0	0	0.165	0.132
C1orf115	0.769	14.245	0.769	0	0	4.213	0	9.263
C1orf116	0	7.822	0	0	0	2.264	2.725	2.833
C1orf127	1.326	46.107	0	0	1.326	4.759	8.213	31.809
C1orf131	0.732	16.719	0	0	0.732	1.866	1.548	12.573
C1orf146	0	0.915	0	0	0	0.302	0.241	0.372
C1orf158	0.595	6.934	0	0	0.595	1.805	0	4.534
C1orf159	31.173	89.377	0	0	31.173	15.663	2.884	39.658
C1orf162	2.25	21.073	0	0.746	1.504	3.422	4.735	10.666
C1orf174	0	132.907	0	0	0	33.278	53.202	46.427
C1orf185	0	59.633	0	0	0	0.769	2.418	56.446
C1orf189	0.18	0.661	0	0	0.18	0	0	0.481
C1orf194	0	9.367	0	0	0	0	0	9.367
C1orf198	1.124	2.967	0	1.124	0	1.47	0	0.373
C1orf21	0	0	0	0	0	0	0	0
C1orf210	0	0.157	0	0	0	0.059	0	0.097
C1orf216	0.911	14.058	0	0	0.911	0	1.469	11.678
C1orf226	0	0.27	0	0	0	0.27	0	0
C1orf35	3.784	14.433	0	0	3.784	0.814	0	9.835
C1orf43	11.256	212.141	5.686	5.57	0	0	33.225	167.66
C1orf50	1.698	26.455	0	0	1.698	6.427	0.666	17.663
C1orf52	0.053	1.344	0.031	0	0.022	0.047	0	1.244
C1orf53	2.519	3.513	0	0	2.519	0.422	0	0.572
C1orf54	5.354	46.906	0	0	5.354	9.349	1.243	30.961
C1orf56	0.173	5.473	0	0	0.173	0	0	5.301
C1orf68	0	1.374	0	0	0	0	0.563	0.81
C1orf74	0	468.893	0	0	0	17.08	0	451.813
C1orf87	0	0.077	0	0	0	0.031	0	0.046
C1orf94	0	0.269	0	0	0	0.115	0.102	0.051
C2	0	4.616	0	0	0	0.622	0.836	3.158
C20orf141	0	9.606	0	0	0	2.975	0.657	5.975
C20orf173	0.071	0.646	0	0	0.071	0.232	0.028	0.314
C20orf194	0.692	14.075	0	0	0.692	0	0	13.383
C20orf27	0.117	1.511	0	0	0.117	0	0.87	0.524
C20orf85	0	0.264	0	0	0	0.083	0	0.18
C20orf96	1.512	34.522	0	0	1.512	26.668	0	6.343
C21orf62	0	5.572	0	0	0	1.45	0	4.122
C21orf91	0	9.631	0	0	0	2.436	0	7.195
C22orf15	2.932	47.647	0	1.641	1.291	1.212	15.591	27.911
C22orf23	0.116	2.345	0	0	0.116	0	0	2.23
C2CD2	4.174	13.092	0	0	4.174	2.833	0.347	5.736
C2CD2L	4.591	85.706	0	0	4.591	0	0	81.115
C2CD3	0.135	3.849	0	0.033	0.102	0	0.065	3.65
C2CD4A	0	30.203	0	0	0	3.873	3.457	22.872
C2CD4B	0	8.917	0	0	0	3.121	0	5.796
C2CD4C	0.218	1.255	0	0.135	0.083	0.794	0	0.244
C2CD4D	0	0.272	0	0	0	0.024	0.056	0.192
C2CD5	0.041	0.065	0.013	0.019	0.009	0	0.024	0
C2orf40	0.669	3.707	0	0.669	0	1.637	0.304	1.098
C2orf42	11.916	851.087	0	0	11.916	10.336	0	828.834
C2orf49	2.893	7.59	0	0.999	1.894	0	0.568	4.13
C2orf50	0.105	1.279	0.081	0	0.024	0.127	0	1.047
C2orf68	0	4.339	0	0	0	0.542	1.301	2.497
C2orf69	0	50.164	0	0	0	28.605	3.795	17.764
C2orf70	0	0.168	0	0	0	0.083	0	0.085
C2orf72	0.237	4.277	0	0	0.237	1.317	0.586	2.136
C2orf73	0	0.605	0	0	0	0.27	0.106	0.229
C2orf74	0.064	0.401	0.015	0	0.049	0.191	0	0.146
C2orf76	0	4.264	0	0	0	0.877	0.131	3.256
C2orf80	0	0.369	0	0	0	0.074	0	0.295
C2orf81	0	2.572	0	0	0	0.186	0.262	2.124
C2orf88	0	2.803	0	0	0	0.925	1.288	0.591
C3	0.535	31.159	0	0.535	0	14.906	2.034	13.685
C3AR1	0	3.049	0	0	0	0.474	0	2.575
C3orf14	0	0.24	0	0	0	0.025	0	0.215
C3orf18	0	209.65	0	0	0	0	3.484	206.166
C3orf20	0	0.85	0	0	0	0.185	0.155	0.511
C3orf30	1.163	6.945	0	0	1.163	1.82	1.042	2.92
C3orf33	0.728	14.574	0	0	0.728	5.587	0	8.259
C3orf38	0.095	0.931	0	0	0.095	0.045	0	0.792
C3orf52	0.332	3.926	0	0	0.332	1.12	1.118	1.356
C3orf62	0	18.257	0	0	0	0	0	18.257
C3orf67	0	0.256	0	0	0	0.108	0.027	0.122
C3orf70	0	2.131	0	0	0	1.352	0	0.779
C3orf80	0.028	0.194	0	0	0.028	0	0.075	0.091
C3orf84	0.588	18.541	0	0	0.588	0.903	1.042	16.008
C4A	0	5.1875	0	0	0	0.496	0	4.6915
C4B	0	5.1875	0	0	0	0.496	0	4.6915
C4orf17	0	5.524	0	0	0	4.974	0	0.55
C4orf19	0.236	0.945	0	0	0.236	0.709	0	0
C4orf33	1.156	28.272	0	0	1.156	0.862	1.463	24.791
C4orf36	0.764	12.165	0	0	0.764	3.531	1.539	6.331
C4orf45	0	0.359	0	0	0	0.062	0.212	0.085
C4orf46	4.703	31.33	0	2.222	2.481	0	1.979	24.648
C4orf47	0.041	0.341	0.041	0	0	0.151	0.048	0.102
C4orf51	0.009	0.214	0	0	0.009	0.042	0	0.163
C5	0.839	27.152	0	0	0.839	12.847	3.422	10.044
C5AR1	0.128	10.708	0	0	0.128	2.088	0	8.492
C5AR2	18.596	71.558	18.596	0	0	6.588	0.971	45.403
C5orf15	1.992	21.839	0.296	0.124	1.572	0.281	1.644	17.921
C5orf22	0.093	3.596	0.022	0	0.071	1.21	0.433	1.861
C5orf24	25.588	71.211	3.066	0	22.522	7.785	1.304	36.534
C5orf30	0	7.335	0	0	0	2.097	0	5.238
C5orf34	2.661	69.271	0.932	0	1.729	3.163	21.038	42.409
C5orf46	0	0.026	0	0	0	0	0.013	0.013
C5orf47	0.404	4.825	0	0	0.404	1.63	1.292	1.499
C5orf49	1.641	15.121	0	0	1.641	10.511	2.969	0
C5orf51	0	17.202	0	0	0	3.642	0.898	12.662
C5orf52	0	5.011	0	0	0	1.178	1.238	2.595
C5orf63	0	2.688	0	0	0	1.068	0.455	1.165
C6	0	1.236	0	0	0	0	0.628	0.608
C6orf106	0	0.096	0	0	0	0	0	0.096
C6orf118	0	0.949	0	0	0	0.949	0	0
C6orf120	0.101	1.096	0	0	0.101	0.339	0.656	0
C6orf136	0.179	2.143	0	0	0.179	0.075	0	1.89
C6orf141	0	38.646	0	0	0	9.294	0	29.352
C6orf15	0	0.203	0	0	0	0.149	0.034	0.02
C6orf163	0	11.552	0	0	0	3.296	4.425	3.831
C6orf201	0	12.262	0	0	0	4.56	4.603	3.099
C6orf203	2.853	24.075	0	0	2.853	1.189	0	20.033
C6orf222	87.965	233.352	87.965	0	0	124.593	0	20.794
C6orf47	7.846	76.294	0	0	7.846	0	0	68.448
C6orf62	2.062	35.746	0	0.266	1.797	0	0.646	33.038
C6orf89	4.596	246.448	0	0.512	4.084	9.974	0	231.878
C7	0	2.622	0	0	0	0.647	0	1.975
C7orf25	0.46	15.954	0	0	0.46	2.377	3.555	9.562
C7orf26	0	0.316	0	0	0	0.049	0.021	0.246
C7orf31	2.596	19.459	2.089	0	0.507	1.669	2.355	12.839
C7orf43	0	82.287	0	0	0	0	5.311	76.976
C7orf50	0.105	0.587	0	0	0.105	0.016	0	0.466
C7orf57	0	0.322	0	0	0	0.033	0.133	0.156
C8A	0	1.44	0	0	0	0.547	0.19	0.703
C8B	0	0.017	0	0	0	0.017	0	0
C8G	0.714	30.737	0	0	0.714	0	24.183	5.84
C8orf33	2.942	54.425	1.282	0	1.66	25.695	2.583	23.205
C8orf34	0	1.216	0	0	0	0	0	1.216
C8orf37	3.8	41.844	0.529	0.719	2.552	0.802	1.023	36.22
C8orf44-SGK3	0	2.032	0	0	0	0	0.536	1.496
C8orf48	0	0.966	0	0	0	0.839	0.128	0
C8orf58	0.769	109.37	0	0	0.769	0	0	108.601
C8orf59	0	16.589	0	0	0	10.326	0	6.263
C8orf74	0	7.569	0	0	0	1.995	0	5.574
C8orf76	0.005	0.155	0	0	0.005	0.1	0	0.05
C8orf82	0	2.175	0	0	0	0	0	2.175
C8orf88	0	0.088	0	0	0	0.006	0.012	0.07
C8orf89	0.028	0.2	0.014	0	0.014	0.042	0.02	0.109
C9	0	0.133	0	0	0	0.064	0.046	0.024
C9orf116	1.399	7.318	0	0	1.399	1.632	0	4.288
C9orf131	0.06	0.403	0	0	0.06	0.119	0.027	0.196
C9orf135	0	13.178	0	0	0	10.911	2.266	0
C9orf152	0	0.413	0	0	0	0.043	0.063	0.307
C9orf16	0	10.275	0	0	0	1.036	3.203	6.036
C9orf24	2.969	47.165	0	0	2.969	16.588	0.905	26.703
C9orf3	0	33.732	0	0	0	5.184	0.978	27.571
C9orf40	20.08	50.203	12.423	0	7.657	0.536	0.797	28.788
C9orf43	15.298	51.22	13.846	0	1.452	0	18.871	17.051
C9orf50	0.443	36.054	0	0	0.443	21.407	0	14.205
C9orf64	2.603	17.554	2.603	0	0	3.499	0	11.452
C9orf78	6.513	28.593	0	0	6.513	3.277	0	18.803
C9orf85	4.37	24.456	2.167	0	2.203	8.322	0	11.765
CA1	0	0.333	0	0	0	0	0.136	0.198
CA10	0	0.148	0	0	0	0	0.032	0.116
CA11	0.848	5.252	0	0	0.848	0	0	4.404
CA12	0.31	5.489	0	0	0.31	0	0.899	4.28
CA13	0.608	9.807	0	0.608	0	2.979	0	6.22
CA14	0	2.661	0	0	0	0.412	0	2.249
CA2	0.309	2.966	0	0	0.309	0.09	0	2.566
CA3	0	0.078	0	0	0	0	0	0.078
CA4	0.02	0.128	0	0	0.02	0	0	0.108
CA5A	0.549	3.074	0	0	0.549	0.261	0.474	1.79
CA5B	0.681	8.642	0	0	0.681	1.424	0.806	5.732
CA6	1.271	44.985	0	0	1.271	12.967	0.687	30.06
CA7	0	220.282	0	0	0	0	0.854	219.427
CA8	0.933	10.133	0	0.933	0	3.891	4.375	0.933
CA9	0.478	22.877	0	0	0.478	3.219	0.312	18.868
CAAP1	0.986	15.024	0	0.636	0.349	2.168	5.09	6.78
CAB39	3.708	32.359	0	0	3.708	0.721	0.332	27.597
CAB39L	0.393	4.502	0	0	0.393	0.158	0	3.951
CABIN1	0	0.037	0	0	0	0	0	0.037
CABLES1	1.192	9.734	0	0	1.192	0	1.537	7.005
CABLES2	0.632	2.958	0	0	0.632	0.552	0.024	1.75
CABP2	0.014	0.197	0	0	0.014	0.034	0	0.149
CABP4	0	0.598	0	0	0	0.048	0.013	0.536
CABP5	0	0.157	0	0	0	0.077	0.033	0.048
CABP7	0	1.794	0	0	0	0	1.142	0.652
CABS1	0	0.028	0	0	0	0	0.014	0.014
CABYR	42.93	727.927	0	0	42.93	109.371	9.527	566.099
CACFD1	0.394	1.309	0.33	0	0.065	0	0	0.914
CACHD1	0	2.737	0	0	0	1.167	0	1.57
CACNA1A	0	0.745	0	0	0	0	0	0.745
CACNA1B	0	0.094	0	0	0	0.085	0	0.009
CACNA1C	0	16.498	0	0	0	0	6.145	10.352
CACNA1D	0.04	0.203	0	0	0.04	0.123	0	0.04
CACNA1E	0	0.083	0	0	0	0	0	0.083
CACNA1F	0	1.504	0	0	0	0.267	0.094	1.143
CACNA1G	0	2.141	0	0	0	1.166	0	0.975
CACNA1H	0	0.019	0	0	0	0	0.019	0
CACNA1I	0	0.08	0	0	0	0.017	0.023	0.04
CACNA1S	0	8.555	0	0	0	0	0.551	8.004
CACNA2D1	0	0	0	0	0	0	0	0
CACNA2D2	0	0.262	0	0	0	0	0	0.262
CACNA2D3	0	2.819	0	0	0	0	0.564	2.255
CACNA2D4	0.095	0.56	0	0.095	0	0.254	0.089	0.122
CACNB1	0.067	1.676	0	0	0.067	0.011	0.302	1.296
CACNB2	0	17.412	0	0	0	1.947	2.525	12.94
CACNB3	0	5.268	0	0	0	0	1.43	3.837
CACNB4	0	1.044	0	0	0	0	1.044	0
CACNG1	0	8.063	0	0	0	3.325	1.145	3.593
CACNG2	0	4.758	0	0	0	0	0.347	4.411
CACNG3	0	2.077	0	0	0	0	0	2.077
CACNG4	0.411	6.272	0	0	0.411	1.844	0	4.018
CACNG5	0	3.2	0	0	0	1.565	0	1.635
CACNG6	0	12.896	0	0	0	0	2.223	10.673
CACNG7	0.063	0.471	0	0	0.063	0.25	0	0.158
CACNG8	0.641	40.697	0	0	0.641	0.482	1.485	38.089
CACTIN	0	5.919	0	0	0	0	0.075	5.844
CACUL1	0	16.437	0	0	0	7.433	2.173	6.831
CACYBP	3.361	24.304	0	0	3.361	5.166	7.139	8.638
CAD	0.19	2.035	0	0	0.19	0	0.08	1.766
CADM1	0	2.215	0	0	0	2.215	0	0
CADM2	0	0	0	0	0	0	0	0
CADM3	0	0.034	0	0	0	0.034	0	0
CADM4	0	0.309	0	0	0	0.152	0	0.158
CADPS	0	0.665	0	0	0	0	0	0.665
CADPS2	0	4.627	0	0	0	2.745	0.386	1.496
CAGE1	1.197	22.494	0	0	1.197	0.424	2.47	18.402
CALB1	0	4.274	0	0	0	0	2.461	1.814
CALB2	0	10.842	0	0	0	1.127	0	9.715
CALCB	0	0.146	0	0	0	0.085	0.061	0
CALCOCO1	0	8.639	0	0	0	0	0.482	8.157
CALCR	0	3.614	0	0	0	1.699	0	1.915
CALCRL	1.614	2.093	0	1.134	0.479	0	0	0.479
CALHM1	0.225	1.002	0.07	0	0.155	0.096	0	0.681
CALHM2	0	7.147	0	0	0	0	0	7.147
CALML3	0	3.075	0	0	0	0	0.236	2.839
CALML4	0	12.882	0	0	0	0.328	0	12.554
CALML5	0	2.691	0	0	0	0.801	0.472	1.417
CALN1	0	7.202	0	0	0	2.048	0.456	4.698
CALR	0	181.838	0	0	0	0	0	181.838
CALR3	0.186	2.609	0	0	0.186	0.116	0.233	2.074
CALU	1.46	10.38	0	0	1.46	0.917	2.299	5.704
CALY	1.76	13.301	0.997	0	0.763	4.386	0	7.156
CAMK1	1.134	29.187	0	0	1.134	3.91	2.102	22.041
CAMK1D	0	2.03	0	0	0	0.48	0	1.55
CAMK1G	0	0	0	0	0	0	0	0
CAMK2A	0	9.841	0	0	0	0.512	0.689	8.64
CAMK2B	0.835	1.926	0	0	0.835	0	0	1.091
CAMK2D	0	0.666	0	0	0	0.311	0.074	0.281
CAMK2G	17.016	240.197	0	0	17.016	0	0	223.18
CAMK2N1	0	5.995	0	0	0	1.016	0	4.98
CAMK2N2	0.014	1.398	0	0	0.014	0.088	0	1.296
CAMK4	0	1.454	0	0	0	1.454	0	0
CAMKK1	0	0.468	0	0	0	0.04	0.263	0.165
CAMKK2	0	10.577	0	0	0	1.402	5.123	4.052
CAMKMT	0.069	2.09	0.069	0	0	0.836	0.135	1.05
CAMKV	0	2.526	0	0	0	0	0	2.526
CAMLG	5.323	25.208	0	0	5.323	1.223	1.585	17.079
CAMP	2.351	16.643	0	0	2.351	0.964	0	13.328
CAMSAP1	1.742	10.366	0.519	0	1.224	0.965	0.579	7.081
CAMSAP2	0	0.229	0	0	0	0.011	0.027	0.191
CAMSAP3	0	10.979	0	0	0	0	0	10.979
CAMTA1	0	9.43	0	0	0	0.644	1.047	7.738
CAMTA2	1.105	13.821	0	0	1.105	1.172	2.942	8.602
CAND1	0	0.664	0	0	0	0.166	0.159	0.339
CAND2	0.073	0.88	0.021	0	0.053	0.294	0.087	0.426
CANT1	0	4.574	0	0	0	1.742	0	2.832
CANX	0	0.7	0	0	0	0.018	0	0.682
CAP1	0.276	14.866	0	0	0.276	2.511	0	12.079
CAP2	0.596	20.645	0	0	0.596	4.222	2.539	13.289
CAPG	0.875	609.308	0	0	0.875	28.255	21.665	558.513
CAPN1	0.801	14.645	0	0	0.801	0.525	0.903	12.416
CAPN10	0.045	0.613	0.045	0	0	0.093	0.231	0.244
CAPN11	2.597	74.693	0	0	2.597	32.794	0	39.302
CAPN12	2.43	22.879	0	0	2.43	1.606	0	18.843
CAPN13	0	29.462	0	0	0	23.542	5.92	0
CAPN15	2.615	5.401	0	0	2.615	1.271	0	1.516
CAPN2	0.51	12.933	0	0	0.51	3.08	0	9.343
CAPN3	6.102	27.284	0.998	0	5.104	3.604	1.971	15.608
CAPN5	0	0.11	0	0	0	0	0.056	0.054
CAPN6	0	3.178	0	0	0	0.53	1.059	1.589
CAPN7	2.922	49.684	0.831	0	2.091	0.911	6.644	39.207
CAPN8	8.6	23.439	8.6	0	0	4.14	5.209	5.49
CAPN9	0	38.656	0	0	0	13.128	0	25.529
CAPNS1	1.548	19.373	0.647	0	0.901	0	0	17.825
CAPNS2	0	2.849	0	0	0	0	0.747	2.102
CAPRIN1	0.494	6.542	0	0	0.494	0	0.132	5.916
CAPRIN2	1.93	14.602	0	1.93	0	7.583	0	5.089
CAPS2	0	0.122	0	0	0	0.031	0.021	0.071
CAPSL	0	5.059	0	0	0	0.355	4.202	0.502
CAPZA1	0	25.538	0	0	0	0	0	25.538
CAPZA2	0	1.638	0	0	0	0.09	0.048	1.5
CAPZA3	0	0.09	0	0	0	0.047	0.017	0.026
CAPZB	0	4.504	0	0	0	0.108	0.837	3.559
CARD10	0.843	3.836	0	0.843	0	0	2.453	0.54
CARD11	0	5.769	0	0	0	0.448	0.452	4.868
CARD14	0	12.112	0	0	0	3.81	0.582	7.72
CARD19	0	6.005	0	0	0	0.728	0.288	4.989
CARD6	0	1.265	0	0	0	0.352	0.173	0.74
CARD9	0	1.285	0	0	0	0	0	1.285
CARF	0.562	95.889	0	0	0.562	28.696	17.14	49.492
CARHSP1	0	13.855	0	0	0	0	0	13.855
CARM1	0.238	7.787	0	0.022	0.215	0.386	0.11	7.054
CARNMT1	0.854	15.146	0	0	0.854	6.828	1.634	5.831
CARNS1	0.071	0.95	0	0	0.071	0	0.109	0.77
CARS	5.25	45.321	0	0	5.25	2.8	0	37.271
CARS2	0	2.188	0	0	0	0.627	0	1.561
CARTPT	0	0.103	0	0	0	0.04	0.025	0.038
CASC1	0	3.142	0	0	0	0	0.525	2.617
CASC3	6.757	63.479	0	0	6.757	0	5.185	51.537
CASC4	0.813	58.853	0	0	0.813	14.649	0.739	42.652
CASD1	0	7.573	0	0	0	2.263	0	5.31
CASK	0	0.255	0	0	0	0	0.02	0.234
CASKIN1	9.683	23.241	0	0	9.683	0	2.132	11.426
CASKIN2	0	0.752	0	0	0	0	0	0.752
CASP1	0	7.615	0	0	0	1.885	5.729	0
CASP14	0	0.063	0	0	0	0	0.008	0.055
CASP2	0	2.506	0	0	0	0	0	2.506
CASP3	17.243	40.294	0	0	17.243	2.264	0	20.786
CASP4	0	3.876	0	0	0	1.036	2.84	0
CASP6	0	30.593	0	0	0	8.144	0	22.45
CASP7	0	53.01	0	0	0	29.676	21.343	1.99
CASP8	0	13.574	0	0	0	0.218	6.053	7.302
CASP8AP2	0.97	7.567	0	0	0.97	1.144	2.01	3.444
CASP9	0.169	1.913	0	0	0.169	0.036	0.12	1.589
CASQ1	0	0.301	0	0	0	0.043	0.176	0.082
CASQ2	0	0.107	0	0	0	0.087	0	0.02
CASR	0	7.52	0	0	0	3.278	0	4.242
CASS4	1.259	49.978	0	1.259	0	0	0	48.719
CAST	1.487	4.763	0.409	0.719	0.36	2.317	0	0.959
CASZ1	0	5.365	0	0	0	0	4.198	1.167
