gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
C16orf96	0.112	1.951	0	0	0.112	0.208	0.262	1.369
C17orf100	0.607	20.924	0	0	0.607	0.369	3.469	16.479
C17orf107	1.104	3.938	0	0	1.104	0.74	0	2.094
C17orf49	0	3.94	0	0	0	0	0	3.94
C17orf50	0.523	4.94	0	0	0.523	0.491	0	3.926
C17orf53	3.312	86.776	0	0	3.312	1.06	0	82.403
C17orf58	0.44	15.389	0	0	0.44	0.81	0	14.139
C17orf64	0.251	1.118	0.03	0	0.221	0	0.31	0.557
C17orf67	0	1.378	0	0	0	0.283	0.275	0.82
C17orf75	6.742	18.644	1.925	0	4.817	1.898	0	10.004
C17orf78	1.889	16.71	0.39	0	1.498	0	0.417	14.404
C17orf80	13.252	158.124	0	0	13.252	10.962	0	133.909
C17orf97	2.359	22.568	0	0	2.359	3.427	0.961	15.82
C17orf98	0.309	8.517	0	0	0.309	0.768	0.389	7.052
C17orf99	2.988	22.758	0	0	2.988	6.013	0	13.758
C18orf21	0	52.878	0	0	0	0.505	10.009	42.364
C18orf25	0.351	3.49	0	0	0.351	0	0.207	2.933
C18orf32	22.513	82.779	0	0	22.513	0	0	60.266
C18orf54	0.355	5.43	0	0.355	0	1.431	1.5	2.144
C19orf12	0.525	23.396	0	0	0.525	2.34	0	20.531
C19orf18	0.156	1.563	0	0.156	0	0.608	0.541	0.258
C19orf24	0.659	7.136	0	0	0.659	0.238	0	6.238
C19orf25	3.591	19.612	0	0	3.591	0	2.153	13.868
C19orf38	2.136	16.916	0.364	0	1.773	0.994	0.488	13.297
C19orf44	1.122	10.994	0.311	0	0.811	3.051	1.014	5.808
C19orf47	0.278	47.368	0	0	0.278	1.784	1.687	43.619
C19orf53	0.36	6.653	0	0.182	0.178	0.062	0.151	6.08
C19orf54	0.159	17.772	0	0	0.159	0.578	4.274	12.762
C19orf57	0.848	15.182	0	0	0.848	1.746	0.376	12.212
C19orf66	0	36.684	0	0	0	1.449	0.644	34.591
C19orf67	0.773	23.48	0	0	0.773	0	0	22.707
C19orf70	0.549	3.668	0	0	0.549	0.547	0.236	2.335
C19orf71	0	2.487	0	0	0	0	0.537	1.949
C19orf81	0.068	0.653	0	0	0.068	0.044	0	0.541
C1D	0	27.468	0	0	0	1.603	2.042	23.823
C1GALT1	1.37	17.51	0	0	1.37	0	11.457	4.682
C1GALT1C1	1.017	33.282	0	0	1.017	0	0.302	31.964
C1QA	0	2.637	0	0	0	0	0	2.637
C1QB	0	11.424	0	0	0	1.641	0	9.784
C1QBP	1.085	4.694	0	0	1.085	0.171	0	3.438
C1QC	1.09	4.771	0	0	1.09	0	0	3.681
C1QL1	0.918	8.517	0	0	0.918	0	0.423	7.176
C1QL2	0	4.862	0	0	0	0.687	1.018	3.158
C1QL3	0	1.176	0	0	0	0	0	1.176
C1QL4	0.68	6.479	0	0	0.68	0	0	5.799
C1QTNF1	0	5.557	0	0	0	1.891	0.463	3.202
C1QTNF2	0	7.233	0	0	0	0	0.764	6.469
C1QTNF3	0	0.362	0	0	0	0.139	0	0.223
C1QTNF4	0	3.345	0	0	0	1.321	0	2.024
C1QTNF5	2.013	71.492	0	0	2.013	0	0	69.48
C1QTNF6	0	3.942	0	0	0	0.683	0	3.259
C1QTNF7	0	5.348	0	0	0	0.746	1.554	3.048
C1QTNF9B	0	10.769	0	0	0	0	3.392	7.377
C1R	0	2.153	0	0	0	0.273	0	1.88
C1RL	0	14.393	0	0	0	4.554	1.393	8.446
C1S	1.0295	9.5505	1.0295	0	0	0.7475	0	7.774
C1orf100	0	4.425	0	0	0	2.097	0.29	2.039
C1orf105	1.231	4.962	0	1.231	0	0	3.731	0
C1orf109	5.502	49.417	0	0	5.502	16.574	1.03	26.311
C1orf112	0.373	4.803	0	0	0.373	0	1.994	2.436
C1orf115	0.644	6.122	0.644	0	0	1.077	0	4.401
C1orf116	0	3.059	0	0	0	0.867	2.192	0
C1orf127	1.314	22.396	0	0	1.314	1.778	1.19	18.114
C1orf131	0.493	29.111	0	0	0.493	1.047	1.975	25.595
C1orf146	0	2.307	0	0	0	0.504	0.628	1.175
C1orf158	0	5.588	0	0	0	2.193	0	3.396
C1orf159	2.216	51.007	0	0	2.216	10.659	3.392	34.74
C1orf162	2.66	27.204	0	1.411	1.249	4.03	2.336	18.179
C1orf174	0	35.643	0	0	0	5.436	7.539	22.668
C1orf185	0	17.552	0	0	0	0.641	0.812	16.099
C1orf189	0.558	2.29	0	0	0.558	0	0	1.732
C1orf194	0	6.626	0	0	0	0	0.449	6.176
C1orf198	0	5.607	0	0	0	3.956	0	1.651
C1orf21	0	0.064	0	0	0	0	0	0.064
C1orf210	0	0.706	0	0	0	0.205	0.054	0.447
C1orf216	1.522	17.363	0	0	1.522	1.403	1.005	13.434
C1orf226	0	2.426	0	0	0	0.565	0	1.861
C1orf35	1.714	12.486	0	0	1.714	0.759	0	10.013
C1orf43	21.418	368.228	9.279	12.139	0	0	32.776	314.034
C1orf50	0.652	22.089	0	0	0.652	4.017	0.4	17.02
C1orf52	0.528	10.316	0.416	0	0.113	0.431	0.223	9.134
C1orf53	1.28	3.312	0	0	1.28	0.623	0	1.409
C1orf54	0.772	18.366	0	0	0.772	3.83	1.242	12.522
C1orf56	0.474	23.995	0	0	0.474	0	0	23.521
C1orf68	1.119	8.111	0	1.119	0	0	1.119	5.873
C1orf74	0	61.582	0	0	0	12.883	0	48.7
C1orf87	0	0.466	0	0	0	0.275	0	0.191
C1orf94	0	2.985	0	0	0	1.677	0.789	0.518
C2	0	6.093	0	0	0	1.311	0.458	4.324
C20orf141	0	24.882	0	0	0	5.937	1.383	17.562
C20orf173	0.195	5.69	0	0	0.195	2.692	0	2.803
C20orf194	1.111	11.767	0	0	1.111	1.38	0.889	8.386
C20orf27	0	6.329	0	0	0	0	0.465	5.865
C20orf85	0.065	1.109	0	0	0.065	0.605	0	0.439
C20orf96	0.775	12.958	0	0	0.775	7.916	0	4.267
C21orf62	0	4.22	0	0	0	1.12	0	3.1
C21orf91	0	4.304	0	0	0	1.771	0	2.533
C22orf15	0.451	12.04	0	0	0.451	1.307	2.774	7.509
C22orf23	0.274	7.564	0	0	0.274	0	0	7.291
C2CD2	1.097	16.645	0	0	1.097	7.175	0.805	7.567
C2CD2L	1.296	17.242	0	0	1.296	0	0	15.946
C2CD3	2.325	57.349	0	0	2.325	0	1.579	53.445
C2CD4A	0	9.854	0	0	0	0	1.816	8.038
C2CD4B	0	9.542	0	0	0	2.424	0.586	6.532
C2CD4C	0.501	9.518	0	0.501	0	7.476	0	1.541
C2CD4D	0	1.28	0	0	0	0.138	0.203	0.939
C2CD5	0.246	0.503	0.158	0.047	0.041	0.06	0.083	0.114
C2orf40	1.914	4.736	0	1.914	0	1.588	0.288	0.946
C2orf42	6.225	172.073	0	0	6.225	6.503	0	159.346
C2orf49	5.824	10.918	0	1.85	3.974	0	1.967	3.127
C2orf50	0	2.2	0	0	0	0.33	0	1.87
C2orf68	0	20.883	0	0	0	2.427	0.922	17.533
C2orf69	2.083	31.845	2.083	0	0	10.442	3.432	15.888
C2orf70	0.228	0.96	0	0	0.228	0	0	0.732
C2orf72	0	7.755	0	0	0	2.523	1.958	3.275
C2orf73	1.608	5.123	0	0	1.608	0.512	0.814	2.189
C2orf74	0.513	6.001	0	0	0.513	3.874	0.584	1.031
C2orf76	0	16.04	0	0	0	1.846	0.522	13.671
C2orf80	0	2.528	0	0	0	0.216	0.387	1.924
C2orf81	0	3.395	0	0	0	0.197	0.201	2.997
C2orf88	0	4.805	0	0	0	0.927	2.866	1.013
C3	0.451	7.963	0	0.451	0	1.187	0.595	5.73
C3AR1	0	4.07	0	0	0	0.679	0	3.391
C3orf14	0	2.944	0	0	0	1.02	0	1.924
C3orf18	1.302	23.002	0	1.302	0	0	0.476	21.224
C3orf20	0	7.152	0	0	0	2.662	1.44	3.05
C3orf30	1.233	11.668	0	0	1.233	3.41	3.689	3.337
C3orf33	0.7	28.966	0.7	0	0	7.813	0	20.453
C3orf38	0.266	5.006	0	0	0.266	0.275	0	4.466
C3orf52	0.59	10.084	0	0	0.59	3.412	2.192	3.889
C3orf62	0	12.904	0	0	0	0	0	12.904
C3orf67	0	4.058	0	0	0	1.495	1.116	1.446
C3orf70	0	2.035	0	0	0	1.937	0	0.099
C3orf80	0	1.348	0	0	0	0	0.293	1.055
C3orf84	0.417	10.833	0	0	0.417	1.073	0.581	8.762
C4A	0.0995	1.9145	0.0995	0	0	0.629	0	1.1855
C4B	0.0995	1.9145	0.0995	0	0	0.629	0	1.1855
C4orf17	0	9.166	0	0	0	6.569	0	2.597
C4orf19	0	0.88	0	0	0	0.88	0	0
C4orf33	0.47	11.308	0	0	0.47	2.182	1.737	6.919
C4orf36	0.59	13.246	0	0	0.59	2.457	2.048	8.151
C4orf45	0	2.017	0	0	0	0.141	1.074	0.802
C4orf46	5.709	32.331	0	1.756	3.952	0	5.588	21.034
C4orf47	0.252	3.635	0.252	0	0	1.044	0.252	2.088
C4orf51	0	2.939	0	0	0	0.878	0	2.061
C5	0	8.692	0	0	0	4.515	0.959	3.218
C5AR1	0.894	20.726	0	0	0.894	2.482	0	17.35
C5AR2	1.839	24.131	1.839	0	0	8.038	0	14.253
C5orf15	3.293	26.187	0.187	0.264	2.841	0.505	8.388	14.001
C5orf22	0.214	7.441	0.066	0	0.148	1.21	1.215	4.803
C5orf24	13.796	118.901	0	0	13.796	19.64	0.434	85.031
C5orf30	0	11.501	0	0	0	0	0	11.501
C5orf34	2.491	35.47	2.491	0	0	4.529	17.687	10.763
C5orf46	0	0.47	0	0	0	0.091	0.11	0.27
C5orf47	1.748	13.622	0	0	1.748	5.512	3.202	3.159
C5orf49	2.359	9.724	0	0	2.359	3.981	3.384	0
C5orf51	0	7.887	0	0	0	0.343	2.638	4.906
C5orf52	0.133	3.965	0.133	0	0	1.268	0.76	1.804
C5orf63	0	2.786	0	0	0	0.409	1.034	1.343
C6	0	2.188	0	0	0	0	2.188	0
C6orf106	0.281	0.791	0	0	0.281	0	0	0.51
C6orf118	0	0.674	0	0	0	0.674	0	0
C6orf120	0	3.763	0	0	0	3.184	0.579	0
C6orf136	0.57	4.022	0	0	0.57	0.412	0	3.039
C6orf141	0	43.398	0	0	0	7.296	0	36.101
C6orf15	0.06	0.929	0	0.06	0	0.609	0	0.26
C6orf163	0	6.428	0	0	0	2.13	1.774	2.524
C6orf201	0	14.527	0	0	0	4.854	2.011	7.662
C6orf203	0.95	14.038	0.315	0	0.635	0.786	0	12.302
C6orf222	16.973	36.922	16.973	0	0	16.005	0	3.943
C6orf47	5.094	16.902	0	0	5.094	0	0	11.808
C6orf62	2.081	29.528	0	0	2.081	0	0.585	26.862
C6orf89	3.303	55.782	0	0.925	2.378	1.805	0	50.674
C7	0.506	4.754	0.506	0	0	1.922	0	2.325
C7orf25	1.24	111.46	0	0	1.24	36.756	47.671	25.793
C7orf26	0	15.693	0	0	0	1.149	0.817	13.726
C7orf31	1.212	9.081	1.212	0	0	1.972	0.58	5.317
C7orf43	0	21.074	0	0	0	0	0.499	20.575
C7orf50	0.091	2.036	0	0	0.091	0.06	0	1.885
C7orf57	0.695	3.626	0	0	0.695	0	0.55	2.381
C8A	0	2.468	0	0	0	1.059	0	1.41
C8B	0	1.721	0	0	0	0.827	0.327	0.567
C8G	0.769	6.562	0	0	0.769	0	3.264	2.53
C8orf33	0	21.696	0	0	0	8.991	1.357	11.348
C8orf34	0	2.494	0	0	0	0	0	2.494
C8orf37	2.974	12.462	0	0.813	2.161	0.306	0.619	8.562
C8orf44-SGK3	0	13.809	0	0	0	0	3.603	10.206
C8orf48	0	1.654	0	0	0	1.654	0	0
C8orf58	0.739	23.863	0	0	0.739	0	0	23.124
C8orf59	1.173	19.642	0	0	1.173	3.736	0	14.733
C8orf74	0	6.855	0	0	0	2.11	0	4.745
C8orf76	0.076	0.775	0	0	0.076	0.263	0	0.437
C8orf82	0	4.987	0	0	0	0	0	4.987
C8orf88	0	0.424	0	0	0	0.05	0.076	0.298
C8orf89	1.024	2.575	0.512	0.128	0.384	0.304	0.321	0.927
C9	0	3.275	0	0	0	0.422	0.509	2.344
C9orf116	0	5.757	0	0	0	0.723	0	5.034
C9orf131	0.056	0.704	0	0	0.056	0.238	0.041	0.37
C9orf135	0	9.824	0	0	0	9.824	0	0
C9orf152	0	1.543	0	0	0	0.326	0.2	1.017
C9orf16	0	8.361	0	0	0	0.873	3.222	4.266
C9orf24	1.259	19.828	0	0	1.259	6.918	1.777	9.874
C9orf3	0	20.496	0	0	0	0.983	1.086	18.427
C9orf40	30.182	119.526	1.53	0	28.651	1.42	2.885	85.04
C9orf43	1.732	10.933	1.08	0	0.652	0	2.089	7.112
C9orf50	0.823	13.677	0	0	0.823	1.826	0	11.028
C9orf64	3.756	17.717	3.756	0	0	2.084	0	11.876
C9orf78	4.36	42.731	0	0	4.36	7.918	0	30.453
C9orf85	3.788	30.301	1.894	0	1.894	11.149	0.947	14.417
CA1	0	2.722	0	0	0	0	0.857	1.865
CA10	0	0.445	0	0	0	0.09	0.236	0.118
CA11	0.667	6.09	0	0	0.667	0	0	5.423
CA12	0.196	3.038	0	0	0.196	0	1.265	1.577
CA13	0.615	7.221	0	0.615	0	3.401	0	3.205
CA14	0	4.752	0	0	0	1.257	0	3.494
CA2	1.425	8.056	0	0	1.425	0	0	6.631
CA3	0	0.475	0	0	0	0	0	0.475
CA4	0.111	1.671	0	0	0.111	0	0	1.561
CA5A	0.855	14.518	0	0	0.855	1.442	2.302	9.919
CA5B	2.003	7.464	0	1.122	0.881	0.523	1.736	3.203
CA6	1.801	22.017	0	0	1.801	6.974	1.131	12.111
CA7	1.472	57.636	0	0	1.472	0	3.419	52.745
CA8	0.954	5.059	0.511	0	0.443	1.521	0.805	1.779
CA9	0.964	11.477	0	0	0.964	0.417	0.573	9.522
CAAP1	1.547	16.25	0	0.756	0.791	6.276	2.038	6.389
CAB39	7.944	92.879	0	0	7.944	1.878	0.503	82.554
CAB39L	2.174	42.437	0	0	2.174	8.127	0	32.136
CABIN1	0	1.353	0	0	0	0	0	1.353
CABLES1	0.76	7.393	0	0	0.76	1.149	0	5.485
CABLES2	0.588	4.048	0	0	0.588	0.58	0.498	2.382
CABP2	0	1.658	0	0	0	0.3	0	1.358
CABP4	0	2.702	0	0	0	0.213	0	2.489
CABP5	0	0.903	0	0	0	0.449	0.167	0.288
CABP7	0	2.804	0	0	0	0	2.405	0.399
CABS1	0	0.924	0	0	0	0	0.524	0.4
CABYR	5.554	65.362	0	0	5.554	5.794	0	54.014
CACFD1	0.353	1.877	0.185	0	0.168	0	0	1.524
CACHD1	0	10.179	0	0	0	5.164	0	5.014
CACNA1A	0	14.471	0	0	0	0	3.074	11.397
CACNA1B	0	0.304	0	0	0	0.277	0	0.026
CACNA1C	0	12.429	0	0	0	0	6.538	5.891
CACNA1D	0.454	1.992	0	0	0.454	0.509	0	1.028
CACNA1E	0.273	0.273	0	0.273	0	0	0	0
CACNA1F	0	4.424	0	0	0	0.944	0.14	3.34
CACNA1G	0	2.68	0	0	0	0.576	0	2.104
CACNA1H	0	0	0	0	0	0	0	0
CACNA1I	0	0.839	0	0	0	0	0.228	0.611
CACNA1S	0	3.255	0	0	0	0	0	3.255
CACNA2D1	0	0.203	0	0	0	0	0	0.203
CACNA2D2	0	0.533	0	0	0	0	0	0.533
CACNA2D3	0	4.28	0	0	0	1.642	0.59	2.048
CACNA2D4	0.391	2.482	0	0.391	0	1.147	0.493	0.451
CACNB1	0.747	8.253	0	0	0.747	0.23	0.935	6.341
CACNB2	0	20.606	0	0	0	4.73	3.706	12.169
CACNB3	0	4.614	0	0	0	0	0.834	3.78
CACNB4	0	0.861	0	0	0	0	0.861	0
CACNG1	0	7.238	0	0	0	3.33	0.878	3.029
CACNG2	0	6.092	0	0	0	0	0.84	5.252
CACNG3	0	3.549	0	0	0	1.097	0.586	1.866
CACNG4	0	4.754	0	0	0	2.258	0	2.496
CACNG5	0.459	8.565	0	0	0.459	3.531	0.418	4.158
CACNG6	0	7.709	0	0	0	0	2.511	5.198
CACNG7	0.617	3.168	0	0	0.617	0.576	0.226	1.748
CACNG8	0	15.981	0	0	0	0.976	1.455	13.551
CACTIN	0	10.69	0	0	0	0	0.556	10.134
CACUL1	1.817	20.829	0	0	1.817	8.522	1.292	9.197
CACYBP	4.043	41.593	0	0	4.043	5.577	9.774	22.199
CAD	0.644	5.908	0	0	0.644	0	0.341	4.924
CADM1	1.326	2.482	0	1.326	0	1.156	0	0
CADM2	0.377	1.314	0	0	0.377	0.937	0	0
CADM3	0	0.2	0	0	0	0.2	0	0
CADM4	0	4.445	0	0	0	2.539	0	1.905
CADPS	0	3.586	0	0	0	0	2.536	1.049
CADPS2	0	9.588	0	0	0	1.865	2.097	5.625
CAGE1	0	7.404	0	0	0	0.886	1.047	5.471
CALB1	0	4.068	0	0	0	0	1.826	2.242
CALB2	0	5.211	0	0	0	1.911	0.226	3.074
CALCB	0	0.513	0	0	0	0	0.513	0
CALCOCO1	0	8.145	0	0	0	0	0.659	7.485
CALCR	0	4.539	0	0	0	1.971	0	2.568
CALCRL	2.302	3.365	0	1.775	0.527	1.063	0	0
CALHM1	0.223	1.128	0.097	0	0.126	0	0	0.905
CALHM2	0	8.528	0	0	0	0	0	8.528
CALML3	0	5.4	0	0	0	0	0	5.4
CALML4	0.606	9.12	0	0	0.606	1.904	0	6.61
CALML5	0	4.611	0	0	0	2.407	0	2.204
CALN1	0	22.448	0	0	0	5.038	2.897	14.513
CALR	0	52.094	0	0	0	0	0	52.094
CALR3	0	40.86	0	0	0	1.962	9.073	29.825
CALU	10.18	58.709	0.569	0	9.611	1.479	1.607	45.443
CALY	0.614	5.681	0.614	0	0	2.327	0	2.74
CAMK1	1.705	17.593	0	0	1.705	1.892	0.457	13.539
CAMK1D	0	5.631	0	0	0	1.667	0	3.964
CAMK1G	0	1.47	0	0	0	0.949	0	0.521
CAMK2A	0	8.152	0	0	0	0.493	1.196	6.463
CAMK2B	0.44	2.854	0	0	0.44	0	0	2.413
CAMK2D	0.436	7.383	0	0	0.436	1.734	1.723	3.491
CAMK2G	0.768	43.984	0	0	0.768	0	0	43.216
CAMK2N1	0	4.278	0	0	0	0.262	0	4.016
CAMK2N2	0.145	3.853	0	0	0.145	0.744	0	2.964
CAMK4	0	2.19	0	0	0	1.692	0	0.498
CAMKK1	0	1.677	0	0	0	0.17	1.038	0.469
CAMKK2	0	5.518	0	0	0	0.435	2.41	2.673
CAMKMT	0.441	6.154	0.441	0	0	1.008	1.817	2.888
CAMKV	0	1.564	0	0	0	0	0.349	1.215
CAMLG	4.328	27.214	0	0	4.328	1.711	1.397	19.777
CAMP	0.292	4.534	0	0	0.292	0	0	4.242
CAMSAP1	1.756	9.56	1.094	0	0.662	2.249	0.872	4.684
CAMSAP2	0	0.718	0	0	0	0.092	0.048	0.579
CAMSAP3	0	10.421	0	0	0	0	0	10.421
CAMTA1	0	26.75	0	0	0	2.216	3.669	20.864
CAMTA2	0.234	3.721	0	0	0.234	0.865	0.628	1.995
CAND1	0.458	5.701	0	0	0.458	1.714	1.691	1.838
CAND2	0.138	0.975	0.041	0	0.097	0.238	0.037	0.562
CANT1	0	5.82	0	0	0	3.199	0	2.622
CANX	0	6.524	0	0	0	0.747	0	5.777
CAP1	0.679	14.721	0	0	0.679	1.499	0	12.544
CAP2	2.872	43.36	0	0	2.872	4.21	7.349	28.93
CAPG	0.752	167.695	0	0	0.752	15.192	9.899	141.852
CAPN1	0.281	6.174	0	0	0.281	0.235	0.37	5.288
CAPN10	0.135	2.853	0.135	0	0	0.557	0.376	1.786
CAPN11	1.75	12.609	0	0	1.75	1.814	0	9.045
CAPN12	3.892	21.55	0	0	3.892	2.758	0	14.9
CAPN13	0	9.48	0	0	0	6.13	3.35	0
CAPN15	0	1.185	0	0	0	0.761	0	0.423
CAPN2	0	9.029	0	0	0	3.067	0	5.962
CAPN3	0	21.6	0	0	0	2.692	3.027	15.88
CAPN5	0	2.101	0	0	0	0	0.431	1.67
CAPN6	0	2.806	0	0	0	0.727	1.496	0.583
CAPN7	5.103	23.784	0.76	0	4.343	2.454	2.305	13.922
CAPN8	2.904	16.963	2.904	0	0	6.927	4.593	2.538
CAPN9	0	9.507	0	0	0	0.463	0	9.045
CAPNS1	1.614	9.426	0.238	0	1.375	0	0	7.812
CAPNS2	0	3.499	0	0	0	0	1.048	2.452
CAPRIN1	1.978	17.84	0	0	1.978	0	1.401	14.461
CAPRIN2	0	19.391	0	0	0	7.308	0	12.082
CAPS2	0	0.781	0	0	0	0.192	0.1	0.49
CAPSL	0	4.285	0	0	0	0.399	3.397	0.488
CAPZA1	0.501	16.249	0	0	0.501	0	0	15.748
CAPZA2	0	74.52	0	0	0	0	1.09	73.429
CAPZA3	0	2.301	0	0	0	0.832	0.285	1.185
CAPZB	0	44.68	0	0	0	1.923	8.475	34.283
CARD10	1.757	4.672	0	1.757	0	0	0.959	1.955
CARD11	0	9.855	0	0	0	1.754	2.229	5.872
CARD14	0.895	8.269	0	0.446	0.45	2.249	0.47	4.655
CARD19	0	8.378	0	0	0	1.708	0.868	5.802
CARD6	1.199	5.326	0	0.327	0.872	0.72	1.535	1.872
CARD9	0	0.708	0	0	0	0	0	0.708
CARF	0.362	95.179	0	0	0.362	15.39	22.523	56.904
CARHSP1	0	7.246	0	0	0	0	0	7.246
CARM1	4.229	78.635	0	0.421	3.808	9.315	0.636	64.454
CARNMT1	0	43.892	0	0	0	15.952	12.029	15.912
CARNS1	0.345	2.488	0	0	0.345	0	0.533	1.61
CARS	3.546	32.292	0	0	3.546	0.761	0	27.986
CARS2	0	4.05	0	0	0	1.175	0.765	2.11
CARTPT	0	3.742	0	0	0	2.057	0.214	1.472
CASC1	0	6.183	0	0	0	0	0	6.183
CASC3	7.124	65.412	0	0	7.124	0	8.625	49.664
CASC4	0	78.313	0	0	0	23.915	0	54.397
CASD1	0	11.699	0	0	0	1.298	0	10.4
CASK	0	2.033	0	0	0	0	0.285	1.748
CASKIN1	1.266	12.653	0	0	1.266	0	1.092	10.295
CASKIN2	0	0.628	0	0	0	0	0	0.628
CASP1	0	5.812	0	0	0	1.664	4.148	0
CASP14	0	0.717	0	0	0	0.023	0.283	0.411
CASP2	0.618	1.47	0.618	0	0	0	0	0.852
CASP3	19.359	69.529	0	0	19.359	1.793	0	48.377
CASP4	0	8.59	0	0	0	2.069	6.521	0
CASP6	0	19.732	0	0	0	9.87	0	9.862
CASP7	0	28.105	0	0	0	20.265	6.902	0.938
CASP8	0	68.86	0	0	0	10.541	30.447	27.871
CASP8AP2	3.126	51.493	0	0	3.126	15.966	11.829	20.572
CASP9	0.085	2.87	0	0	0.085	0.28	0.601	1.904
CASQ1	0	0.545	0	0	0	0.055	0.128	0.362
CASQ2	0	0.588	0	0	0	0.418	0	0.17
CASR	0.442	5.791	0.442	0	0	2.556	0	2.793
CASS4	1.19	16.791	0	1.19	0	0	0	15.601
CAST	1.165	6.867	0.563	0	0.602	4.347	0	1.354
CASZ1	0	3.242	0	0	0	0	1.651	1.591
CAT	0	1.501	0	0	0	0.465	0	1.036
CATSPER1	1.005	10.145	0	0	1.005	3.439	0	5.702
CATSPER2	1.189	7.63	0	0	1.189	0.287	0.41	5.744
CATSPER3	0.962	3.803	0.452	0	0.51	1.116	0.315	1.409
CATSPER4	0.882	21.665	0	0	0.882	3.663	0.62	16.499
CATSPERB	0	5.569	0	0	0	3.612	0.902	1.055
CATSPERD	0.769	40.435	0	0	0.769	8.325	0	31.341
CATSPERG	2.9805	23.494	0	0	2.9805	0.291	0.66	19.5625
CAV1	0	1.047	0	0	0	0.246	0.493	0.308
CAV2	0	1.307	0	0	0	0	0	1.307
CAV3	0.616	10.081	0	0	0.616	5.189	0	4.276
CBFA2T2	4.678	124.97	0	0	4.678	0	0.994	119.299
CBFA2T3	0	0.616	0	0	0	0	0	0.616
CBFB	16.808	68.723	0	1.077	15.731	0.693	5.749	45.474
CBL	0	5.608	0	0	0	0	0	5.608
CBLB	0	3.241	0	0	0	1.764	0.784	0.693
CBLC	0	34.405	0	0	0	9.425	1.373	23.607
CBLIF	1.436	8.647	0	1.436	0	1.079	2.835	3.298
CBLL1	0	8.053	0	0	0	3.414	1.778	2.861
CBLN1	0	4.653	0	0	0	0	0	4.653
CBLN2	4.285	13.422	0	4.285	0	1.428	0	7.708
CBLN3	0.362	2.534	0.254	0	0.108	0.55	0	1.621
CBLN4	0	2.189	0	0	0	0	0	2.189
CBR1	0.661	22.058	0	0	0.661	8.275	0	13.122
CBR3	0.07	0.772	0	0	0.07	0.225	0.024	0.452
CBR4	0	17.016	0	0	0	1.561	4.182	11.273
CBS	0.671	4.364	0.671	0	0	0.587	0.11	2.996
CBSL	0.671	4.364	0.671	0	0	0.587	0.11	2.996
CBWD1	0.639	2.046	0	0	0.639	0	0.455	0.952
CBX1	1.84	61.39	0	0	1.84	4.383	0	55.167
CBX2	0	7.412	0	0	0	1.967	0	5.445
CBX3	1.478	48.685	0	0	1.478	5.851	0	41.355
CBX4	0	2.409	0	0	0	0	0	2.409
CBX5	0	1.796	0	0	0	0.251	0	1.545
CBX6	0	7.147	0	0	0	0	0.836	6.311
CBX7	0.284	1.9	0	0	0.284	0.085	0	1.531
CBX8	0	1.228	0	0	0	0	0	1.228
CBY1	3.435	32.543	0	0	3.435	1.535	0.262	27.31
CC2D1A	0	4.957	0	0	0	0	2.045	2.912
CC2D1B	1.98	59.492	0	0	1.98	6.011	2.833	48.669
CC2D2A	0.631	11.697	0.631	0	0	6.712	2.399	1.955
CCAR1	4.783	34.677	0	3.215	1.569	1.563	0.539	27.792
CCAR2	0	1.639	0	0	0	0.682	0	0.958
CCBE1	0	2.08	0	0	0	0.254	0.369	1.458
CCDC102A	0	0.526	0	0	0	0.056	0	0.47
CCDC103	0	86.116	0	0	0	1.715	5.431	78.969
CCDC105	0.041	0.695	0	0	0.041	0.135	0.142	0.377
CCDC106	0	0	0	0	0	0	0	0
CCDC107	0.588	16.859	0	0.588	0	1.665	2.435	12.17
CCDC110	0	2.359	0	0	0	0.49	1.489	0.379
CCDC112	3.091	14.882	1.502	0	1.589	0.13	0	11.662
CCDC113	0	10.358	0	0	0	2.377	1.89	6.091
CCDC114	3.719	18.267	2.238	0	1.481	5.498	0	9.05
CCDC115	0.486	50.173	0.486	0	0	2.037	0	47.65
CCDC116	0.261	3.719	0	0	0.261	2.34	0	1.118
CCDC117	0.222	2.503	0.222	0	0	0.105	0	2.176
CCDC12	0.387	76.196	0	0	0.387	7.084	15.543	53.182
CCDC120	0	1.486	0	0	0	0.153	0	1.334
CCDC121	0	0.604	0	0	0	0.325	0	0.278
CCDC122	0	0.533	0	0	0	0	0.255	0.278
CCDC124	2.957	41.279	0	0	2.957	0	0.335	37.988
CCDC125	0	13.936	0	0	0	1.886	0.823	11.227
CCDC126	0.294	2.289	0.153	0	0.141	0.418	0.256	1.322
CCDC127	1.656	15.439	1.656	0	0	4.822	0	8.962
CCDC13	0	0.291	0	0	0	0.165	0	0.126
CCDC130	0.198	3.658	0	0	0.198	0.125	0	3.336
CCDC134	3.952	25.495	0	2.303	1.649	3.061	2.083	16.399
CCDC136	0	6.313	0	0	0	1.455	3.206	1.653
CCDC137	15.578	81.961	0	0	15.578	3.135	0	63.248
CCDC138	2.025	8.071	0	0	2.025	0.224	2.288	3.534
CCDC14	1.769	30.228	0.552	0	1.218	1.903	8.362	18.193
CCDC141	0	3.596	0	0	0	0.91	0.34	2.346
CCDC142	0	4.478	0	0	0	0.651	0	3.827
CCDC146	0	0.134	0	0	0	0.134	0	0
