gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
EAF2	2.703	29.268	0.78	0.883	1.04	3.998	16.275	6.292
EAPP	3.608	34.908	0	0	3.608	11.175	0.7	19.425
EARS2	0.66	43.717	0	0	0.66	7.634	8.232	27.191
EBAG9	0.067	1.683	0	0.033	0.033	0.302	0.498	0.816
EBF1	0	0	0	0	0	0	0	0
EBF2	0	0	0	0	0	0	0	0
EBF3	0.331	0.596	0.331	0	0	0	0.21	0.055
EBF4	0	1.299	0	0	0	0	1.299	0
EBI3	4.393	24.791	0	0	4.393	1.546	3.976	14.877
EBNA1BP2	1.865	6.654	0	0	1.865	0	2.092	2.697
EBP	2.45	36.534	1.225	0	1.225	11.955	0.963	21.167
EBPL	0	1.547	0	0	0	0.437	0.114	0.996
ECD	3.159	25.211	0	0	3.159	0	1.973	20.08
ECE1	0.334	12.882	0	0	0.334	0.259	0	12.289
ECE2	0.421	14.965	0	0	0.421	0.917	0.809	12.819
ECEL1	0	1.154	0	0	0	0.365	0.333	0.456
ECH1	0.293	3.778	0	0	0.293	0.179	0	3.306
ECHDC1	0	156.159	0	0	0	89.722	19.095	47.341
ECHDC2	3.493	33.657	0	0	3.493	9.25	0	20.914
ECHDC3	0	2.971	0	0	0	0.395	0.19	2.385
ECHS1	2.37	11.966	0	0	2.37	1.413	0.489	7.693
ECI1	3.426	17.197	0	0	3.426	0.594	0	13.178
ECI2	1.611	12.287	0	0	1.611	5.066	1.332	4.278
ECM1	1.095	35.388	0	0	1.095	3.147	0	31.146
ECM2	0	23.037	0	0	0	5.384	8.587	9.066
ECSCR	0.633	21.891	0	0	0.633	0	1.364	19.893
ECSIT	1.449	14.107	0	0	1.449	1.051	0	11.607
ECT2	1.638	9.346	0	1.183	0.456	0	1.26	6.447
ECT2L	3.638	23.66	0	0	3.638	3.501	3.317	13.203
EDA2R	0	1.636	0	0	0	0	1.636	0
EDAR	0	2.246	0	0	0	0.39	0.916	0.94
EDARADD	0.528	14.446	0.528	0	0	1.866	0.489	11.563
EDC3	3.266	104.635	0.373	0	2.892	35.424	10.381	55.564
EDC4	0.511	16.759	0	0	0.511	0	0	16.249
EDDM3B	1.655	6.627	1.182	0	0.473	2.627	0	2.344
EDEM1	3.238	61.293	0	0	3.238	10.268	0	47.787
EDEM2	3.822	23.843	0.695	0	3.128	3.128	4.239	12.653
EDEM3	0.654	9.093	0	0	0.654	0	0	8.439
EDF1	0.072	3.18	0	0	0.072	0.254	0.133	2.721
EDIL3	0	3.526	0	0	0	3.135	0.392	0
EDN1	0	0.167	0	0	0	0	0	0.167
EDN2	0.908	11.229	0	0	0.908	0	0	10.321
EDN3	0	0.812	0	0	0	0.468	0.167	0.176
EDNRA	0	7.715	0	0	0	0.905	3.121	3.688
EDNRB	0.479	9.682	0.479	0	0	0	4.297	4.906
EDRF1	0	2.266	0	0	0	0	0	2.266
EEA1	0	8.12	0	0	0	6.741	0	1.379
EED	0.265	4.886	0	0	0.265	1.389	0.606	2.626
EEF1A1	0.723	35.192	0	0	0.723	0	0	34.469
EEF1A2	0.101	0.512	0	0	0.101	0.122	0	0.289
EEF1AKMT1	0.597	3.941	0	0.382	0.215	0.818	0.25	2.277
EEF1AKNMT	0	7.324	0	0	0	3.976	0.588	2.761
EEF1B2	1.457	66.727	0	0.756	0.701	0.938	0	64.333
EEF1D	0	11.401	0	0	0	5.684	0	5.717
EEF1E1	1.166	4.585	0	0	1.166	0	0.327	3.092
EEF1G	0	5.629	0	0	0	0.204	0	5.425
EEF2	0.28	8.647	0	0	0.28	0	0.95	7.416
EEF2K	0	21.231	0	0	0	6.185	1.251	13.795
EEF2KMT	0.029	0.761	0	0	0.029	0	0	0.732
EEFSEC	0	2.143	0	0	0	0	0	2.143
EEPD1	0	2.208	0	0	0	0	1.867	0.341
EFCAB1	0	1.709	0	0	0	0.955	0.754	0
EFCAB11	0.076	1.304	0	0	0.076	0.226	0.203	0.8
EFCAB12	0.518	14.414	0	0	0.518	0.328	0.629	12.939
EFCAB14	0.592	23.065	0	0	0.592	0	10.794	11.68
EFCAB2	0.409	5.818	0	0	0.409	0.861	0	4.548
EFCAB3	0.69	43.464	0	0	0.69	3.136	5.471	34.167
EFCAB5	2.211	25.631	1.583	0	0.628	6.071	2.082	15.267
EFCAB6	0	7.226	0	0	0	2.351	0.485	4.391
EFCAB7	0	1.871	0	0	0	0.311	0.212	1.348
EFCAB9	1.389	20.182	0	0	1.389	2.566	0.788	15.439
EFCC1	0.252	7.323	0	0	0.252	4.11	2.075	0.886
EFEMP1	0.365	5.51	0	0.365	0	0	1.5	3.645
EFEMP2	2.364	33.892	0	0	2.364	5.328	0.868	25.332
EFHB	0.974	35.703	0	0	0.974	4.06	0.731	29.938
EFHC1	0	1.113	0	0	0	0.249	0.172	0.693
EFHC2	0	4.258	0	0	0	0	0.608	3.65
EFHD1	0	31.948	0	0	0	7.153	0	24.796
EFHD2	1.156	7.76	0	0	1.156	1.767	0	4.838
EFL1	0	34.566	0	0	0	32.506	0.334	1.726
EFNA1	1.356	35.572	0	0	1.356	0	0	34.216
EFNA2	0	10.923	0	0	0	0.677	0	10.245
EFNA3	1.769	9.531	0	0	1.769	1.964	0	5.798
EFNA4	1.588	18.153	0	0	1.588	0	3.362	13.203
EFNA5	0	0	0	0	0	0	0	0
EFNB1	0	1.221	0	0	0	0	0	1.221
EFNB2	0.323	0.969	0	0	0.323	0	0	0.646
EFNB3	0.51	8.832	0	0	0.51	0	0	8.322
EFR3A	0	0.643	0	0	0	0.313	0.175	0.155
EFR3B	2.161	2.161	0	0	2.161	0	0	0
EFS	0.606	5.201	0	0	0.606	0	0.342	4.253
EFTUD2	0	1.076	0	0	0	0	0	1.076
EGF	1.313	5.592	0	0	1.313	0.734	1.571	1.974
EGFL6	0	10.079	0	0	0	4.664	0	5.415
EGFL7	0.241	1.554	0	0	0.241	0	0.15	1.163
EGFL8	0	3.133	0	0	0	0	0.602	2.532
EGFLAM	0	2.888	0	0	0	1.701	1.187	0
EGFR	2.581	9.122	0	0	2.581	0	5.655	0.886
EGLN1	0	1.201	0	0	0	0	0	1.201
EGLN2	0	0.926	0	0	0	0.622	0	0.304
EGLN3	0	1.778	0	0	0	0.604	0.131	1.044
EGR1	0.911	2.307	0	0	0.911	0.59	0	0.806
EGR2	0	0.121	0	0	0	0	0.105	0.016
EGR3	0	4.939	0	0	0	0	0	4.939
EGR4	0	1.072	0	0	0	0.121	0	0.951
EHBP1	0	0	0	0	0	0	0	0
EHD1	0	98.774	0	0	0	2.453	2.485	93.836
EHD2	46.447	199.143	0	0	46.447	4.822	12.107	135.768
EHD3	0.116	0.356	0	0	0.116	0	0.041	0.198
EHD4	0	4.72	0	0	0	1.564	0.774	2.382
EHF	0	3.422	0	0	0	0	2.895	0.527
EHHADH	1.163	17.594	0.611	0	0.552	2.327	9.931	4.173
EHMT1	1.737	10.99	0	0	1.737	1.818	0	7.434
EHMT2	0.491	3.606	0	0	0.491	0	0.186	2.929
EI24	7.756	49.825	0	1.956	5.8	2.36	0	39.709
EID1	0	1.079	0	0	0	0.325	0.122	0.632
EID2	4.317	18.81	0.691	0	3.626	4.115	0	10.378
EID2B	0.263	8.467	0.026	0	0.237	0.566	0	7.638
EID3	2	23.372	0	0	2	3.976	0	17.395
EIF1AD	2.618	23.37	0	0	2.618	0	1.573	19.179
EIF1AX	1.822	7.536	0	0.275	1.547	4.388	0	1.326
EIF1AY	0	50.885	0	0	0	7.245	10.832	32.808
EIF1B	0.132	1.647	0	0	0.132	0.342	0	1.173
EIF2A	1.731	26.704	0	0	1.731	3.731	4.917	16.325
EIF2AK1	3.588	64.453	0.579	0	3.009	2.091	0	58.775
EIF2AK2	0	8.847	0	0	0	5.806	2.244	0.796
EIF2AK3	1.989	82.623	0	1.989	0	15.729	25.825	39.081
EIF2AK4	1.315	56.533	0	0	1.315	12.728	33.207	9.282
EIF2B1	0.263	7.855	0	0	0.263	0.926	0.27	6.396
EIF2B2	0.786	37.164	0	0	0.786	3.999	1.295	31.084
EIF2B3	0.358	3.71	0.116	0	0.242	0.39	0.429	2.533
EIF2B4	1.462	8.008	0	0	1.462	0	0.551	5.994
EIF2B5	9.772	24.274	0.564	1.055	8.152	4.155	0.758	9.59
EIF2D	0.488	1.607	0.151	0	0.337	0.44	0.162	0.518
EIF2S1	0.747	119.96	0	0	0.747	15.057	0	104.156
EIF2S2	0.162	2.465	0	0	0.162	0.243	0	2.059
EIF2S3	0.6	4.448	0	0.086	0.514	0.263	1.139	2.445
EIF3A	0	4.798	0	0	0	0	0	4.798
EIF3B	6.792	190.176	0	0	6.792	2.279	0	181.105
EIF3C	0	2.518	0	0	0	0.687	0	1.832
EIF3D	1.002	4.476	0	0	1.002	0.892	0	2.583
EIF3E	0	8.494	0	0	0	4.56	0.444	3.49
EIF3F	0.538	32.113	0	0	0.538	5.197	6.258	20.12
EIF3G	1.659	32.675	0	0	1.659	1.496	0	29.521
EIF3H	0	7.07	0	0	0	2.553	3.17	1.348
EIF3I	2.014	20.026	0	0	2.014	5.083	0	12.93
EIF3J	1.1455	12.9255	0	0	1.1455	2.7185	1.5335	7.528
EIF3K	0.655	4.841	0	0	0.655	0.421	0.33	3.436
EIF3L	0.355	9.009	0	0	0.355	1.119	0	7.535
EIF3M	1.775	5.36	0	0	1.775	0	0.292	3.293
EIF4A1	0	45.588	0	0	0	0	0	45.588
EIF4A2	7.639	76.26	0	0	7.639	3.043	0	65.577
EIF4A3	1.593	3.645	0.27	0	1.323	0.921	0	1.131
EIF4B	3.241	107.881	0	0	3.241	5.424	24.737	74.478
EIF4E	4.663	92.65	0	0	4.663	2.822	0	85.165
EIF4E1B	1.401	14.61	1.401	0	0	3.839	0	9.369
EIF4E2	5.232	102.632	0	0	5.232	13.378	7.422	76.6
EIF4E3	0	2.013	0	0	0	0.149	0.587	1.277
EIF4EBP1	0.227	4.553	0	0	0.227	0.505	0.18	3.641
EIF4EBP2	0.381	7.452	0	0.381	0	0	0	7.071
EIF4EBP3	7.438	29.515	0	0	7.438	0	0	22.077
EIF4ENIF1	14.066	340.344	0	0	14.066	12.478	0	313.801
EIF4G1	6.311	41.768	0	0	6.311	0	0	35.457
EIF4G2	0.093	0.553	0	0.042	0.051	0.11	0	0.349
EIF4G3	0.134	3.993	0	0	0.134	0.899	0	2.961
EIF4H	5.131	29.263	0	0	5.131	4.722	0	19.41
EIF5	0.282	26.023	0	0	0.282	0	0	25.741
EIF5A	0	5.1	0	0	0	0.629	0	4.471
EIF5A2	0	4.089	0	0	0	1.348	0	2.741
EIF5B	1.023	19.645	0	0	1.023	5.705	0.235	12.682
EIF6	0.217	1.002	0	0	0.217	0	0.166	0.619
ELAC1	0	0.509	0	0	0	0.058	0.22	0.232
ELAC2	0	3.6	0	0	0	2.186	0.084	1.33
ELANE	1.36	12.081	0.814	0	0.546	0	0	10.721
ELAVL1	0	25.337	0	0	0	3.318	0	22.02
ELAVL2	0	0.486	0	0	0	0	0	0.486
ELAVL3	1.007	16.877	0	0	1.007	1.458	1.246	13.166
ELAVL4	0	7.124	0	0	0	2.057	0	5.067
ELF1	0.17	6.573	0	0	0.17	0.162	0.365	5.876
ELF2	0	7.061	0	0	0	0	0	7.061
ELF3	1.251	15.398	0	0	1.251	0	0	14.148
ELF4	0.395	4.055	0	0	0.395	0	1.066	2.594
ELFN1	0	6.517	0	0	0	0	2.345	4.172
ELFN2	0	0.564	0	0	0	0	0	0.564
ELK1	0.068	1.644	0	0.068	0	0.045	0.736	0.795
ELK3	0.254	1.578	0	0	0.254	0.039	0.529	0.756
ELK4	1.681	39.745	0.535	0	1.146	5.614	5.295	27.154
ELL	2.269	33.759	0	0	2.269	0	1.21	30.279
ELL2	2.587	49.176	0	0	2.587	2.041	11.876	32.672
ELL3	1.216	7.078	0	0	1.216	0	0	5.862
ELMO1	0	1.496	0	0	0	0	0.488	1.008
ELMO2	0.337	5.28	0	0	0.337	3.739	0.814	0.39
ELMO3	0.104	0.689	0	0	0.104	0	0.123	0.462
ELMOD1	0	5.969	0	0	0	0.543	1.068	4.357
ELMOD2	0.417	14.62	0	0	0.417	5.335	4.219	4.649
ELMOD3	1.099	12.973	0	0	1.099	0.962	0.564	10.348
ELMSAN1	0.239	6.485	0	0	0.239	0.907	0	5.339
ELOF1	0.863	23.11	0	0	0.863	2.993	7.906	11.347
ELOVL1	0.504	3.784	0	0	0.504	0	0.53	2.75
ELOVL2	0	5.781	0	0	0	2.215	0	3.566
ELOVL3	0	1.766	0	0	0	0	0	1.766
ELOVL4	0	0.959	0	0	0	0.272	0	0.687
ELOVL5	0	16.946	0	0	0	2.199	1.444	13.303
ELOVL6	0.788	16.934	0	0	0.788	0.435	0	15.711
ELOVL7	0	14.569	0	0	0	0.625	1.182	12.762
ELP2	2.399	31.548	0	0	2.399	1.684	0	27.466
ELP3	0	0.123	0	0	0	0.049	0	0.074
ELP4	0	1.07	0	0	0	1.07	0	0
ELP5	1.39	23.638	0	0	1.39	2.646	1.608	17.993
ELP6	0.77	4.643	0.051	0	0.719	0.19	1.326	2.357
EMB	3.247	17.213	0	0	3.247	4.194	1.228	8.544
EMC1	6.601	40.914	0	0	6.601	0.398	0	33.915
EMC10	0	2.245	0	0	0	0.848	0.468	0.929
EMC2	2.632	13.43	0	0.416	2.216	0.988	4.634	5.177
EMC3	0.148	1.319	0.058	0.058	0.033	0.337	0.083	0.75
EMC4	0.605	22.616	0	0	0.605	1.324	7.219	13.469
EMC6	0.26	22.468	0	0	0.26	0	4.999	17.209
EMC7	4.977	46.882	1.948	0	3.03	5.373	0	36.532
EMC8	0.042	1.978	0	0	0.042	0.522	0	1.415
EMC9	0.37	2.911	0	0	0.37	0.08	0.208	2.253
EMCN	0.631	1.845	0	0.192	0.439	0.409	0	0.804
EMD	0	26.378	0	0	0	13.433	1.316	11.629
EME1	0.504	5.512	0	0.149	0.355	0.629	0.512	3.868
EME2	0	18.517	0	0	0	0	14.291	4.227
EMG1	0.223	2.18	0	0	0.223	0.149	0	1.807
EMID1	0.069	1.047	0	0	0.069	0	0	0.978
EMILIN1	0	5.592	0	0	0	0	0	5.592
EMILIN2	0	0.938	0	0	0	0.611	0	0.327
EMILIN3	0	0.152	0	0	0	0	0.152	0
EML1	0	21.643	0	0	0	4.294	4.606	12.744
EML2	2.348	83.657	0	0	2.348	6.105	0	75.204
EML3	2.96	6.302	0	1.155	1.805	0	0	3.342
EML4	0.634	15.873	0.634	0	0	1.466	0	13.773
EML5	0	5.854	0	0	0	0	0.422	5.432
EML6	0	1.056	0	0	0	0	0	1.056
EMP1	0	2.823	0	0	0	0.422	0	2.401
EMP2	0.349	1.388	0.075	0	0.273	0.882	0.157	0
EMP3	0.317	4.297	0	0	0.317	1.024	1.125	1.832
EMSY	0.681	5.983	0	0	0.681	0	0.517	4.785
EMX1	0	1.621	0	0	0	0	0	1.621
EMX2	0	0.42	0	0	0	0	0	0.42
EN1	0	0	0	0	0	0	0	0
EN2	0.087	0.087	0	0	0.087	0	0	0
ENAH	2.385	11.418	0	0	2.385	2.828	1.192	5.014
ENAM	0	8.65	0	0	0	0	0.442	8.208
ENC1	0.221	2.513	0	0	0.221	0.96	0	1.333
ENDOD1	0	6.019	0	0	0	2.721	0	3.298
ENDOG	0.726	2.424	0	0	0.726	0.74	0	0.959
ENDOU	0.259	8.984	0	0	0.259	1.314	0	7.411
ENDOV	0	21.291	0	0	0	11.345	0.345	9.6
ENG	0	12.55	0	0	0	0.247	0	12.303
ENGASE	0.196	2.918	0.041	0	0.155	0.558	0.195	1.969
ENHO	0	9.984	0	0	0	3.28	4.13	2.573
ENKD1	1.364	38.615	0	0	1.364	0	19.532	17.72
ENKUR	0	12.468	0	0	0	3.504	2.213	6.751
ENO1	0	54.475	0	0	0	6.384	1.6925	46.398
ENO2	0	7.289	0	0	0	1.752	0	5.537
ENO3	0	0.265	0	0	0	0.265	0	0
ENO4	1.83	8.838	0	0	1.83	1.294	0.364	5.35
ENOPH1	1.632	9.939	0	0	1.632	0.389	0	7.917
ENOX1	0	1.341	0	0	0	0	0	1.341
ENOX2	0	8.405	0	0	0	1.652	0.944	5.809
ENPEP	0.059	1.145	0	0	0.059	0.413	0.354	0.319
ENPP1	0.784	22.185	0	0	0.784	13.45	1.918	6.032
ENPP2	0.629	3.92	0	0.629	0	0.773	1.734	0.784
ENPP3	0.3	3.963	0	0	0.3	0.286	0	3.378
ENPP4	0	5.409	0	0	0	0.804	4.319	0.285
ENPP5	0	19.811	0	0	0	10.635	1.373	7.803
ENPP6	0	4.833	0	0	0	4.311	0	0.522
ENPP7	0	9.284	0	0	0	2.918	0	6.366
ENSA	0.553	14.12	0	0	0.553	4.632	0	8.934
ENTHD1	0	7.894	0	0	0	3.05	1.673	3.171
ENTPD1	1.274	56.947	0	0	1.274	11.928	4.687	39.059
ENTPD2	0.738	12.267	0	0	0.738	0.569	0	10.96
ENTPD3	0.513	2.646	0	0	0.513	0.736	0.177	1.22
ENTPD4	0	0	0	0	0	0	0	0
ENTPD5	0	29.02	0	0	0	0.648	4.147	24.225
ENTPD6	0.473	12.339	0	0	0.473	4.413	3.59	3.862
ENTPD7	2.777	44.78	0	0	2.777	13.561	5.174	23.267
ENTPD8	0	2.33	0	0	0	1.508	0	0.822
ENY2	1.951	73.358	0	0	1.951	30.531	8.09	32.785
EOGT	0	8.909	0	0	0	2.554	0.442	5.913
EOMES	0	7.625	0	0	0	1.316	0.373	5.935
EP300	0.747	19.998	0	0	0.747	0	0	19.251
EP400	4.439	15.156	0	0	4.439	0.43	4.871	5.416
EPAS1	0	0.838	0	0	0	0.449	0.07	0.319
EPB41	0	1.29	0	0	0	0	0	1.29
EPB41L1	0	2.377	0	0	0	0	0.519	1.857
EPB41L2	0.345	12.05	0.345	0	0	4.14	0.85	6.715
EPB41L3	0	2.864	0	0	0	0	0.586	2.278
EPB41L4A	0	33.018	0	0	0	2.193	0	30.824
EPB41L4B	0	3.364	0	0	0	0.548	0.507	2.309
EPB41L5	2.147	31.815	0	0	2.147	9.777	1.057	18.834
EPB42	0.229	5.78	0	0	0.229	1.762	1.099	2.689
EPC1	1.4	20.932	1.4	0	0	5.46	0	14.072
EPC2	1.154	7.011	0	0	1.154	0	0	5.857
EPCAM	0.121	3.554	0	0	0.121	0.479	0.135	2.819
EPDR1	0	0.328	0	0	0	0	0.231	0.097
EPG5	0	34.611	0	0	0	1.814	3.383	29.414
EPGN	0	3.5	0	0	0	1.34	0.596	1.564
EPHA1	0	0.383	0	0	0	0	0	0.383
EPHA10	4.926	47.471	0	0	4.926	9.613	0	32.932
EPHA2	0.259	8.139	0	0	0.259	0	0.434	7.445
EPHA3	0	1.501	0	0	0	0.275	0.691	0.535
EPHA4	3.569	14.246	2.446	0	1.124	0	2.321	8.356
EPHA5	0	1.503	0	0	0	0.529	0.974	0
EPHA6	0.463	2.688	0	0.463	0	0.584	0.771	0.87
EPHA7	0	0	0	0	0	0	0	0
EPHA8	0	1.217	0	0	0	0	0.21	1.007
EPHB1	0	0.294	0	0	0	0.048	0.07	0.176
EPHB2	0.977	9.599	0	0	0.977	2.904	0	5.718
EPHB3	0	0.553	0	0	0	0	0.176	0.377
EPHB4	0.068	2.366	0	0	0.068	0	0	2.298
EPHB6	0	0.528	0	0	0	0.357	0	0.171
EPHX1	0.211	5.226	0	0	0.211	1.862	1.176	1.977
EPHX2	1.34	6.045	0	0	1.34	0	2.453	2.253
EPHX3	2.233	23.321	0	0	2.233	0	0.976	20.112
EPHX4	0.039	1.105	0	0.039	0	0.408	0.073	0.585
EPM2A	2.751	12.477	0	2.167	0.584	5.11	0.6	4.015
EPM2AIP1	0	22.441	0	0	0	0	12.938	9.503
EPN1	0	8.641	0	0	0	0	0	8.641
EPN2	0	0.397	0	0	0	0.223	0	0.174
EPN3	0	6.42	0	0	0	0.954	0.257	5.209
EPO	0.401	4.982	0	0	0.401	0.902	0.065	3.614
EPOR	0.052	5.369	0	0	0.052	0	0	5.318
EPPIN	0.118	3.022	0.118	0	0	0.387	0.781	1.736
EPPIN-WFDC6	0	2.026	0	0	0	0.514	0.62	0.892
EPPK1	0	6.739	0	0	0	1.034	1.458	4.247
EPRS	1.199	9.952	0	0	1.199	1.481	4.839	2.433
EPS15	0.338	38.219	0	0	0.338	1.554	4.134	32.193
EPS15L1	1.047	11.656	0	0	1.047	0.973	0.217	9.419
EPS8	0.272	8.422	0.272	0	0	4.333	0	3.817
EPS8L1	0	10.652	0	0	0	2.843	2.277	5.532
EPS8L2	0	4.546	0	0	0	1.132	0	3.414
EPS8L3	0	1.08	0	0	0	0.694	0.162	0.223
EPSTI1	0.159	0.494	0	0.159	0	0.232	0.052	0.051
EPX	0.319	9.345	0	0.319	0	0	0.733	8.292
EPYC	0.408	4.798	0	0.408	0	1.633	0.581	2.177
EQTN	0	6.887	0	0	0	0.531	2.393	3.964
ERAL1	0.622	5.123	0	0.059	0.563	0.057	0	4.443
ERAP1	2.516	60.819	0.278	0	2.239	5.494	6.452	46.357
ERAS	0	0.531	0	0	0	0	0.126	0.405
ERBB2	0.93	7.348	0	0	0.93	0	0	6.419
ERBB3	7.362	217.361	0	0	7.362	1.44	0	208.559
ERBB4	0	0.084	0	0	0	0.054	0	0.03
ERC1	0	29.095	0	0	0	12.605	2.618	13.872
ERC2	0	6.505	0	0	0	3.395	1.196	1.914
ERCC1	0	73.881	0	0	0	11.029	13.361	49.491
ERCC2	9.569	122.462	0	0	9.569	2.453	0	110.44
ERCC3	0	77.093	0	0	0	5.244	2.442	69.407
ERCC4	1.22	43.681	0	0	1.22	7.834	15.61	19.017
ERCC5	2.945	13.067	0	2.945	0	9.337	0.785	0
ERCC6	0.11	2.222	0	0	0.11	0.543	0.52	1.048
ERCC6L	1.393	5.381	0	1.393	0	1.015	1.019	1.954
ERCC6L2	9.501	261.965	0	0	9.501	77.07	16.851	158.542
ERCC8	0.101	3.69	0	0	0.101	0	0.289	3.299
EREG	0.089	0.561	0.089	0	0	0.045	0.427	0
ERF	0	9.319	0	0	0	0	0	9.319
ERG	0	15.23	0	0	0	9.334	0.607	5.29
ERGIC1	2.632	22.287	0	0.766	1.865	15.837	0.814	3.004
ERGIC2	0.52	12.093	0	0	0.52	4.644	1.561	5.367
ERGIC3	0.181	3.488	0	0	0.181	0	0.2	3.107
ERH	5.501	25.335	1.356	0	4.145	2.332	0	17.502
ERI1	1.133	12.317	0	1.133	0	1.253	2.381	7.55
ERI2	0.417	7.548	0	0	0.417	0	0	7.131
ERI3	0	15.179	0	0	0	1.83	1.389	11.96
ERICH1	0.657	2.786	0.657	0	0	0.629	0.325	1.176
ERICH2	0	3.139	0	0	0	0.567	0.446	2.126
ERICH3	0.401	3.78	0	0.401	0	3.379	0	0
ERICH4	1.533	29.716	0	0	1.533	4.729	0.448	23.006
ERICH5	0.741	20.332	0.741	0	0	5.349	2.329	11.913
ERICH6	0	3.201	0	0	0	0.812	0.571	1.818
ERICH6B	0.553	5.672	0.553	0	0	1.68	1.27	2.169
ERLEC1	0	22.337	0	0	0	8.639	2.995	10.703
ERLIN1	0.941	15.155	0	0	0.941	1.165	6.509	6.54
ERLIN2	0.707	8.801	0	0.707	0	0	0	8.094
ERMAP	0.07	4.262	0	0.07	0	0.621	1.01	2.56
ERMARD	0	6.287	0	0	0	4.162	0	2.126
ERMN	0	4.656	0	0	0	0	2.843	1.814
ERMP1	8.169	30.043	8.169	0	0	4.952	6.523	10.4
ERN1	0	21.867	0	0	0	4.929	2.588	14.35
ERN2	0.283	1.831	0	0	0.283	0.295	0.23	1.023
ERO1A	0	8.552	0	0	0	0	1.275	7.277
ERO1B	0	53.024	0	0	0	6.067	3.572	43.386
ERP27	0	24.183	0	0	0	7.565	1.179	15.438
ERP29	0.559	3.674	0	0	0.559	0	0.181	2.933
ERP44	0	0.335	0	0	0	0.132	0.024	0.178
ERRFI1	0	19.387	0	0	0	4.329	1.852	13.206
ERVFRD-1	0	0	0	0	0	0	0	0
ESAM	0	1.816	0	0	0	0	0	1.816
ESCO1	0.438	13.085	0	0	0.438	0.334	2.269	10.044
ESCO2	2.038	20.395	0	0	2.038	1.306	4.885	12.167
ESD	0.7	30.342	0	0	0.7	6.799	2.272	20.572
ESF1	0.512	10.431	0.342	0	0.171	2.686	0.215	7.018
ESM1	0	0.49	0	0	0	0.215	0.064	0.211
ESPL1	9.807	58.45	0	0	9.807	1.404	0	47.239
ESPN	0	2.472	0	0	0	0.976	0	1.496
ESPNL	0	1.773	0	0	0	0	0	1.773
ESR1	0	15.886	0	0	0	3.086	0	12.8
ESR2	0.123	2.44	0	0	0.123	0.871	0	1.447
ESRP1	3.733	37.785	0	0.493	3.24	2.9	4.043	27.108
ESRP2	0	14.144	0	0	0	0.285	1.444	12.415
ESRRB	0	7.305	0	0	0	1.832	2.044	3.429
ESRRG	0	0	0	0	0	0	0	0
ESYT1	0.106	2.618	0	0	0.106	0.127	0	2.385
ESYT2	0.075	1.058	0	0	0.075	0.273	0.058	0.652
ESYT3	0.74	11.344	0	0.74	0	2.514	3.746	4.343
ETAA1	2.579	8.901	0	1.365	1.214	0.502	2.871	2.949
ETF1	0.334	17.254	0	0	0.334	0	0	16.921
ETFA	0.146	3.032	0	0.146	0	0	1.422	1.465
ETFB	0	2.612	0	0	0	0	0.068	2.544
ETFDH	2.918	12.869	0	0.459	2.459	0	1.469	8.481
ETHE1	0	20.804	0	0	0	3.882	1.156	15.765
ETNK1	0.176	6.524	0	0	0.176	0	0.313	6.035
ETNK2	0	2.066	0	0	0	0.546	0	1.521
ETNPPL	0	6.815	0	0	0	5.412	1.402	0
ETS1	0	6.043	0	0	0	0	1.482	4.561
ETS2	0.139	0.857	0	0	0.139	0	0	0.718
ETV1	0	0	0	0	0	0	0	0
ETV2	0	12.462	0	0	0	3.37	0	9.092
ETV3	0	1.248	0	0	0	0	0	1.248
ETV4	0.28	2.175	0	0	0.28	0	0	1.896
ETV5	1.595	21.603	1.352	0	0.243	5.118	7.368	7.522
ETV6	0.172	7.742	0	0	0.172	3.376	0.243	3.951
EVA1A	0.27	2.965	0	0.27	0	0.134	0	2.561
EVA1B	0.305	0.785	0.176	0	0.13	0	0.044	0.435
EVA1C	0	9.364	0	0	0	1.534	1.536	6.294
EVC	0	11.172	0	0	0	7.916	1.552	1.704
EVC2	0	1.35	0	0	0	0.589	0.421	0.34
EVI2A	9.893	247.761	0	0	9.893	47.957	4.711	185.199
EVI2B	1.345	28.725	0	1.345	0	0	2.698	24.682
EVI5	0	22.989	0	0	0	9.839	1.667	11.483
EVL	0	39.883	0	0	0	14.635	9.806	15.442
EVPL	0.311	8	0	0	0.311	0	0	7.689
EVX1	0	0	0	0	0	0	0	0
EVX2	0	0.791	0	0	0	0.791	0	0
EXD1	1.53	12.223	0	0	1.53	0	0.292	10.401
EXD2	7.523	28.623	0.636	4.244	2.643	0.586	1.842	18.671
EXO1	0.421	10.659	0.421	0	0	2.733	1.495	6.01
EXO5	13.565	67.458	0	0	13.565	13.945	3.855	36.093
EXOC1	2.292	19.972	1.289	0	1.002	7.991	8.101	1.588
EXOC2	0	12.882	0	0	0	2.413	3.692	6.777
EXOC3	0.412	2.245	0	0	0.412	0.627	0	1.205
EXOC3L1	0.154	1.611	0	0	0.154	0	0.627	0.83
EXOC3L4	1.116	15.01	1.116	0	0	0	0	13.894
EXOC4	3.657	22.974	0	0	3.657	0.816	6.87	11.632
EXOC5	0	6.339	0	0	0	0.763	1.258	4.317
EXOC6	11.746	49.347	11.746	0	0	8.205	0	29.397
EXOC6B	0	0.28	0	0	0	0.188	0	0.092
EXOC7	0	0.415	0	0	0	0.179	0	0.235
EXOC8	0	24.83	0	0	0	1.082	0	23.748
