gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
FAT2	5.002	27.912	5.002	0	0	5.295	4.171	13.444
FAT3	0	4.179	0	0	0	3.649	0	0.53
FAT4	0	0.069	0	0	0	0.023	0	0.046
FAU	8.32	75.013	0	0	8.32	1.685	0	65.008
FAXC	0	6.598	0	0	0	1.432	0.477	4.688
FBF1	1.014	19.605	0	0	1.014	0.569	0	18.022
FBL	0.484	32.974	0	0	0.484	0.695	0	31.794
FBLIM1	2.607	24.369	0	0	2.607	2.881	0	18.881
FBLN1	0	8.513	0	0	0	2.279	0	6.234
FBLN2	0	8.553	0	0	0	2.125	3.574	2.854
FBLN5	0	0.802	0	0	0	0.043	0.245	0.514
FBLN7	0.492	16.483	0	0.492	0	5.441	7.601	2.949
FBN1	0	0.423	0	0	0	0	0	0.423
FBN2	0	2.337	0	0	0	0	2.337	0
FBP1	0	15.687	0	0	0	2.68	1.867	11.141
FBP2	2.244	18.918	0	0	2.244	6.07	2.017	8.586
FBRS	0.19	1.273	0	0	0.19	0	0.359	0.723
FBRSL1	0.615	8.257	0	0	0.615	0.485	0	7.158
FBXL12	1.53	32.801	0	0	1.53	7.352	0	23.919
FBXL13	0	14.077	0	0	0	4.744	8.199	1.134
FBXL14	0.683	35.629	0	0	0.683	0	0	34.946
FBXL15	0	0	0	0	0	0	0	0
FBXL16	1.448	10.459	0	0	1.448	5.511	0	3.5
FBXL17	0	9.955	0	0	0	5.101	3.323	1.531
FBXL18	0.087	0.889	0	0	0.087	0	0	0.803
FBXL19	0	0.725	0	0	0	0	0	0.725
FBXL2	0	1.643	0	0	0	0	0	1.643
FBXL20	0.064	1.15	0	0	0.064	0.169	0	0.917
FBXL21P	0.185	3.711	0	0	0.185	2.538	0.988	0
FBXL3	1.272	5.096	0.438	0	0.834	1.058	0.96	1.805
FBXL4	0.11	4.034	0.11	0	0	0.987	0.648	2.289
FBXL5	0	15.915	0	0	0	2.901	5.201	7.813
FBXL6	0.344	5.292	0	0	0.344	0	0	4.948
FBXL7	0.94	9.609	0	0.94	0	7.582	1.087	0
FBXL8	1.664	33.747	0	0	1.664	1.087	3.759	27.238
FBXO10	0.36	16.94	0.36	0	0	3.021	2.459	11.1
FBXO11	0	0.379	0	0	0	0	0	0.379
FBXO15	1.513	12.127	0	1.059	0.454	1.789	2.889	5.936
FBXO16	0.036	0.731	0	0	0.036	0	0.057	0.638
FBXO17	0.608	48.711	0	0	0.608	2.635	2.258	43.21
FBXO2	2.392	23.262	0	0	2.392	0	0	20.871
FBXO21	0.807	15.663	0	0	0.807	3.409	0	11.447
FBXO22	0	25.89	0	0	0	3.974	15.344	6.573
FBXO24	0.709	10.086	0	0	0.709	1.875	0	7.502
FBXO25	0.396	19.808	0	0	0.396	8.589	0	10.823
FBXO27	0.268	3.388	0	0.057	0.211	1.03	0	2.09
FBXO28	0.253	3.131	0	0	0.253	0.3	1.487	1.091
FBXO3	3.628	7.949	1.387	0	2.241	2.746	0.919	0.656
FBXO30	0.138	3.011	0	0	0.138	0.501	0.138	2.235
FBXO31	0.219	1.433	0	0	0.219	0	0	1.214
FBXO32	1.513	15.323	0	0	1.513	4.021	1.751	8.038
FBXO33	0.761	12.08	0	0	0.761	4.968	1.137	5.215
FBXO34	0.644	7.095	0	0	0.644	1.887	0	4.565
FBXO36	0.233	2.051	0	0	0.233	0.105	0.022	1.691
FBXO39	1.075	23.319	0	0	1.075	3.098	4.918	14.228
FBXO4	0.067	2.069	0	0.067	0	0.838	1.018	0.147
FBXO40	0.367	0.706	0	0.271	0.095	0.244	0	0.095
FBXO41	0	0.415	0	0	0	0	0	0.415
FBXO42	0.849	69.386	0	0	0.849	0	0.246	68.292
FBXO43	0	2.182	0	0	0	0	0.498	1.685
FBXO44	4.22	47.485	0	0	4.22	1.728	0	41.538
FBXO45	0	1.785	0	0	0	0.196	0.367	1.222
FBXO46	0.137	0.938	0.05	0	0.088	0.052	0.016	0.733
FBXO47	0.178	7.957	0.178	0	0	2.309	0	5.47
FBXO48	2.938	38.806	2.585	0.353	0	13.681	5.675	16.512
FBXO5	0.284	7.192	0	0	0.284	2.661	0.54	3.707
FBXO6	2.538	14.57	0	0	2.538	2.042	0	9.989
FBXO7	1.07	87.521	1.07	0	0	10.962	14.252	61.237
FBXO8	0.454	80.643	0	0	0.454	23.339	2.226	54.624
FBXO9	1.307	12.514	0	0.807	0.5	0.269	3.379	7.559
FBXW10	0	14.872	0	0	0	6.227	2.942	5.702
FBXW11	18.128	75.627	0	0.952	17.176	19.927	21.327	16.245
FBXW2	24.982	167.775	0	0	24.982	0.779	1.123	140.891
FBXW4	0	1.921	0	0	0	0	0	1.921
FBXW5	0.072	1.314	0	0	0.072	0	0.672	0.57
FBXW7	0.096	6.993	0	0	0.096	0.258	1.542	5.097
FBXW8	0	3.027	0	0	0	0	0	3.027
FBXW9	0.789	1.797	0	0	0.789	0	0	1.007
FCAMR	0.593	4.731	0	0	0.593	1.354	0.955	1.828
FCER1A	0	0.234	0	0	0	0.014	0.165	0.055
FCER1G	0.313	9.962	0	0	0.313	1.765	0	7.884
FCER2	0	4.724	0	0	0	1.596	0	3.128
FCF1	1.249	5.13	0	0.534	0.715	0	0	3.881
FCGBP	0.341	6.834	0	0.341	0	0	4.707	1.786
FCGR1A	0	2.174	0	0	0	1.29	0	0.884
FCGR2A	2.523	12.103	0.508	0	2.015	2.966	0.671	5.944
FCGR2B	1.108	10.651	0	0.668	0.44	3.977	0	5.566
FCGR3A	1.539	10.552	0	0	1.539	4.056	0.48	4.477
FCGR3B	1.539	10.552	0	0	1.539	4.056	0.48	4.477
FCGRT	9.269	55.96	0	0	9.269	4.876	0	41.815
FCHO1	1.151	2.357	1.086	0	0.065	0.703	0	0.503
FCHO2	0	16.686	0	0	0	7.25	0	9.436
FCHSD1	0	3.122	0	0	0	0.083	0	3.039
FCHSD2	0.369	4.422	0	0	0.369	0.072	0.286	3.696
FCMR	0.19	1.038	0	0.088	0.101	0.477	0.203	0.168
FCN1	0.165	1.167	0.062	0	0.102	0.26	0	0.743
FCRL1	0.623	7.381	0	0.623	0	1.75	5.009	0
FCRL5	0	7.843	0	0	0	1.418	5.198	1.228
FCRL6	0	3.419	0	0	0	0.335	0	3.083
FCRLA	0.587	16.22	0.587	0	0	13.47	0	2.163
FCRLB	1.11	17.076	0	0	1.11	4.234	1.232	10.5
FDFT1	0	20.959	0	0	0	4.413	0	16.545
FDPS	0	10.27	0	0	0	0.819	0	9.452
FDX1	0	5.196	0	0	0	2.801	0.225	2.17
FDX2	2.542	25.616	0	0.359	2.184	2.752	0.384	19.937
FDXACB1	0	11.669	0	0	0	1.29	1.283	9.097
FDXR	0	9.103	0	0	0	0.763	0	8.34
FECH	1.038	8.447	0	1.038	0	1.825	0	5.585
FEM1A	0.876	41.197	0	0	0.876	0	0.968	39.354
FEM1B	0.284	0.998	0	0	0.284	0	0	0.714
FEM1C	1.616	18.106	0	0	1.616	3.363	3.326	9.8
FEN1	5.578	27.594	0	0	5.578	2.9	0	19.116
FER	0	27.63	0	0	0	15.199	2.864	9.567
FER1L5	3.726	52.714	0	1.778	1.947	2.181	7.569	39.238
FERD3L	0.366	2.144	0	0.366	0	0	1.224	0.553
FERMT1	0.045	0.746	0	0.045	0	0.264	0.052	0.386
FERMT2	0.568	3.126	0	0	0.568	0	0	2.558
FERMT3	0.411	31.152	0	0	0.411	0	0	30.74
FES	1.408	40.755	0	0	1.408	3.285	0	36.061
FETUB	0	19.697	0	0	0	4.349	5.029	10.319
FEV	0.04	0.208	0	0	0.04	0	0	0.169
FEZ1	0.859	12.468	0	0	0.859	1.131	0.687	9.791
FEZ2	0	2.228	0	0	0	0.202	1.551	0.476
FEZF1	0	0.153	0	0	0	0.153	0	0
FEZF2	0.388	0.388	0	0	0.388	0	0	0
FFAR1	0	0.896	0	0	0	0.13	0.101	0.665
FFAR2	0	1	0	0	0	0.162	0	0.838
FFAR3	0	0.673	0	0	0	0.279	0.093	0.3
FFAR4	0	2.03	0	0	0	0.354	0	1.676
FGA	0	1.62	0	0	0	0	1.283	0.337
FGB	1.322	4.578	0	0	1.322	1.001	0.881	1.375
FGD1	1.015	11.55	0	0	1.015	2.201	0.976	7.358
FGD2	4.784	15.18	0	0	4.784	0	1.293	9.104
FGD3	0.801	9.956	0	0	0.801	8.597	0	0.558
FGD4	0.33	3.032	0	0	0.33	0	2.262	0.44
FGD5	0.888	4.639	0	0	0.888	1.278	0	2.473
FGD6	0.049	1.16	0	0	0.049	0.138	0.223	0.749
FGF1	0.385	11.987	0.385	0	0	1.728	0	9.875
FGF10	0	0.43	0	0	0	0	0	0.43
FGF11	0	11.001	0	0	0	0.524	0	10.477
FGF12	0	9.795	0	0	0	4.566	2.639	2.59
FGF13	0	8.13	0	0	0	2.482	2.059	3.589
FGF14	0	0.195	0	0	0	0	0.195	0
FGF16	0.36	10.191	0	0	0.36	0	3.449	6.383
FGF17	0.802	6.84	0	0	0.802	0	0	6.038
FGF18	0	12.9	0	0	0	4.876	0.463	7.561
FGF19	0.66	3.556	0	0	0.66	0	0.213	2.684
FGF2	0.338	1.019	0	0.338	0	0.269	0.054	0.358
FGF20	0.028	0.71	0	0	0.028	0.251	0	0.431
FGF21	1.023	11.99	0	0.312	0.711	2.121	0.908	7.937
FGF22	0.047	1.083	0	0	0.047	0.501	0.161	0.374
FGF23	0.107	0.551	0	0	0.107	0	0.205	0.239
FGF3	0	3.392	0	0	0	0.707	0	2.685
FGF4	0	4.605	0	0	0	1.494	0	3.111
FGF5	2.33	4.879	0	0	2.33	2.549	0	0
FGF6	0	0.189	0	0	0	0.051	0	0.137
FGF7	0	1.972	0	0	0	0	1.972	0
FGF8	0	0.285	0	0	0	0	0.092	0.194
FGF9	0	0.261	0	0	0	0	0	0.261
FGFBP1	0	0.316	0	0	0	0.037	0.123	0.156
FGFBP3	2.684	28.146	0	0	2.684	0.537	0	24.926
FGFR1	0	1.83	0	0	0	0.162	0	1.668
FGFR1OP	0	1.065	0	0	0	0.775	0	0.291
FGFR1OP2	3.971	37.852	0	0	3.971	0.971	19.811	13.099
FGFR2	0	0.442	0	0	0	0.117	0.123	0.201
FGFR3	1.592	9.522	0	0	1.592	1.966	1.342	4.622
FGFR4	1.436	4.879	0	0	1.436	0.926	0	2.518
FGFRL1	0.626	1.479	0	0	0.626	0.114	0.306	0.434
FGG	0.715	7.203	0	0	0.715	0.357	0	6.131
FGGY	0	1.141	0	0	0	0.833	0.273	0.035
FGL1	0.341	1.639	0.171	0.043	0.128	0.541	0	0.756
FGL2	0	0.953	0	0	0	0	0.074	0.879
FGR	0.033	2.113	0	0	0.033	0.4	0	1.68
FH	0	7.433	0	0	0	0.746	0.289	6.398
FHAD1	0	0.523	0	0	0	0.15	0	0.373
FHDC1	0	1.709	0	0	0	1.09	0	0.62
FHIT	0	11.935	0	0	0	3.204	0	8.731
FHL1	0	23.923	0	0	0	2.998	0.87	20.055
FHL2	0.261	2.047	0.23	0	0.031	0.758	0.776	0.252
FHL3	1.911	15.503	0	0	1.911	1.893	1.549	10.15
FHL5	0.429	6.526	0	0	0.429	1.631	2.384	2.083
FHOD3	0	1.709	0	0	0	0.439	0	1.27
FIBCD1	0	0.087	0	0	0	0	0	0.087
FIBIN	0	5.142	0	0	0	2.602	1.132	1.407
FIBP	14.201	137.069	0	0	14.201	15.71	0	107.157
FICD	2.837	53.812	2.241	0	0.596	0	0	50.975
FIG4	0.328	1.76	0.225	0	0.104	0.099	0.198	1.135
FIGLA	0	2.093	0	0	0	0.191	0	1.902
FIGN	0	0	0	0	0	0	0	0
FIGNL1	2.896	24.119	0	0	2.896	1.709	3.704	15.811
FIGNL2	0	2.527	0	0	0	0.569	0	1.959
FILIP1	0	2.823	0	0	0	0	0.175	2.649
FILIP1L	0	0.642	0	0	0	0.096	0.282	0.263
FIS1	15.645	113.047	7.815	0	7.83	9.673	1.793	85.936
FITM1	4.857	27.969	0.258	0	4.599	3.061	0	20.05
FITM2	0.066	1.638	0	0	0.066	0.047	0	1.525
FIZ1	0.156	2.028	0.156	0	0	0.385	0.052	1.435
FJX1	0.622	2.286	0	0	0.622	0.726	0	0.938
FKBP10	1.844	15.315	0	0	1.844	1.081	0	12.39
FKBP11	1.874	14.17	0	0	1.874	0.443	1.273	10.58
FKBP14	0	5.923	0	0	0	0	0	5.923
FKBP15	0	0.992	0	0	0	0.094	0.35	0.548
FKBP1A	0	66.297	0	0	0	3.372	0	62.925
FKBP1B	1.422	17.516	0	0	1.422	0	1.835	14.258
FKBP2	4.173	38.963	0	0	4.173	0	0	34.79
FKBP3	0.529	14.473	0	0	0.529	1.671	0	12.273
FKBP4	0.373	2.65	0	0	0.373	0.137	0.251	1.888
FKBP5	3.273	38.277	0	0.818	2.455	15.929	1.392	17.683
FKBP6	0.03	2.365	0	0.03	0	0.653	0.052	1.63
FKBP7	0	14.71	0	0	0	2.632	1.075	11.003
FKBP8	2.32	35.962	0	0	2.32	4.443	0	29.199
FKBP9	0.128	3.09	0	0	0.128	0.319	1.395	1.248
FKBPL	0.486	23.996	0	0	0.486	1.562	1.314	20.635
FKRP	2.107	20.477	0	0	2.107	1.306	0	17.063
FKTN	0	25.866	0	0	0	4.959	0.777	20.131
FLAD1	2.244	17.371	0	0	2.244	0.479	0	14.648
FLCN	2.661	18.474	0.913	0	1.748	1.295	4.364	10.154
FLI1	0	1.107	0	0	0	0.299	0	0.808
FLII	1.512	1.8	0	0	1.512	0	0	0.288
FLNA	0	1.662	0	0	0	0.988	0	0.674
FLNB	7.924	30.453	4.175	0	3.749	3.748	6.248	12.532
FLNC	0	10.032	0	0	0	4.183	0	5.849
FLOT1	2.235	24.552	0	0	2.235	0	0.355	21.962
FLOT2	4.928	88.955	0	0	4.928	0	18.565	65.462
FLRT1	0	0.07	0	0	0	0	0	0.07
FLRT2	0	0.29	0	0	0	0	0.204	0.086
FLRT3	0	3.402	0	0	0	0	1.134	2.268
FLT1	2.252	4.618	2.252	0	0	0.932	0	1.433
FLT3	1.1	24.994	0	0	1.1	7.45	0	16.444
FLT3LG	0.1	5.485	0	0	0.1	0	0	5.385
FLT4	0	7.469	0	0	0	0	3.17	4.3
FLYWCH1	0.821	16.157	0	0	0.821	3.407	0	11.929
FLYWCH2	0	11.318	0	0	0	0.67	0.708	9.94
FMN1	0	0.598	0	0	0	0.086	0.129	0.383
FMN2	0	7.746	0	0	0	0.364	1.197	6.185
FMNL2	0	3.519	0	0	0	1.502	0	2.017
FMNL3	0.274	2.458	0	0	0.274	0	0	2.184
FMO1	0.132	0.546	0	0	0.132	0.05	0.033	0.331
FMO2	0.095	1.245	0	0.095	0	0	0.218	0.932
FMO3	0	0.584	0	0	0	0.117	0.198	0.27
FMO4	0.423	4.477	0	0.423	0	0.554	1.132	2.368
FMO5	7.801	48.853	0	3.703	4.098	3.509	7.792	29.752
FMOD	0	5.004	0	0	0	0	0.973	4.031
FMR1	0.701	17.291	0	0	0.701	0.441	4.688	11.461
FN1	0.753	7.372	0.28	0	0.474	1.022	0	5.597
FN3K	0	18.568	0	0	0	4.501	0.396	13.671
FN3KRP	0.85	75.336	0	0	0.85	23.089	3.089	48.308
FNBP1	0	2.846	0	0	0	0.278	0	2.568
FNBP4	12.473	22.677	0	0	12.473	3.473	0.493	6.237
FNDC3A	0	6.09	0	0	0	0	1.458	4.633
FNDC3B	0	2.232	0	0	0	0.685	1.284	0.264
FNDC4	0	10.539	0	0	0	0	0.178	10.361
FNDC5	0.036	2.225	0	0	0.036	0.145	1.257	0.786
FNDC7	0	23.798	0	0	0	7.578	1.463	14.757
FNDC8	0.381	2.162	0	0	0.381	0.416	0.178	1.188
FNDC9	0	5.384	0	0	0	0.932	0.825	3.627
FNIP1	1.795	111.909	0	0	1.795	2.163	24.527	83.424
FNIP2	0.783	6.702	0	0	0.783	1.981	0.518	3.42
FNTA	0	1.71	0	0	0	0.519	0.194	0.998
FNTB	0.772	36.61	0	0	0.772	2.994	8.647	24.196
FOCAD	0	2.966	0	0	0	0.591	1.101	1.274
FOLR1	1.509	28.458	0	0	1.509	3.509	0.604	22.836
FOLR2	1.123	27.776	0	0	1.123	0	0.57	26.082
FOPNL	1.171	16.552	0	0	1.171	1.963	0	13.418
FOS	0.269	15.414	0	0	0.269	0	1.386	13.76
FOSB	0.442	17.577	0	0.309	0.134	4.743	0	12.392
FOSL1	0	53.031	0	0	0	0	2.664	50.367
FOSL2	0	30.942	0	0	0	0.33	1.238	29.374
FOXA1	0	0	0	0	0	0	0	0
FOXA2	0	2.819	0	0	0	0	0	2.819
FOXA3	0.304	15.923	0	0	0.304	1.046	0.913	13.66
FOXB1	0	0.358	0	0	0	0	0	0.358
FOXC1	0	0	0	0	0	0	0	0
FOXC2	0	0.999	0	0	0	0.689	0	0.31
FOXD1	0	3.577	0	0	0	1.911	1.222	0.444
FOXD2	0	5.327	0	0	0	0	0	5.327
FOXD3	0	0	0	0	0	0	0	0
FOXD4	0.171	1.322	0	0.171	0	0.202	0.404	0.545
FOXE1	0.412	0.412	0	0	0.412	0	0	0
FOXF1	0	1.551	0	0	0	1.241	0	0.31
FOXF2	0	0	0	0	0	0	0	0
FOXG1	0	0	0	0	0	0	0	0
FOXH1	0.459	1.304	0	0	0.459	0	0	0.845
FOXI1	0	7.112	0	0	0	2.907	0	4.205
FOXI2	1.458	5.74	0	0.729	0.729	1.167	2.021	1.094
FOXI3	0	9.132	0	0	0	0	3.156	5.976
FOXJ1	0.814	3.469	0	0	0.814	0	0	2.656
FOXJ2	0	42.92	0	0	0	0	2.042	40.878
FOXJ3	3.041	11.085	1.439	0	1.601	1.02	0.707	6.318
FOXK1	0.093	4.04	0	0	0.093	0.191	0.236	3.52
FOXK2	1.254	40.498	0	0	1.254	1.53	1.22	36.493
FOXL1	0.039	0.832	0	0	0.039	0.046	0	0.747
FOXL2	0	0	0	0	0	0	0	0
FOXM1	0.085	11.918	0	0	0.085	1.412	0.058	10.363
FOXN1	2.284	25.383	0	0	2.284	0.686	0	22.413
FOXN2	7.029	61.153	0	0	7.029	8.385	4.354	41.384
FOXN4	0.013	0.176	0.013	0	0	0.042	0.091	0.03
FOXO1	0	3.986	0	0	0	0	0	3.986
FOXO3	0	0.175	0	0	0	0.135	0	0.04
FOXO4	0	37.04	0	0	0	3.49	23.451	10.099
FOXO6	0	3.928	0	0	0	1.329	0.959	1.639
FOXP3	0	11.555	0	0	0	2.355	3.184	6.016
FOXP4	1.041	20.824	0	0	1.041	0	0	19.783
FOXQ1	0.03	0.07	0	0	0.03	0	0	0.04
FOXR1	0.329	2.833	0	0	0.329	0.552	0	1.952
FOXR2	0	9.216	0	0	0	3.389	5.385	0.442
FOXRED1	0.32	2.028	0	0	0.32	0.933	0.179	0.596
FOXRED2	2.184	21.703	0	0	2.184	7.452	0	12.067
FOXS1	0.206	3.018	0	0	0.206	0	0.837	1.974
FPGS	1.45	9.832	0	1.088	0.363	0	0	8.382
FPGT	0	4.187	0	0	0	0.669	1.363	2.154
FPR1	0	19.322	0	0	0	4.419	10.462	4.441
FPR2	0	13.53	0	0	0	3.769	0	9.761
FRA10AC1	1.618	27.975	0	1.618	0	4.192	5.974	16.192
FRAS1	0	1.899	0	0	0	1.428	0	0.472
FRAT1	0.072	2.126	0	0	0.072	0	0.255	1.799
FRAT2	0.328	4.885	0	0	0.328	0	1.793	2.764
FREM1	0	32.369	0	0	0	0	14.557	17.813
FREM2	0.043	0.502	0	0	0.043	0.201	0	0.258
FREM3	0.037	0.323	0	0.037	0	0	0	0.286
FRG1	0	2.275	0	0	0	0.19	0.688	1.397
FRK	0.063	0.312	0	0.063	0	0.093	0.049	0.107
FRMD3	0	0.74	0	0	0	0.471	0.215	0.054
FRMD4A	0	28.052	0	0	0	1.758	1.318	24.977
FRMD4B	0	11.257	0	0	0	2.467	2.058	6.732
FRMD5	0	17.004	0	0	0	2.11	3.718	11.176
FRMD6	0	0.317	0	0	0	0.183	0	0.134
FRMD7	0	0.277	0	0	0	0	0	0.277
FRMD8	1.382	32.468	0	0	1.382	0	0	31.087
FRMPD1	0.846	5.147	0	0	0.846	1.327	0.317	2.657
FRMPD4	0.083	0.485	0	0.032	0.05	0.036	0.2	0.167
FRRS1	6.412	346.484	0.539	0	5.874	160.159	22.242	157.671
FRRS1L	0.817	8.741	0	0	0.817	1.088	0	6.837
FRS2	0.405	6.781	0	0	0.405	0	0	6.375
FRS3	0.258	3.11	0	0	0.258	0	0	2.853
FRY	0.016	0.306	0	0	0.016	0	0.019	0.271
FRYL	0.387	1.666	0	0	0.387	0.507	0	0.773
FRZB	0	1.492	0	0	0	0.459	0	1.033
FSBP	2.164	27.622	1.088	0	1.076	0.806	3.481	21.17
FSCN1	0	1.02	0	0	0	0.126	0	0.893
FSCN2	0.468	16.483	0	0	0.468	0	4.194	11.822
FSCN3	3.3	15.702	0	0	3.3	2.606	0.901	8.895
FSD1	1.747	16.296	1.747	0	0	0	0	14.549
FSD1L	0	7.59	0	0	0	0	1.49	6.1
FSD2	0	11.187	0	0	0	2.351	1.151	7.684
FSHB	0	0.423	0	0	0	0.239	0.046	0.139
FSHR	0	3.571	0	0	0	1.667	1.534	0.37
FSIP1	0.06	0.588	0	0	0.06	0.134	0.1	0.293
FST	0	0.968	0	0	0	0.138	0	0.829
FSTL1	0	1.688	0	0	0	0.249	0	1.44
FSTL3	2.425	35.516	0	0	2.425	3.07	1.544	28.478
FSTL4	0.307	4.698	0	0	0.307	0.713	0.533	3.144
FSTL5	0	0.144	0	0	0	0.045	0	0.099
FTCD	0	11.048	0	0	0	6.284	1.486	3.279
FTH1	0	0.718	0	0	0	0.047	0.153	0.518
FTL	0	56.515	0	0	0	0.306	0	56.209
FTMT	1.273	7.263	0	1.273	0	1.043	3.492	1.454
FTO	0	43.688	0	0	0	0.549	20.329	22.81
FTSJ1	1.775	11.726	0.11	0	1.665	0.219	1.208	8.523
FTSJ3	0	8.143	0	0	0	0	2.298	5.845
FUBP1	0	95.88	0	0	0	0.584	12.708	82.587
FUBP3	1.417	36.386	0	0	1.417	9.632	0.761	24.576
FUCA1	0.247	2.631	0	0	0.247	0.112	0.114	2.159
FUCA2	6.756	27.339	5.945	0.812	0	7.132	1.456	11.994
FUK	0.099	1.51	0	0	0.099	0.222	0	1.188
FUNDC1	0	13.306	0	0	0	10.406	2.186	0.713
FUNDC2	0.287	6.923	0	0.177	0.11	0.793	1.12	4.723
FUOM	0	3.656	0	0	0	0	3.656	0
FURIN	0	9.544	0	0	0	0.769	0	8.775
FUT1	0.056	0.555	0	0	0.056	0.167	0.032	0.3
FUT10	0.478	27.176	0.478	0	0	3.334	2.815	20.548
FUT11	2.658	21.34	0	0	2.658	0	0	18.682
FUT2	0	14.382	0	0	0	1.378	0	13.004
FUT4	0.517	11.508	0	0	0.517	7.312	0	3.679
FUT7	0.214	3.229	0	0	0.214	0.499	0.074	2.442
FUT8	1.429	57.274	0	0	1.429	8.266	4.635	42.945
FUT9	1.46	3.724	0	0.398	1.062	0.929	0.796	0.539
FUZ	2.808	52.474	0	0	2.808	5.474	13.31	30.881
FXN	3.03	24.683	1.037	0.703	1.289	4.213	0	17.44
FXR1	0.979	36.569	0	0	0.979	5.488	3.239	26.864
FXR2	0.031	4.057	0	0	0.031	0.277	0	3.749
FXYD1	0	9.296	0	0	0	2.64	3.069	3.586
FXYD3	0	0.73	0	0	0	0.043	0.043	0.645
FXYD4	1.8	18.675	0	0	1.8	3.319	0.335	13.221
FXYD5	0	59.749	0	0	0	6.45	18.759	34.541
FXYD6	0.474	6.278	0	0	0.474	3.778	1.238	0.787
FXYD7	0	13.961	0	0	0	1.548	2.815	9.599
FYB1	0	3.81	0	0	0	0.105	0	3.705
FYCO1	0	2.346	0	0	0	2.346	0	0
FYN	0	0.303	0	0	0	0	0.125	0.179
FYTTD1	0	12.298	0	0	0	3.389	0.804	8.105
FZD1	0	0.826	0	0	0	0.826	0	0
FZD10	0.634	1.757	0	0	0.634	1.123	0	0
FZD2	3.49	19.043	0	0	3.49	0	0.438	15.114
FZD3	1.706	11.962	0.341	1.024	0.341	0.527	2.386	7.343
FZD4	0	2.881	0	0	0	0	0	2.881
FZD5	0	5.287	0	0	0	1.23	0.925	3.133
FZD6	0	16.474	0	0	0	3.865	4.125	8.484
FZD7	0	0.811	0	0	0	0.19	0	0.621
FZD8	0	0.069	0	0	0	0	0	0.069
FZD9	0	16.649	0	0	0	1.079	0	15.57
FZR1	0	0.394	0	0	0	0.105	0	0.289
G0S2	0	7.027	0	0	0	2.576	1.689	2.763
G2E3	5.325	24.947	1.912	0	3.414	1.631	0	17.99
G3BP1	7.149	95.665	0	0	7.149	0.36	2.902	85.254
G3BP2	0.453	2.263	0	0	0.453	0.061	0.223	1.525
G6PC	0.513	16.813	0	0	0.513	0.526	1.648	14.126
G6PC2	7.464	34.807	0.471	0	6.993	3.714	1.935	21.693
G6PC3	1.767	93.452	0	0	1.767	0	0	91.685
G6PD	0	10.166	0	0	0	2.632	0	7.535
GAA	2.229	29.95	0	0	2.229	12.111	0	15.61
GAB1	1.225	30.518	0	0	1.225	9.666	0	19.627
GAB2	0	1.45	0	0	0	0.056	0.577	0.817
GAB3	0.021	0.598	0	0.021	0	0.302	0.211	0.063
GABARAP	0.089	2.287	0	0	0.089	0.456	0	1.742
GABARAPL1	0.058	0.428	0	0	0.058	0.281	0	0.089
GABARAPL2	1.889	36.576	0	0.746	1.143	1.63	1.635	31.421
GABBR1	0.824	2.164	0	0	0.824	0.725	0	0.616
GABBR2	0	0.881	0	0	0	0.148	0.039	0.694
GABPA	0.133	6.495	0	0	0.133	0.208	1.654	4.499
GABPB1	0.026	1.856	0	0	0.026	0.317	0.158	1.355
GABPB2	0.752	25.17	0	0	0.752	2.084	0	22.334
GABRA1	0	8.617	0	0	0	0	7.737	0.88
GABRA2	0.977	7.71	0	0.977	0	0	3.562	3.171
GABRA3	0	4.103	0	0	0	1.841	0.617	1.645
GABRA4	0	2.967	0	0	0	0	2.967	0
GABRA5	0	0.482	0	0	0	0.153	0.271	0.059
GABRA6	1.289	4.044	0	1.289	0	0	1.179	1.577
GABRB1	0.447	3.87	0	0.447	0	0	0.447	2.977
GABRB2	0.186	0.905	0	0.186	0	0	0.719	0
GABRB3	0	3.435	0	0	0	2.222	1.213	0
GABRD	0.368	6.996	0	0	0.368	4.423	0	2.206
GABRG1	0	4.554	0	0	0	0	1.735	2.819
GABRG2	1.416	8.033	0	1.416	0	0	1.963	4.653
GABRG3	0	0.213	0	0	0	0	0.213	0
GABRP	1.909	25.322	0	0	1.909	6.468	0	16.944
GABRQ	0	6.67	0	0	0	2.895	1.678	2.098
GABRR1	0	1.615	0	0	0	0.062	0.86	0.694
GABRR2	0	0.565	0	0	0	0.54	0	0.025
GABRR3	0.115	0.652	0	0.115	0	0.116	0.178	0.243
GAD1	0	0.481	0	0	0	0	0.481	0
GAD2	0	0.192	0	0	0	0	0	0.192
GADD45A	0.964	4.886	0	0	0.964	0.961	1.017	1.944
GADD45B	2.768	34.103	0	0	2.768	0.49	3.501	27.344
GADD45G	0.956	10.053	0	0	0.956	1.32	0	7.778
GADD45GIP1	9.223	78.416	0	0	9.223	4.633	2.627	61.932
GADL1	0	7.509	0	0	0	3.09	0.292	4.127
GAK	0	10.486	0	0	0	1.189	3.75	5.547
GAL	0	3.827	0	0	0	0	0.787	3.04
GAL3ST1	1.665	33.042	0	0	1.665	12.928	0	18.449
GAL3ST2	0	0	0	0	0	0	0	0
GAL3ST3	42.304	273.065	0	0	42.304	0	44.922	185.838
GAL3ST4	0	6.892	0	0	0	0	0	6.892
GALC	0.064	0.764	0.032	0	0.032	0.145	0.277	0.279
