gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CD8B	1.303	7.864	0.394	0.317	0.592	1.561	0.263	4.738
CD9	0.089	1.127	0	0	0.089	0.069	0.136	0.833
CD93	0.075	0.644	0	0	0.075	0.482	0	0.087
CD96	0.071	0.633	0.047	0.025	0	0.248	0	0.314
CD99L2	0	0.133	0	0	0	0.053	0	0.08
CDA	0.271	21.226	0	0	0.271	6.872	0	14.083
CDADC1	0	33.177	0	0	0	5.989	6.395	20.792
CDAN1	0	11.166	0	0	0	2.468	0	8.698
CDC123	4.492	11.981	0.437	0.707	3.349	6.328	0	1.161
CDC14A	0.708	5.185	0	0.36	0.348	3.277	1.2	0
CDC14B	2.276	6.687	0.758	0	1.518	1.374	0	3.038
CDC16	0.51	14.352	0	0	0.51	4.729	0.9	8.212
CDC20	0.035	0.427	0	0	0.035	0.244	0.051	0.098
CDC20B	0.495	9.943	0	0	0.495	0.787	1.468	7.193
CDC23	0.086	0.72	0	0	0.086	0.099	0	0.535
CDC25A	0.353	15.594	0	0	0.353	0.377	0.032	14.831
CDC25B	0	18.65	0	0	0	4.11	0.952	13.589
CDC25C	5.311	25.506	2.155	0	3.156	2.09	1.463	16.641
CDC26	1.395	9.949	0	0	1.395	2.515	0.525	5.514
CDC27	0.313	4.574	0	0	0.313	0.832	0.18	3.249
CDC34	0.292	1.527	0	0	0.292	0.473	0	0.762
CDC37	0.028	1.249	0	0	0.028	0.051	0	1.171
CDC37L1	0.49	45.556	0	0	0.49	8.36	2.247	34.459
CDC40	0	7.424	0	0	0	1.097	2.844	3.483
CDC42BPA	0	5.462	0	0	0	0	1.361	4.101
CDC42BPB	0	7.084	0	0	0	3.11	0	3.974
CDC42BPG	0	17.249	0	0	0	2.232	0	15.018
CDC42EP1	2.682	12.887	0	0	2.682	1.842	0	8.363
CDC42EP2	4.635	134.929	0	0	4.635	8.255	12.972	109.067
CDC42EP3	0.903	5.671	0	0	0.903	1.127	0	3.641
CDC42EP4	0.726	11.858	0	0	0.726	4.68	0.367	6.085
CDC42EP5	0.534	15.495	0	0	0.534	6.464	1.348	7.15
CDC42SE1	5.549	109.663	0	0	5.549	3.173	0	100.941
CDC42SE2	3.973	29.689	3.116	0	0.857	11.838	1.398	12.48
CDC45	0	0.178	0	0	0	0.045	0	0.133
CDC5L	0.069	4.667	0	0	0.069	1.513	1.128	1.958
CDC6	3.171	78.142	0	0	3.171	1.407	0	73.564
CDC7	2.491	60.818	0	0	2.491	6.255	35.538	16.535
CDC73	0	3.453	0	0	0	1.066	1.577	0.811
CDCA2	0	5.759	0	0	0	0	1.578	4.181
CDCA3	3.306	45.092	0	0	3.306	3.712	18.007	20.066
CDCA4	3.839	20.481	0.717	0	3.122	4.724	4.614	7.304
CDCA5	2.456	101.756	0	0	2.456	44.234	22.435	32.631
CDCA7	0	9.761	0	0	0	2.418	1.641	5.702
CDCA7L	0.458	13.915	0	0	0.458	4.511	0	8.947
CDCA8	0	7.529	0	0	0	0	0	7.529
CDCP1	0.473	21.441	0.473	0	0	7.167	0	13.801
CDCP2	1.034	93.228	0	0	1.034	48.927	0.776	42.492
CDH1	0.351	14.433	0	0	0.351	0.802	0	13.28
CDH10	0	1.85	0	0	0	0	0	1.85
CDH11	0	1.978	0	0	0	1.316	0	0.663
CDH12	0.045	0.423	0	0.045	0	0	0.174	0.203
CDH13	1.487	29.3	0	0	1.487	22.506	0	5.307
CDH15	0.351	12.322	0	0	0.351	4.803	0.907	6.262
CDH16	1.583	22.011	0	0	1.583	1.006	1.495	17.927
CDH17	1.359	5.799	0	1.359	0	1.227	1.013	2.199
CDH18	1.134	11.958	0	1.134	0	0	10.824	0
CDH19	0.119	3.067	0	0.119	0	0.316	1.075	1.557
CDH2	0.085	0.833	0	0	0.085	0.145	0.206	0.397
CDH20	0	5.6	0	0	0	2.6	0	3
CDH22	0	2.554	0	0	0	0	0.213	2.342
CDH23	0	0.072	0	0	0	0.072	0	0
CDH24	2.067	12.209	0	0	2.067	0.912	0.666	8.564
CDH26	0	9.328	0	0	0	1.041	2.538	5.749
CDH3	1.118	29.13	0	0	1.118	3.493	2.066	22.454
CDH4	0.514	11.067	0	0	0.514	5.783	1.518	3.252
CDH5	0.322	5.788	0	0	0.322	0.197	0.923	4.346
CDH6	0	7.018	0	0	0	6.367	0.652	0
CDH7	0	7.876	0	0	0	2.4	0	5.476
CDH8	0	1.914	0	0	0	0.588	0.568	0.757
CDH9	1.397	15.666	1.096	0	0.301	3.407	8.153	2.71
CDHR1	0	9.328	0	0	0	3.816	0	5.512
CDHR2	1.152	25.155	0	0	1.152	3.861	0.929	19.213
CDHR3	0	12.782	0	0	0	3.639	7.77	1.373
CDHR5	1.709	8.019	0	0	1.709	0.709	0	5.602
CDIP1	0	0.55	0	0	0	0	0.098	0.452
CDIPT	0.293	2.213	0	0	0.293	0	0.075	1.845
CDK1	0	11.506	0	0	0	2.178	0.445	8.883
CDK10	2.376	30.426	0	0	2.376	2.951	0	25.099
CDK11A	2.374	45.833	0	0	2.374	0.427	1.172	41.859
CDK12	31.272	103.427	0	0	31.272	3.826	7.961	60.368
CDK13	0	4.361	0	0	0	0	0	4.361
CDK14	0.638	4.593	0.638	0	0	2.564	0.635	0.757
CDK15	0	16.963	0	0	0	4.248	1.52	11.195
CDK16	0.146	1.632	0	0	0.146	0	0.459	1.026
CDK17	2.219	14.984	0	0	2.219	5.694	0	7.071
CDK18	0.718	10.788	0	0.718	0	3.677	1.213	5.18
CDK19	0.065	1.737	0	0	0.065	0.081	0.077	1.515
CDK2	1.554	20.085	0	0	1.554	1.145	1.993	15.392
CDK20	0.648	21.743	0	0	0.648	9.37	1.802	9.923
CDK2AP1	1.871	10.882	0.405	0	1.466	0.405	0.595	8.01
CDK2AP2	4.813	48.339	0	0	4.813	1.551	2.21	39.765
CDK4	0.121	0.878	0	0	0.121	0.117	0	0.64
CDK5	0	2.353	0	0	0	0	0.115	2.238
CDK5R1	0	2.777	0	0	0	1.183	0	1.595
CDK5R2	0	4.785	0	0	0	0	0	4.785
CDK5RAP1	0.7	9.891	0.334	0	0.366	3.312	0.488	5.392
CDK5RAP2	0.561	7.098	0	0	0.561	5.051	0	1.485
CDK5RAP3	0.023	0.751	0	0	0.023	0	0.051	0.676
CDK6	0	9.819	0	0	0	3.096	0	6.723
CDK7	1.92	19.894	0.612	0.279	1.029	3.577	0	14.397
CDK8	0.122	2.762	0	0	0.122	1.46	0.104	1.076
CDK9	2.144	20.288	0	0	2.144	2.959	0	15.186
CDKAL1	0	49.201	0	0	0	11.887	10.193	27.121
CDKL1	1.068	7.481	0	0	1.068	1.018	0.684	4.71
CDKL2	0.056	0.49	0	0	0.056	0	0.073	0.361
CDKL3	0	26.395	0	0	0	0	0	26.395
CDKL4	0	0.5	0	0	0	0.027	0.131	0.342
CDKL5	0.487	13.338	0	0	0.487	0	0.398	12.453
CDKN1A	0.113	6.541	0	0	0.113	0.733	0	5.695
CDKN1B	0	2.739	0	0	0	0.034	0.149	2.556
CDKN2A	0	0	0	0	0	0	0	0
CDKN2AIP	2.095	11.645	0	0	2.095	2.447	0	7.103
CDKN2AIPNL	0.742	7.152	0.103	0	0.639	0	0.187	6.224
CDKN2B	0	0	0	0	0	0	0	0
CDKN2C	0	0.757	0	0	0	0	0.757	0
CDKN2D	1.095	3.844	0	0	1.095	0	0	2.749
CDKN3	0.036	1.493	0	0	0.036	1.079	0	0.378
CDNF	0.954	5.087	0	0	0.954	0	1.414	2.719
CDO1	0.142	1.902	0	0.054	0.087	0.4	0.194	1.166
CDON	0.364	10.176	0	0	0.364	1.466	2.153	6.192
CDPF1	0	0.273	0	0	0	0	0.075	0.198
CDR2	0.194	1.337	0	0	0.194	0.054	0.061	1.028
CDR2L	0.596	18.579	0	0	0.596	5.59	0.39	12.003
CDRT4	1.068	13.117	1.068	0	0	4.341	0	7.708
CDS1	0	1.401	0	0	0	0.444	0.453	0.504
CDS2	1.756	71.79	0	0	1.756	12.545	0.806	56.683
CDT1	7.86	42.305	0	0	7.86	12.579	0	21.866
CDV3	0.931	12.876	0	0	0.931	0.453	1.496	9.996
CDX1	0	12.971	0	0	0	0	1.755	11.215
CDX2	0.25	2.026	0	0	0.25	0.242	0	1.534
CDX4	1.404	5.312	0.939	0.211	0.254	0	2.218	1.69
CDYL	0	24.451	0	0	0	1.01	5.095	18.346
CDYL2	0	6.924	0	0	0	3.052	1.328	2.544
CEACAM1	0.4735	7.131	0	0.4735	0	2.168	0.726	3.7635
CEACAM16	1.711	23.444	0	0	1.711	0	3.348	18.385
CEACAM18	0	1.615	0	0	0	0.696	0	0.919
CEACAM19	1.649	83.738	0.913	0	0.736	34.738	0.976	46.374
CEACAM20	2.788	55.591	2.007	0	0.781	35.807	0	16.996
CEBPA	0	7.278	0	0	0	0.678	2.215	4.384
CEBPB	0	8.062	0	0	0	0	0.546	7.516
CEBPD	0.058	0.508	0	0	0.058	0.083	0.242	0.125
CEBPE	0	21.423	0	0	0	0	1.422	20.001
CEBPG	0	4.008	0	0	0	0	0	4.008
CEBPZ	0.255	23.46	0	0	0.255	2.701	0	20.503
CECR2	0.426	11.289	0	0	0.426	0	0	10.863
CEL	0.069	0.627	0	0	0.069	0	0.043	0.516
CELA1	0.044	2.365	0	0	0.044	0	0	2.321
CELA2A	0	21.669	0	0	0	5.704	1.185	14.78
CELA3A	3.214	28.002	0	0	3.214	6.972	0.418	17.398
CELA3B	0.759	20.621	0	0	0.759	2.827	0	17.035
CELF2	0	2.949	0	0	0	0	1.571	1.378
CELF3	0	4.822	0	0	0	0.583	0.587	3.652
CELF4	0	0.41	0	0	0	0.188	0.088	0.134
CELF5	0.024	0.69	0	0	0.024	0	0	0.667
CELSR1	0	0	0	0	0	0	0	0
CELSR2	0	1.45	0	0	0	0	0	1.45
CELSR3	0	14.844	0	0	0	0	2.6	12.244
CEMIP	0.234	0.773	0.164	0	0.07	0.136	0.123	0.28
CEND1	2.125	11.189	0	0	2.125	1.899	0	7.166
CENPA	0.63	12.53	0	0	0.63	3.235	0	8.664
CENPB	0.63	25.017	0	0	0.63	0	4.019	20.368
CENPC	1.199	9.094	0	1.199	0	2.629	2.113	3.153
CENPE	0.095	7.122	0.035	0	0.06	3.068	2.289	1.669
CENPF	1.623	12.732	0	0.726	0.896	4.2	0	6.91
CENPH	0.135	2.353	0.042	0	0.093	0.495	0.076	1.647
CENPI	0.297	6.295	0	0	0.297	0.999	2.491	2.508
CENPJ	2.427	12.59	0	0.5	1.927	0	4.668	5.495
CENPK	0	69.357	0	0	0	1.444	53.761	14.152
CENPL	1.764	57.552	0	0	1.764	4.53	0	51.257
CENPM	0.345	5.166	0	0	0.345	0.408	0.348	4.064
CENPN	0.034	2.926	0	0	0.034	0.28	0.104	2.508
CENPO	0	13.065	0	0	0	1.59	1.889	9.586
CENPP	0	4.268	0	0	0	0	0.384	3.884
CENPQ	0.109	0.437	0	0.034	0.075	0.046	0.124	0.157
CENPT	2.938	13.04	0	0	2.938	5.358	0	4.744
CENPU	0.027	6.752	0	0	0.027	2.801	0.191	3.734
CENPV	1.984	11.909	0.273	0.072	1.64	0.994	0	8.931
CENPW	1.646	192.448	1.646	0	0	2.751	2.432	185.618
CEP104	0	14.965	0	0	0	1.28	4.14	9.545
CEP112	0	27.172	0	0	0	9.307	6.799	11.066
CEP120	0	8.172	0	0	0	0	0.565	7.607
CEP126	0.992	20.223	0	0	0.992	4.531	2.717	11.982
CEP128	0	4.063	0	0	0	0	2.598	1.465
CEP131	0	1.484	0	0	0	0.055	0.135	1.294
CEP135	0	18.159	0	0	0	2.427	7.38	8.352
CEP152	0.186	5.703	0	0	0.186	0	2.884	2.633
CEP162	0.85	12.527	0.85	0	0	4.706	1.5	5.47
CEP164	0.934	11.114	0.625	0	0.31	4.555	0	5.624
CEP170	0.043	0.384	0	0.013	0.03	0.132	0.068	0.14
CEP170B	0.555	17.865	0	0	0.555	8.61	4.067	4.633
CEP19	4.868	34.354	0	0.283	4.585	5.716	1.235	22.535
CEP192	55.016	87.629	0	1.213	53.802	7.136	0	25.477
CEP250	1.633	32.295	0	0	1.633	4.826	4.711	21.125
CEP290	1.091	11.638	0	0	1.091	2.871	4.461	3.215
CEP295	1.328	8.149	0	0	1.328	1.155	1.028	4.638
CEP350	0	10.301	0	0	0	5.785	0	4.516
CEP41	0.327	10.18	0	0	0.327	0	6.086	3.768
CEP44	1.126	6.563	0	0.417	0.709	0	2.224	3.213
CEP55	0	30.548	0	0	0	3.86	0	26.687
CEP57	0	28.747	0	0	0	0	4.173	24.574
CEP57L1	0.376	8.15	0	0.376	0	1.761	0	6.013
CEP63	0.583	7.405	0	0	0.583	0	3.826	2.995
CEP68	0.051	1.062	0	0	0.051	0	0	1.011
CEP70	1.135	40.592	0.836	0	0.3	3.497	0	35.959
CEP72	0	1.474	0	0	0	0	1.038	0.436
CEP76	0.244	1.637	0	0	0.244	0.114	0.037	1.243
CEP78	1.968	27.956	1.047	0	0.921	0	0.985	25.003
CEP83	3.366	20.559	2.181	0	1.184	3.949	1.426	11.819
CEP85	0.789	7.169	0	0	0.789	0	0	6.38
CEP85L	0.591	6.31	0.591	0	0	0	3.664	2.056
CEP89	0.008	7.678	0	0	0.008	1	0	6.67
CEP95	0	17.843	0	0	0	0	0	17.843
CEP97	6.486	52.49	0	0	6.486	2.289	10.847	32.868
CEPT1	0	4.662	0	0	0	1.048	0	3.614
CER1	0	10.617	0	0	0	3.347	0.709	6.56
CERCAM	3.135	25.057	0	0	3.135	3.453	3.736	14.733
CERK	0.541	2.544	0	0	0.541	0.664	0	1.34
CERKL	0.482	6.745	0.482	0	0	4.54	0.857	0.865
CERS1	1.826	18.821	0	0	1.826	2.267	0	14.729
CERS2	11.857	70.65	0	0	11.857	0.398	2.708	55.688
CERS3	0	9.728	0	0	0	0.224	1.972	7.532
CERS4	2.517	39.572	0	1.778	0.739	8.192	1.962	26.901
CERS5	1.995	22.326	0	0	1.995	2.619	0	17.712
CERS6	0.934	8.863	0.934	0	0	2.719	2.095	3.114
CES1	0.469	7.084	0	0.469	0	5.04	1.575	0
CES2	0.475	5.809	0.475	0	0	4.045	0	1.289
CES3	0.212	10.2005	0	0	0.212	1.452	2.591	5.9455
CES4A	0.101	1.748	0	0	0.101	0.054	0.124	1.469
CES5A	0.76	9.19	0	0	0.76	4.879	1.387	2.163
CETN1	0	19.826	0	0	0	2.837	1.17	15.82
CETN2	0.096	3.166	0	0	0.096	0	0.287	2.784
CETN3	0.665	28.782	0	0.582	0.083	2.295	7.191	18.63
CFAP100	0	0.47	0	0	0	0	0.277	0.193
CFAP126	0.288	35.416	0	0	0.288	6.783	2.811	25.535
CFAP157	0.705	28.279	0	0	0.705	0	0	27.574
CFAP161	0	0.581	0	0	0	0.145	0.169	0.267
CFAP20	1.161	17.932	0.581	0	0.581	2.288	0	14.483
CFAP206	0.539	9.421	0	0	0.539	1.948	1.747	5.188
CFAP221	0.306	21.869	0	0.184	0.123	9.539	0.476	11.548
CFAP36	0	0.7	0	0	0	0	0.073	0.627
CFAP410	0.125	0.975	0.06	0	0.065	0.119	0.072	0.659
CFAP43	0.043	0.173	0.043	0	0	0	0.08	0.05
CFAP44	1.699	14.782	0	0	1.699	7.819	3.816	1.448
CFAP45	0	14.382	0	0	0	2.974	4.217	7.192
CFAP52	0	0.813	0	0	0	0.038	0	0.776
CFAP53	0	6.709	0	0	0	4.431	0	2.279
CFAP57	0.483	8.699	0	0	0.483	2.056	1.887	4.273
CFAP58	0	48.998	0	0	0	8.529	24.789	15.68
CFAP69	0	6.136	0	0	0	0.75	2.355	3.032
CFAP70	6.563	140.8	0	6.563	0	38.991	0.977	94.269
CFAP73	0	19.276	0	0	0	0	0.719	18.556
CFAP74	1.789	26.978	0	0	1.789	10.385	1.37	13.434
CFAP77	0.378	20.686	0	0	0.378	11.605	3.511	5.192
CFAP97	0.646	5.638	0	0	0.646	0.297	1.292	3.402
CFB	0	37.74	0	0	0	1.244	0	36.495
CFC1	0.124	0.378	0.067	0.021	0.037	0.07	0.175	0.009
CFC1B	0.124	0.378	0.067	0.021	0.037	0.07	0.175	0.009
CFD	2.745	12.369	0	0	2.745	1.4	0	8.224
CFDP1	2.5	10.72	0	0	2.5	0	0	8.219
CFH	0	0.471	0	0	0	0.304	0.167	0
CFHR1	0.587	4.607	0	0.587	0	0.725	1.654	1.64
CFI	0	0.36	0	0	0	0.129	0.019	0.213
CFL1	3.181	79.347	0	0	3.181	0	0	76.166
CFL2	4.888	74.74	0	0	4.888	2.396	0	67.456
CFLAR	11.484	247.352	0.593	0	10.891	18.696	0.925	216.247
CFP	0.017	0.255	0	0.017	0	0.058	0	0.18
CFTR	0.381	3.395	0	0.381	0	0.468	0.7	1.846
CGA	1.395	8.321	0	0	1.395	2.546	0	4.38
CGGBP1	0.829	12.403	0	0	0.829	0	0	11.574
CGN	1.295	7.345	0	0	1.295	1.039	0	5.011
CGNL1	0	8.7	0	0	0	0	2.508	6.192
CGREF1	0.159	1.084	0	0.035	0.124	0.122	0	0.803
CGRRF1	0.066	0.957	0.066	0	0	0.177	0.23	0.484
CH25H	0	13.819	0	0	0	3.945	4.962	4.912
CHAC1	8.54	653.442	0	0	8.54	7.486	0	637.415
CHAC2	0.165	1.187	0	0.165	0	0.272	0.505	0.244
CHAD	0.09	0.724	0	0	0.09	0	0.11	0.524
CHADL	0.157	1.126	0	0	0.157	0.068	0	0.9
CHAF1A	3.753	97.24	0	0	3.753	2.84	0	90.647
CHAF1B	6.51	49.607	0	0	6.51	8.238	2.449	32.41
CHAMP1	3.223	82.467	2.115	0	1.108	4.977	0.508	73.759
CHAT	0.066	1.033	0	0	0.066	0.301	0.397	0.269
CHCHD1	20.198	165.836	0	0	20.198	1.435	0	144.202
CHCHD10	0.755	26.593	0	0	0.755	0	8.456	17.382
CHCHD2	6.619	54.188	1.79	0	4.829	3.023	0	44.547
CHCHD3	0.244	4.49	0.244	0	0	1.357	0.821	2.068
CHCHD4	0	13.763	0	0	0	3.668	1.56	8.535
CHCHD5	0.176	18.824	0	0	0.176	4.418	4.001	10.23
CHCHD6	0	3.038	0	0	0	1.772	0	1.266
CHCHD7	0	0	0	0	0	0	0	0
CHD1	0.374	8.132	0	0	0.374	2.364	0.581	4.813
CHD1L	0.126	3.357	0	0	0.126	1.615	0.59	1.026
CHD2	0.08	1.109	0	0	0.08	0.474	0.191	0.364
CHD3	0.062	1.45	0	0	0.062	0.122	0	1.266
CHD4	0.342	5.902	0	0	0.342	0.382	0	5.178
CHD5	1.094	7.015	0	0	1.094	0	0	5.921
CHD6	0	1.497	0	0	0	0.217	0.355	0.925
CHD7	0.491	4.182	0	0	0.491	0	1.471	2.22
CHD8	0.604	62.791	0	0	0.604	0	0.789	61.398
CHD9	0.298	46.19	0	0	0.298	6.674	5.561	33.657
CHDH	0	40.268	0	0	0	3.755	12.456	24.057
CHEK1	0.651	15.457	0	0	0.651	2.239	4.025	8.543
CHEK2	1.575	59.506	0	0.715	0.86	2.909	0.763	54.259
CHERP	0.222	1.558	0.073	0	0.149	0.527	0	0.808
CHFR	3.381	22.288	0	0	3.381	8.43	3.264	7.212
CHGA	0.033	0.85	0	0	0.033	0.043	0.223	0.55
CHGB	0	17.227	0	0	0	2.566	4.366	10.295
CHI3L1	0.04	0.425	0	0	0.04	0.138	0	0.247
CHIA	0.074	0.443	0	0.039	0.035	0.026	0.292	0.05
CHIC1	0.73	9.204	0	0	0.73	0	2.596	5.877
CHIC2	0.573	16.743	0	0	0.573	2.262	1.086	12.821
CHID1	0.65	5.029	0	0	0.65	0	0	4.379
CHIT1	0.23	12.535	0	0	0.23	3.513	0	8.792
CHKA	3.747	40.292	0	0	3.747	5.071	1.159	30.316
CHKB	5.217	39.523	0	0	5.217	0	0.454	33.851
CHL1	0	9.524	0	0	0	1.202	5.171	3.151
CHM	0.102	4.526	0	0.102	0	0	2.114	2.31
CHML	0	5.361	0	0	0	0.507	0	4.853
CHMP1A	0	4.598	0	0	0	0	0	4.598
CHMP1B	0	9.15	0	0	0	0	1.86	7.29
CHMP2A	0.271	0.856	0	0	0.271	0	0	0.584
CHMP2B	0	4.54	0	0	0	0	2.335	2.205
CHMP3	10.618	32.072	0.705	0	9.913	4.478	13.449	3.526
CHMP4B	1.076	28.842	0	0	1.076	2.832	1.198	23.736
CHMP4C	0	0.652	0	0	0	0.318	0.196	0.138
CHMP5	0.562	11.957	0	0	0.562	0	1.177	10.218
CHMP6	0.081	1.134	0	0	0.081	0.603	0	0.45
CHMP7	0.152	2.207	0.128	0	0.024	0.665	0.046	1.344
CHN1	0	2.663	0	0	0	0.759	0.558	1.346
CHN2	0	27.299	0	0	0	7.386	7.589	12.324
CHODL	0.072	0.528	0	0.058	0.015	0.045	0.241	0.17
CHORDC1	1.537	6.48	1.081	0	0.456	0.584	1.801	2.558
CHP1	7.962	161.466	0	0	7.962	11.418	6.651	135.434
CHP2	0	2.318	0	0	0	0.642	0.091	1.585
CHPF	0	3.949	0	0	0	0.692	0.593	2.664
CHPF2	0	38.963	0	0	0	6.707	1.241	31.014
CHPT1	1.761	31.008	0	0	1.761	0	3.892	25.354
CHRAC1	1.715	85.231	0.415	0	1.3	21.972	0	61.544
CHRD	0.918	8.75	0	0	0.918	2.503	0	5.329
CHRDL1	0	0.475	0	0	0	0.06	0.148	0.267
CHRDL2	0	25.453	0	0	0	5.755	5.615	14.082
CHRM1	0	13.117	0	0	0	1.392	2.328	9.396
CHRM2	0	3.822	0	0	0	0	2.051	1.771
CHRM3	0	12.102	0	0	0	3.697	0	8.405
CHRM4	0.289	4.969	0	0	0.289	0	0	4.68
CHRM5	2.276	9.882	0	1.143	1.133	0	2.912	4.695
CHRNA1	1.082	18.952	0.524	0	0.559	6.786	1.977	9.106
CHRNA10	1.848	12.643	0	1.078	0.77	0	0	10.795
CHRNA2	0.65	11.685	0.65	0	0	2.177	1.732	7.126
CHRNA3	0	10.71	0	0	0	4.89	0.645	5.174
CHRNA4	0.052	0.501	0	0	0.052	0.094	0.127	0.228
CHRNA5	0.587	11.866	0	0	0.587	2.16	3.105	6.014
CHRNA6	0.17	1.78	0.085	0	0.085	0.551	0.533	0.526
CHRNA7	0	0.732	0	0	0	0.28	0.212	0.24
CHRNA9	3.196	11.598	2.355	0	0.841	1.386	0	7.016
CHRNB1	0.819	18.57	0	0	0.819	0.219	2.1	15.432
CHRNB2	0.08	0.08	0	0	0.08	0	0	0
CHRNB3	0	6.831	0	0	0	1.46	2.148	3.222
CHRNB4	1.119	18.561	0	0	1.119	2.318	1.988	13.136
CHRND	0	12.259	0	0	0	0	0	12.259
CHRNE	0.386	4.246	0	0	0.386	1.101	0	2.759
CHRNG	0	16.121	0	0	0	4.568	0	11.553
CHST1	0	7.534	0	0	0	0	2.624	4.911
CHST10	0.179	5.122	0.179	0	0	4.041	0	0.902
CHST11	0	6.213	0	0	0	0	2.11	4.104
CHST12	0.025	11.976	0	0	0.025	0.934	0.435	10.581
CHST13	0.559	4.692	0.559	0	0	1.878	1.144	1.111
CHST14	0	7.221	0	0	0	0.869	0	6.352
CHST15	0.059	0.35	0.037	0	0.021	0.135	0.044	0.113
CHST2	0	0.189	0	0	0	0.061	0.044	0.085
CHST3	1.211	17.877	0.78	0.431	0	4.707	0	11.958
CHST4	0.81	16.577	0	0.234	0.576	4.33	3.114	8.323
CHST6	0.239	1.512	0.035	0	0.204	0.211	0	1.062
CHST7	0	0.812	0	0	0	0.457	0.092	0.263
CHST8	1.045	14.454	0	0	1.045	3.923	1.282	8.203
CHST9	0	3.581	0	0	0	0	2.271	1.31
CHSY1	1.525	44.282	0	0	1.525	1.035	0	41.722
CHSY3	0	3.175	0	0	0	0	1.188	1.987
CHTF18	0.253	0.679	0	0	0.253	0	0	0.427
CHTF8	0	8.184	0	0	0	2.047	0.22	5.917
CHUK	0.933	26.357	0	0	0.933	5.646	0	19.779
CHURC1	2.375	60.129	0.495	0.726	1.155	4.044	5.149	48.561
CIAO1	0.074	0.689	0	0	0.074	0	0	0.616
CIAO3	1.961	20.329	0	0	1.961	3.181	3.119	12.068
CIAPIN1	0.047	1.536	0	0	0.047	0.261	0	1.227
CIART	1.545	17.629	0	0	1.545	0.668	0.931	14.485
CIB1	0.019	1.481	0	0	0.019	0.18	0	1.282
CIB2	0	7.384	0	0	0	0	1.067	6.317
CIB3	1.821	37.352	0	0	1.821	5.304	5.175	25.052
CIB4	0	0.515	0	0	0	0.134	0	0.381
CIC	1.245	13.428	0.967	0	0.278	1.118	0	11.065
CIDEA	3.922	35.491	0	0	3.922	2.649	5.859	23.061
CIDEB	0.163	1.306	0	0	0.163	0.105	0	1.038
CIDEC	4.075	164.546	0	0	4.075	8.69	1.533	150.247
CIITA	0	131.24	0	0	0	2.629	8.034	120.577
CILP	0.088	1.106	0	0	0.088	0	0.057	0.961
CILP2	0.177	0.853	0	0	0.177	0	0	0.676
CINP	0.06	1.992	0	0	0.06	0.168	0	1.764
CIPC	2.441	34.403	0	0	2.441	0	2.639	29.323
CIR1	0	1.13	0	0	0	0	0	1.13
CIRBP	0.059	0.784	0	0	0.059	0	0	0.725
CISD1	1.666	14.199	0	0	1.666	1.845	1.225	9.463
CISD2	0.045	1.122	0	0	0.045	0.183	0	0.894
CISD3	0	2.049	0	0	0	0	0	2.049
CISH	0	7.027	0	0	0	0	0	7.027
CIT	0.065	4.833	0	0	0.065	0.95	0	3.818
CITED1	0	0.6	0	0	0	0.053	0.018	0.528
CITED2	0	2.762	0	0	0	1.468	0.687	0.608
CITED4	0.997	22.017	0	0.747	0.251	2.786	0.901	17.332
CIZ1	2.098	57.15	0	0	2.098	0	8.86	46.192
CKAP2	0.523	21.259	0	0	0.523	4.415	0	16.32
CKAP2L	0.985	7.237	0	0	0.985	4.655	0	1.598
CKAP4	0.208	1.233	0.092	0.084	0.032	0.245	0.098	0.683
CKAP5	1.39	22.536	0	0.098	1.292	1.747	1.808	17.592
CKB	0.03	0.386	0	0	0.03	0	0.031	0.326
CKLF	1.308	41.53	0	0	1.308	11.781	2.955	25.487
CKM	2.662	28.733	1.721	0	0.941	4.377	0	21.694
CKMT1A	0	15.08	0	0	0	1.628	0	13.453
CKMT1B	0	15.08	0	0	0	1.628	0	13.453
CKMT2	0.377	2.167	0.113	0.099	0.165	0.493	0.498	0.798
CKS1B	2.921	93.884	0	0	2.921	2.895	0	88.068
CKS2	7.735	41.174	0	0	7.735	1.948	1.143	30.349
CLASP1	13.971	89.223	0	1.843	12.128	13.326	42.031	19.895
CLASP2	0.728	121.019	0	0	0.728	6.147	3.406	110.738
CLCA1	0	7.632	0	0	0	3.648	0.544	3.439
CLCA2	0.27	10.219	0.27	0	0	1.682	3.816	4.451
CLCA4	0.157	13.0825	0	0	0.157	2.454	4.263	6.209
CLCC1	100.664	149.679	1.403	0	99.261	14.723	2.954	31.338
CLCF1	0.037	0.599	0	0	0.037	0	0	0.562
CLCN1	0	8.414	0	0	0	0	4.478	3.936
CLCN2	0.104	0.624	0	0	0.104	0	0	0.52
CLCN3	0	6.904	0	0	0	0	1.161	5.743
CLCN4	0.198	0.925	0	0.198	0	0.212	0.111	0.404
CLCN5	0	0.287	0	0	0	0	0	0.287
CLCN6	0	0.668	0	0	0	0.158	0.077	0.432
CLCN7	10.899	44.799	8.84	0	2.059	2.246	0.935	30.718
CLCNKA	1.04	31.795	0	0	1.04	8.191	3.296	19.268
CLCNKB	0.077	0.6	0	0	0.077	0.17	0.022	0.33
CLDN1	0	5.724	0	0	0	2.366	0	3.358
CLDN10	0	0.889	0	0	0	0.275	0.156	0.458
CLDN11	0.651	20.527	0	0	0.651	0	0.936	18.94
