gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CCND3	1.096	9.424	0	0	1.096	1.421	0.098	6.809
CCNDBP1	0	4.908	0	0	0	0	0.512	4.397
CCNE1	1.625	20.071	0	0	1.625	0	0	18.446
CCNE2	10.92	50.751	0	0	10.92	2.088	0	37.743
CCNF	0.491	4.137	0	0	0.491	0	0.301	3.345
CCNG1	0	7.651	0	0	0	0.714	2.022	4.915
CCNG2	0	2.173	0	0	0	0	0.9	1.273
CCNH	0.759	14.412	0	0.759	0	4.021	3.325	6.306
CCNI	0.5	5.219	0	0	0.5	0	0.386	4.333
CCNJ	0	4.019	0	0	0	0.802	1.785	1.432
CCNK	0	22.491	0	0	0	0	3.903	18.589
CCNL1	0.405	5.036	0	0.291	0.114	0.477	1.638	2.515
CCNL2	0.493	10.301	0	0	0.493	1	0	8.808
CCNO	1.548	9.338	0	0	1.548	3.559	1.852	2.379
CCNT1	1.453	13.732	0	0	1.453	1.624	0	10.655
CCNT2	0.855	13.456	0	0	0.855	2.409	1.418	8.775
CCNY	0	8.225	0	0	0	3.729	0	4.496
CCNYL1	0	4.382	0	0	0	1.499	1.133	1.75
CCP110	1.945	17.936	0	0.938	1.007	2.687	2.254	11.05
CCPG1	2.621	24.775	0.433	0	2.188	0.707	0	21.448
CCR1	0.177	10.409	0	0	0.177	3.199	2.386	4.647
CCR10	0	4.645	0	0	0	0	2.102	2.543
CCR2	0	5.936	0	0	0	0.902	1.079	3.955
CCR3	0.086	6.562	0	0.086	0	3.159	0.941	2.377
CCR4	3.788	22.535	0	1.473	2.314	2.469	0	16.278
CCR5	1.794	5.157	0	1.794	0	1.645	0.894	0.824
CCR6	0	171.193	0	0	0	49.951	10.702	110.54
CCR7	2.306	33.6	0	0	2.306	4.803	0	26.492
CCR8	3.74	49.648	3.085	0	0.655	10.291	5.082	30.535
CCR9	0	27.132	0	0	0	4.287	6.209	16.636
CCRL2	0	37.743	0	0	0	13.91	6.931	16.901
CCS	5.483	22.304	0.434	0	5.048	5.284	0.588	10.949
CCSAP	1.633	12.982	0	0	1.633	1.165	0	10.184
CCSER1	0	1.398	0	0	0	0.173	0	1.225
CCSER2	3.562	10.168	0	3.562	0	1.979	3.836	0.791
CCT2	0.643	11.699	0	0	0.643	1.857	0.412	8.786
CCT3	0.303	5.061	0	0	0.303	0.662	0	4.096
CCT4	0.653	14.072	0	0	0.653	4.56	0	8.86
CCT5	0.351	4.934	0	0	0.351	0.782	0.376	3.426
CCT6A	0.085	8.452	0	0	0.085	0	1.051	7.316
CCT6B	5.647	53.157	2.374	0	3.272	3.969	18.31	25.232
CCT7	1.428	9.738	0	0	1.428	0	0.436	7.873
CCT8	1.257	5.204	0.753	0	0.504	0	0	3.947
CCT8L2	1.284	17.423	0	0	1.284	0.337	1.351	14.45
CCZ1	0.583	18.747	0	0	0.583	1.637	0	16.527
CCZ1B	0.583	18.747	0	0	0.583	1.637	0	16.527
CD101	0	25.229	0	0	0	11.96	2.728	10.541
CD109	0.275	36.509	0	0	0.275	11.52	0	24.714
CD14	6.604	241.625	0	0	6.604	75.366	15.757	143.897
CD151	1.297	8.322	0	0	1.297	0	2.256	4.768
CD160	0.944	5.619	0	0	0.944	0.955	1.712	2.007
CD163	0.474	9.666	0	0	0.474	3.361	0.907	4.924
CD164	0.881	19.519	0.881	0	0	4.267	3.038	11.332
CD164L2	5.399	34.024	3.53	0	1.87	0.517	0	28.108
CD177	2.027	32.192	2.027	0	0	20.439	2.105	7.623
CD180	0.229	11.072	0.229	0	0	3.678	4.062	3.104
CD19	2.896	61.434	2.252	0	0.643	16.501	7.621	34.416
CD1D	1.006	15.142	0	0	1.006	10.361	2.143	1.632
CD2	0	7.4	0	0	0	4.111	0.987	2.302
CD200	0	16.981	0	0	0	2.562	7.802	6.617
CD200R1	0	14.292	0	0	0	1.749	5.323	7.221
CD200R1L	2.442	21.109	0	2.442	0	1.8515	11.1175	5.6975
CD207	8.131	75.559	0	0	8.131	35.53	2.534	29.364
CD209	0	13.653	0	0	0	4.622	5.031	4
CD22	6.197	83.961	2.479	0	3.718	10.341	0	67.423
CD226	0	20.154	0	0	0	4.093	12.609	3.452
CD247	2.375	37.652	0	0	2.375	4.611	4.853	25.812
CD248	2.258	9.848	0	0	2.258	0.457	1.238	5.894
CD27	0	5.542	0	0	0	1.053	0	4.49
CD274	0.186	1.785	0	0	0.186	0.104	0.229	1.266
CD276	0	37.6	0	0	0	4.54	4.664	28.397
CD28	0	5.276	0	0	0	0.409	1.799	3.067
CD2AP	1.197	9.912	0	1.197	0	0.898	0.299	7.518
CD2BP2	0.807	7.249	0	0	0.807	1.229	0	5.213
CD300A	0.382	22.436	0	0	0.382	8.215	2.503	11.335
CD300C	0.025	10.534	0.025	0	0	2.92	0.2905	7.2985
CD300E	0	7.554	0	0	0	0.501	0.727	6.326
CD300LB	2.574	24.126	2.059	0.515	0	8.302	8.249	5
CD300LD	0	0.92425	0	0	0	0.2895	0.26775	0.367
CD300LF	3.186	47.742	0	0	3.186	10.914	4.071	29.571
CD300LG	0	71.219	0	0	0	15.789	0	55.43
CD302	0.198	4.368	0	0	0.198	0.172	0	3.998
CD320	2.838	38.767	0	1.059	1.778	3.486	2.416	30.027
CD34	0	6.341	0	0	0	2.236	0	4.105
CD36	0.894	26.76	0	0.894	0	9.457	7.991	8.418
CD37	2.668	15.603	0	0.677	1.991	0	0	12.935
CD38	1.088	46.865	0	0	1.088	19.051	11.992	14.733
CD3D	2.375	28.712	0	0	2.375	5.521	0	20.815
CD3E	0.338	17.301	0.338	0	0	3.054	0.289	13.62
CD3EAP	2.642	17.393	0	0	2.642	0	1.691	13.06
CD3G	0.281	26.933	0	0	0.281	2.707	4.269	19.677
CD4	11.42	47.664	5.673	0	5.747	6.441	14.168	15.635
CD40	0.495	5.77	0.105	0	0.389	0.791	0	4.484
CD40LG	0	57.551	0	0	0	3.799	11.397	42.354
CD44	0	8.237	0	0	0	0.626	2.627	4.984
CD46	0.228	9.587	0	0	0.228	4.01	0	5.349
CD47	0	2.008	0	0	0	1.272	0.31	0.426
CD48	0.69	16.432	0	0.69	0	7.82	0.513	7.408
CD5	0	7.177	0	0	0	0.732	0	6.445
CD53	1.963	46.63	1.325	0.638	0	5.848	6.97	31.849
CD55	0.6335	6.921	0.3805	0.2535	0	1.551	2.4135	2.3225
CD59	0.888	3.072	0.522	0	0.366	1.418	0	0.766
CD5L	0.533	9.093	0	0.533	0	2.119	2.834	3.607
CD6	0	12.509	0	0	0	0	2.992	9.517
CD63	34.544	298.249	0	0	34.544	37.846	24.195	201.664
CD68	0.759	4.504	0	0	0.759	0.497	0	3.248
CD69	0	5.137	0	0	0	2.462	0.795	1.88
CD7	7.437	40.1	0	5.271	2.166	11.553	0	21.11
CD70	0	162.774	0	0	0	54.736	14.748	93.29
CD72	0.576	10.04	0	0	0.576	0.576	0	8.887
CD74	0.947	27.832	0	0	0.947	10.543	3.774	12.568
CD79A	1.934	19.688	0.626	0.422	0.886	0.988	0	16.765
CD79B	2.026	19.841	0	0	2.026	1.74	2.204	13.871
CD80	3.19	22.328	0	0	3.19	0.703	3.266	15.169
CD81	0	13.415	0	0	0	6.274	2.686	4.455
CD82	0.339	4.079	0	0.339	0	0	1.143	2.597
CD83	0	13.606	0	0	0	0.364	7.674	5.568
CD84	0.796	9.105	0.269	0.527	0	0	6.72	1.589
CD86	0	5.455	0	0	0	1.144	2.32	1.991
CD8A	1.63	20.538	0	0	1.63	4.742	0	14.166
CD8B	5.935	44.797	1.158	0.434	4.342	2.605	1.043	35.214
CD9	4.512	22.634	0	0	4.512	1.672	2.23	14.221
CD93	0.496	4.492	0	0	0.496	2.508	0	1.488
CD96	1.704	10.37	1.704	0	0	3.655	0	5.012
CD99L2	0	1.965	0	0	0	1.092	0	0.873
CDA	0	23.947	0	0	0	8.812	0	15.135
CDADC1	0	10.429	0	0	0	1.687	2.294	6.448
CDAN1	0	3.884	0	0	0	1.17	0	2.714
CDC123	2.287	4.661	0.158	0.34	1.789	2.225	0	0.149
CDC14A	2.355	10.134	0	1.695	0.661	6.992	0.787	0
CDC14B	1.61	3.85	0.345	0	1.265	0.507	0	1.733
CDC16	0.669	5.501	0	0	0.669	1.28	0.157	3.395
CDC20	0.475	2.104	0	0	0.475	0.517	1.111	0
CDC20B	0.714	11.317	0	0	0.714	0.997	2.351	7.255
CDC23	5.284	26.734	0	0	5.284	5.16	0	16.29
CDC25A	0.744	15.638	0	0	0.744	1.752	0.315	12.827
CDC25B	0	5.76	0	0	0	1.518	0.591	3.651
CDC25C	2.624	17.338	1.561	0	1.063	1.369	1.718	11.627
CDC26	0.662	14.174	0	0	0.662	2.377	3.823	7.311
CDC27	1.17	20.188	0	0	1.17	3.997	0.485	14.536
CDC34	2.928	12.187	0	0	2.928	3.714	0	5.545
CDC37	0.248	21.423	0	0	0.248	0.606	0	20.57
CDC37L1	0.294	16.023	0	0	0.294	6.935	0.298	8.496
CDC40	0	8.186	0	0	0	1.191	4.756	2.239
CDC42BPA	0	7.885	0	0	0	0	2.155	5.729
CDC42BPB	0	8.19	0	0	0	5.487	0	2.703
CDC42BPG	0	2.424	0	0	0	0.369	0	2.055
CDC42EP1	0.471	10.54	0	0	0.471	0.722	0	9.347
CDC42EP2	2.554	25.206	0	0	2.554	5.071	1.595	15.987
CDC42EP3	1.266	3.946	0	0	1.266	0.764	0	1.917
CDC42EP4	0.879	12.701	0	0	0.879	6.271	0.35	5.201
CDC42EP5	1.09	27.745	0	0	1.09	12.905	2.335	11.415
CDC42SE1	0.455	9.548	0	0	0.455	0.223	0	8.87
CDC42SE2	3.481	19.271	2.984	0	0.497	5.519	1.075	9.196
CDC45	0	13.764	0	0	0	2.913	0	10.851
CDC5L	0.811	10.128	0	0	0.811	3.502	1.871	3.944
CDC6	1.137	7.01	0	0	1.137	0.265	0	5.608
CDC7	0.576	6.437	0	0	0.576	1.034	0.367	4.46
CDC73	0	1.803	0	0	0	0.22	0.901	0.683
CDCA2	0	1.474	0	0	0	0	0.597	0.877
CDCA3	0.652	4.815	0	0	0.652	0.236	0.916	3.011
CDCA4	0.847	9.26	0.235	0	0.612	1.861	3.06	3.492
CDCA5	0.639	13.085	0	0	0.639	0.364	3.492	8.59
CDCA7	0	2.675	0	0	0	0.608	0.573	1.495
CDCA7L	0.098	4.486	0	0	0.098	2.828	0	1.56
CDCA8	0	5.022	0	0	0	0	0	5.022
CDCP1	2.58	68.45	2.58	0	0	30.724	0	35.146
CDCP2	0.642	8.31	0	0	0.642	1.357	0.058	6.253
CDH1	4.034	83.717	0	0	4.034	10.607	0	69.077
CDH10	0	1.374	0	0	0	0	0	1.374
CDH11	0	1.169	0	0	0	0.201	0	0.967
CDH12	0.307	18.782	0	0.307	0	0	7.041	11.434
CDH13	0.85	11.289	0	0	0.85	5.623	0	4.816
CDH15	0.33	23.228	0	0	0.33	6.571	0.759	15.568
CDH16	2.949	38.064	0	0	2.949	0.386	1.852	32.878
CDH17	0.891	2.476	0	0.891	0	0.817	0.476	0.292
CDH18	0.683	9.981	0	0.683	0	0	9.298	0
CDH19	0.38	7.906	0	0.38	0	1.757	2.051	3.718
CDH2	0	1.428	0	0	0	0.153	0.98	0.295
CDH20	0	5.802	0	0	0	3.401	0	2.401
CDH22	0	16.964	0	0	0	0	0.856	16.108
CDH23	0	0.258	0	0	0	0.258	0	0
CDH24	2.771	21.913	0	0	2.771	1.081	3.563	14.497
CDH26	0	1.093	0	0	0	0.155	0.472	0.466
CDH3	2.96	84.029	0	0	2.96	12.734	3.62	64.715
CDH4	0.108	1.155	0	0	0.108	0.217	0.325	0.505
CDH5	0	3.278	0	0	0	0	0	3.278
CDH6	0	10.077	0	0	0	8.213	1.864	0
CDH7	0	10.917	0	0	0	3.612	0	7.306
CDH8	0	3.539	0	0	0	1.307	1.546	0.685
CDH9	2.133	23.821	0.562	0	1.571	3.151	12.7	5.837
CDHR1	0	14.068	0	0	0	3.267	0	10.801
CDHR2	2.257	24.163	0	0	2.257	2.482	1.881	17.544
CDHR3	0	28.238	0	0	0	8.442	17.244	2.552
CDHR5	2.43	11.545	0	0	2.43	0.258	0	8.857
CDIP1	0	12.172	0	0	0	0	1.773	10.399
CDIPT	1.967	13.681	0	0	1.967	0	0.285	11.429
CDK1	0	7.598	0	0	0	2.245	0.288	5.065
CDK10	3.251	12.173	0	0	3.251	1.568	0	7.354
CDK11A	1.315	15.243	0	0	1.315	0.897	0.403	12.629
CDK12	1.796	16.159	0	0	1.796	3.508	0.637	10.218
CDK13	0	4.371	0	0	0	0	0	4.371
CDK14	0	4.377	0	0	0	2.272	1.143	0.962
CDK15	0	30.061	0	0	0	5.713	2.77	21.578
CDK16	4.318	33.959	0	0	4.318	0	2.643	26.997
CDK17	0.56	7.515	0	0	0.56	3.355	0	3.601
CDK18	1.026	30.978	0	1.026	0	15.978	2.084	11.89
CDK19	0	15.335	0	0	0	2.016	1.358	11.961
CDK2	1.309	12.046	0	0	1.309	1.46	1.649	7.627
CDK20	1.334	14.047	0	0	1.334	4.515	0.742	7.457
CDK2AP1	1.431	12.27	0.419	0	1.011	0.716	1.53	8.593
CDK2AP2	0.556	4.651	0	0	0.556	0.245	0.622	3.229
CDK4	1.592	14.235	0	0	1.592	0.735	0	11.907
CDK5	0	6.42	0	0	0	0	0.726	5.693
CDK5R1	0	1.253	0	0	0	0.66	0	0.593
CDK5R2	0	4.35	0	0	0	0	0	4.35
CDK5RAP1	2.427	21.44	1.279	0	1.149	5.846	0.749	12.418
CDK5RAP2	0.916	8.541	0	0	0.916	5.173	0	2.453
CDK5RAP3	1.278	21.237	0	0	1.278	0	0.624	19.335
CDK6	0	2.533	0	0	0	0.719	0	1.814
CDK7	2.393	24.316	0	0.719	1.674	5.408	0	16.516
CDK8	0.284	3.522	0	0	0.284	1.555	0.179	1.504
CDK9	2.543	22.617	0	0	2.543	7.601	0	12.473
CDKAL1	0	18.139	0	0	0	4.078	3.623	10.438
CDKL1	0.847	3.157	0	0	0.847	0.578	0.188	1.543
CDKL2	1.294	23.957	0	0	1.294	0	4.189	18.474
CDKL3	0	16.772	0	0	0	0	0	16.772
CDKL4	0	23.231	0	0	0	2.774	6.5	13.957
CDKL5	1.816	31.13	0	0	1.816	0	1.13	28.184
CDKN1A	6.814	97.959	0	0	6.814	18.077	0	73.068
CDKN1B	0	13.982	0	0	0	0.46	3.31	10.212
CDKN2A	2.289	14.936	0	0	2.289	0.775	5.722	6.15
CDKN2AIP	0.349	2.64	0	0	0.349	0.724	0	1.567
CDKN2AIPNL	0.576	12.567	0.47	0	0.107	0	0.807	11.184
CDKN2B	0.404	16.464	0	0	0.404	1.496	10.733	3.832
CDKN2C	0	0.722	0	0	0	0	0.722	0
CDKN2D	2.367	18.657	0	0	2.367	0	0	16.29
CDKN3	0.788	31.134	0	0	0.788	23.852	0	6.495
CDNF	0.311	1.763	0	0	0.311	0	0.71	0.742
CDO1	0.931	17.212	0	0.931	0	3.281	1.743	11.257
CDON	0.551	10.631	0	0	0.551	0.481	2.36	7.24
CDPF1	0	8.764	0	0	0	0	1.699	7.065
CDR2	3.929	21.735	0	0	3.929	0.834	3.385	13.587
CDR2L	2.425	45.115	0	0	2.425	11.008	2.852	28.831
CDRT4	0.395	9.586	0.395	0	0	3.935	0	5.257
CDS1	0	5.824	0	0	0	2.431	2.541	0.852
CDS2	1.686	23.483	0	0	1.686	8.904	1.427	11.465
CDT1	0.853	3.695	0	0	0.853	1.174	0	1.668
CDV3	0.851	9.297	0	0	0.851	0.334	0.903	7.208
CDX1	0	35.362	0	0	0	0	8.502	26.859
CDX2	2.431	25.202	0	0	2.431	3.394	0	19.377
CDX4	2.121	4.424	1.106	0.263	0.752	0	1.119	1.185
CDYL	0	65.347	0	0	0	2.012	14.559	48.777
CDYL2	0	1.042	0	0	0	0.397	0.306	0.339
CEACAM1	0.792	7.0835	0	0.792	0	2.826	0.9945	2.471
CEACAM16	2.128	25.019	0	0	2.128	0	3.383	19.507
CEACAM18	0	26.2	0	0	0	16.186	0	10.014
CEACAM19	1.552	26.027	0.774	0	0.777	5.513	1.629	17.333
CEACAM20	4.775	62.994	3.907	0	0.868	36.627	0	21.592
CEBPA	0	4.353	0	0	0	0.991	0.957	2.406
CEBPB	0	7.209	0	0	0	0	0.387	6.822
CEBPD	0.976	41.742	0	0	0.976	5.483	28.005	7.279
CEBPE	0	15.495	0	0	0	0	6.43	9.065
CEBPG	0	0.806	0	0	0	0	0	0.806
CEBPZ	0	8.9	0	0	0	1.315	0	7.585
CECR2	0.157	2.626	0	0	0.157	0	0	2.469
CEL	0.36	16.273	0	0	0.36	0	1.502	14.411
CELA1	0.598	14.874	0	0	0.598	0	0	14.275
CELA2A	0	12.107	0	0	0	1.52	0.612	9.976
CELA3A	2.642	26.442	0	0	2.642	3.968	1.274	18.558
CELA3B	0.963	29.701	0	0	0.963	3.949	0	24.789
CELF2	0	1.784	0	0	0	0	1.176	0.608
CELF3	0	58.792	0	0	0	9.269	3.803	45.721
CELF4	0	9.599	0	0	0	2.511	3.522	3.566
CELF5	5.496	82.367	0	0	5.496	0	0	76.872
CELSR1	0	0	0	0	0	0	0	0
CELSR2	0	7.651	0	0	0	0	1.163	6.488
CELSR3	0	31.718	0	0	0	0	5.275	26.443
CEMIP	0.59	4.194	0.393	0	0.197	1.048	0.865	1.691
CEND1	5.952	26.739	0	0	5.952	2.044	0	18.743
CENPA	1.107	19.929	0	0	1.107	4.34	0	14.482
CENPB	0.715	7.478	0	0	0.715	0	2.746	4.016
CENPC	0	11.318	0	0	0	3.443	2.282	5.593
CENPE	4.801	39.849	2.508	0	2.293	8.187	10.045	16.816
CENPF	2.845	10.147	0	1.683	1.161	3.158	0	4.144
CENPH	3.234	42.244	0.797	0	2.437	8.095	1.21	29.705
CENPI	0.915	11.091	0	0	0.915	1.686	2.483	6.007
CENPJ	0.567	4.02	0	0.089	0.478	0	1.595	1.858
CENPK	0	3.693	0	0	0	0.3	1.432	1.962
CENPL	0.376	4.734	0	0	0.376	1.334	0	3.025
CENPM	2.221	20.388	0	0	2.221	0.558	1.581	16.028
CENPN	0.524	21.389	0	0	0.524	3.011	1.228	16.626
CENPO	0	1.704	0	0	0	0.074	0.074	1.557
CENPP	0	9.194	0	0	0	0	0.831	8.363
CENPQ	1.722	5.06	0	0.499	1.223	0.369	1.338	1.631
CENPT	3.166	9.311	0	0	3.166	3.053	0	3.091
CENPU	0.093	3.779	0	0	0.093	0.463	0.607	2.616
CENPV	2.429	11.127	0.24	0.306	1.883	1.792	0	6.906
CENPW	0.201	4.998	0.201	0	0	1.616	0.557	2.623
CEP104	0.4	6.002	0	0	0.4	0.784	0.702	4.115
CEP112	0	41.373	0	0	0	12.62	6.744	22.009
CEP120	0	2.164	0	0	0	0	0.107	2.057
CEP126	0.951	29.468	0	0	0.951	5.476	4.935	18.106
CEP128	0	4.394	0	0	0	0	4.048	0.347
CEP131	0	20.939	0	0	0	0.95	4.897	15.092
CEP135	0	4.025	0	0	0	1.157	0.58	2.288
CEP152	0	3.208	0	0	0	0	1.302	1.906
CEP162	0	12.623	0	0	0	5.43	3.402	3.791
CEP164	1.954	15.032	0.423	0	1.531	3.998	0	9.08
CEP170	0.301	2.914	0	0	0.301	0.96	0.401	1.252
CEP170B	0.403	12.014	0	0	0.403	5.275	3.717	2.619
CEP19	1.246	5.707	0	0	1.246	0.511	0	3.949
CEP192	2.812	15.361	0	0.446	2.366	4.745	0	7.804
CEP250	1.004	35.941	0	0	1.004	7.027	3.001	24.908
CEP290	0.829	6.464	0	0	0.829	1.331	1.695	2.609
CEP295	0.418	1.99	0	0	0.418	0.493	0.245	0.834
CEP350	0	3.836	0	0	0	1.872	0	1.964
CEP41	0.627	9.92	0	0	0.627	0	4.725	4.568
CEP44	0.523	2.424	0	0.153	0.37	0	0.765	1.136
CEP55	0	19.018	0	0	0	4.882	0	14.136
CEP57	0	11.638	0	0	0	0	1.774	9.864
CEP57L1	0.904	11.933	0	0.904	0	1.21	0	9.819
CEP63	0.402	5.843	0	0	0.402	0	4.852	0.59
CEP68	1.518	22.52	0	0	1.518	0	0	21.002
CEP70	0.904	13.768	0.573	0	0.331	3.032	0	9.832
CEP72	0	1.12	0	0	0	0	0.381	0.739
CEP76	3.012	17.828	0	0	3.012	1.534	0.687	12.595
CEP78	0.243	3.694	0.122	0	0.122	0	0.44	3.011
CEP83	1.861	7.244	1.237	0	0.624	0.439	1.029	3.916
CEP85	0.493	5.681	0	0	0.493	0	0	5.188
CEP85L	0.155	1.245	0.155	0	0	0	0.682	0.408
CEP89	1.549	24.661	0	0	1.549	5.246	0	17.866
CEP95	0	1.729	0	0	0	0	0	1.729
CEP97	0.842	36.976	0	0	0.842	1.539	7.866	26.729
CEPT1	0	2.779	0	0	0	0.431	0	2.348
CER1	0	2.953	0	0	0	0.136	0.296	2.521
CERCAM	1.6	34.887	0	0	1.6	7.623	2.398	23.266
CERK	0	0.33	0	0	0	0.217	0	0.113
CERKL	0.144	1.918	0.144	0	0	1.267	0.283	0.225
CERS1	0.541	3.421	0	0	0.541	0.489	0	2.392
CERS2	1.003	4.241	0	0	1.003	0.178	0.067	2.993
CERS3	0	9.259	0	0	0	0.184	2.179	6.895
CERS4	9.52	106.995	0	5.998	3.522	34.28	1.166	62.03
CERS5	1.062	13.346	0	0	1.062	1.946	0	10.338
CERS6	0.395	4.006	0.395	0	0	2.045	1.319	0.247
CES1	1.422	16.194	0	1.422	0	8.193	6.579	0
CES2	0.57	14.313	0.57	0	0	7.22	0	6.522
CES3	1.1725	35.5505	0	0	1.1725	5.4145	9.9565	19.0065
CES4A	8.754	161.074	0	0	8.754	6.35	15.422	130.548
CES5A	0.513	4.401	0	0	0.513	1.796	0.428	1.664
CETN1	0	8.045	0	0	0	2.977	0.705	4.364
CETN2	0	2.711	0	0	0	0	1.027	1.683
CETN3	0.337	4.842	0	0.337	0	0.851	0.521	3.133
CFAP100	0	2.404	0	0	0	0	0.712	1.693
CFAP126	0.323	26.195	0	0	0.323	4.568	1.071	20.232
CFAP157	0.276	9.147	0	0	0.276	0	0	8.871
CFAP161	0	26.2	0	0	0	5.346	7.795	13.059
CFAP20	2.795	18.109	0.284	0	2.511	4.185	0	11.128
CFAP206	4.583	57.724	0	0	4.583	7.249	4.44	41.452
CFAP221	4.297	79.063	0	2.651	1.646	23.015	2.232	49.519
CFAP36	0	9.322	0	0	0	0	1.123	8.2
CFAP410	1.591	10.819	0.34	0	1.252	4.434	0.436	4.358
CFAP43	1.42	3.959	1.051	0	0.369	0	1.547	0.992
CFAP44	0.75	9.467	0	0	0.75	2.868	4.019	1.83
CFAP45	0	14.422	0	0	0	3.614	3.597	7.211
CFAP52	0	14.761	0	0	0	2.713	0	12.048
CFAP53	0	1.998	0	0	0	1.73	0	0.268
CFAP57	1.349	49.422	0	0	1.349	15.361	10.708	22.004
CFAP58	0	33.538	0	0	0	14.754	7.355	11.429
CFAP69	0	20.779	0	0	0	1.063	5.438	14.278
CFAP70	0.713	18.497	0	0.713	0	2.527	1.876	13.381
CFAP73	0	11.562	0	0	0	0	2.088	9.475
CFAP74	4.155	22.011	0	0	4.155	7.275	0.388	10.192
CFAP77	1.115	5.93	0	0	1.115	2.707	0.912	1.196
CFAP97	0.216	3.855	0	0	0.216	0.743	0.539	2.358
CFB	0	8.787	0	0	0	0.275	0	8.513
CFC1	2.033	15.13	0.581	0	1.452	0.581	10.774	1.742
CFC1B	2.033	15.13	0.581	0	1.452	0.581	10.774	1.742
CFD	1.348	6.412	0	0	1.348	0.647	0	4.417
CFDP1	1.323	5.965	0	0	1.323	0	0	4.642
CFH	0	9.824	0	0	0	5.589	4.235	0
CFHR1	0	2.557	0	0	0	0.445	1.719	0.393
CFI	0	16.663	0	0	0	4.903	1.557	10.204
CFL1	0.869	6.903	0	0	0.869	0	0	6.034
CFL2	0.865	6.52	0	0	0.865	0.201	0	5.454
CFLAR	2.718	34.4	0	0	2.718	3.78	0.817	27.085
CFP	0.465	12.091	0	0.465	0	4.783	0	6.843
CFTR	0.265	2.184	0	0.265	0	0.224	0.529	1.167
CGA	7.123	79.282	0	0	7.123	17.556	0	54.603
CGGBP1	1.395	7.268	0	0	1.395	0	0	5.873
CGN	0.535	9.075	0	0	0.535	2.755	0	5.785
CGNL1	0	24.462	0	0	0	0	7.741	16.722
CGREF1	3.591	19.878	0	0.939	2.652	3.642	0	12.645
CGRRF1	0.815	10.218	0.815	0	0	2.081	4.566	2.756
CH25H	0	23.869	0	0	0	9.866	8.34	5.663
CHAC1	2.048	18	0	0	2.048	2.623	0	13.329
CHAC2	3.704	28.424	0	3.704	0	6.155	12.571	5.994
CHAD	0.368	7.516	0	0	0.368	0	2.436	4.712
CHADL	1.523	12.739	0	0	1.523	1.371	0	9.845
CHAF1A	1.553	28.575	0	0	1.553	2.6	0	24.422
CHAF1B	0.915	12.972	0	0	0.915	2.642	1.262	8.153
CHAMP1	2.554	16.652	2.304	0	0.25	3.55	0.353	10.195
CHAT	1.664	28.526	0	0	1.664	5.548	11.586	9.728
CHCHD1	0.576	10.051	0	0	0.576	0.308	0	9.167
CHCHD10	1.383	14.889	0	0	1.383	0	0.252	13.254
CHCHD2	2.189	9.884	0.677	0	1.512	1.785	0	5.91
CHCHD3	0.376	5.415	0.376	0	0	2.256	1.003	1.781
CHCHD4	0	8.238	0	0	0	2.93	0.403	4.905
CHCHD5	0	3.657	0	0	0	0.641	1.15	1.866
CHCHD6	0	1.764	0	0	0	0.884	0	0.88
CHCHD7	0	0	0	0	0	0	0	0
CHD1	1.716	16.795	0	0	1.716	6.653	0	8.427
CHD1L	0.176	11.274	0	0	0.176	5.032	2.406	3.66
CHD2	0.279	2.194	0	0	0.279	0.634	0.33	0.951
CHD3	0	16.411	0	0	0	1.414	0	14.996
CHD4	0.353	4.293	0	0	0.353	0.835	0	3.104
CHD5	0.221	2.715	0	0	0.221	0	0	2.494
CHD6	0	3.16	0	0	0	0.74	0.506	1.914
CHD7	0.807	5.782	0	0	0.807	0	0.939	4.037
CHD8	0	7.336	0	0	0	0	0.892	6.444
CHD9	0.135	13.992	0	0	0.135	1.853	1.93	10.074
CHDH	0	35.286	0	0	0	4.389	12.158	18.739
CHEK1	1.066	16.217	0	0	1.066	2.238	7.354	5.559
CHEK2	0.884	14.768	0	0.154	0.73	3.211	0.717	9.955
CHERP	0.63	4.983	0	0	0.63	1.901	0	2.453
CHFR	6.8	18.111	0	0	6.8	6.288	1.789	3.234
CHGA	0.287	14.853	0	0	0.287	0.287	3.69	10.589
CHGB	0	6.911	0	0	0	0.529	1.632	4.75
CHI3L1	2.612	35.013	0	0	2.612	11.59	0	20.811
CHIA	1.012	8.959	0	0.815	0.197	0.883	7.065	0
CHIC1	3.344	22.996	0	0	3.344	0	6.213	13.439
CHIC2	0	10.138	0	0	0	0	0.967	9.171
CHID1	0	1.522	0	0	0	0	0	1.522
CHIT1	1.855	59.56	0	0	1.855	13.53	0	44.175
CHKA	1.682	21.057	0	0	1.682	2.71	0.65	16.014
CHKB	0.286	0.817	0	0	0.286	0	0	0.531
CHL1	0	4.921	0	0	0	0.68	3.355	0.886
CHM	0.274	5.4	0	0.274	0	0	2.616	2.51
CHML	0	2.13	0	0	0	0.192	0	1.938
CHMP1A	0	1.348	0	0	0	0	0	1.348
CHMP1B	0	3.803	0	0	0	0	0.893	2.91
CHMP2A	3.43	6.731	0	0	3.43	0	0	3.301
CHMP2B	0	3.527	0	0	0	0	2.472	1.055
CHMP3	0.451	15.528	0.169	0	0.283	4.863	6.441	3.773
CHMP4B	1.708	29.801	0	0	1.708	7.613	1.722	18.758
